status,sku,row_index,original_basename,candidate_basename,original_url,final_url,notes
updated,TT-X-PREMIUM-GOLD-STAINLESS-STEEL-MIDFLEXX-FINISHING-TROWEL,1894,tapetech-x-premium-gold-stainless-steel-midflexx-finishing-trowel-18-x-4-7-TG18054-PS-1.webp,tapetech-x-premium-gold-stainless-steel-midflexx-finishing-trowel-18-x-4-7-TG18054-PS-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-x-premium-gold-stainless-steel-midflexx-finishing-trowel-18-x-4-7-TG18054-PS-1.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-x-premium-gold-stainless-steel-midflexx-finishing-trowel-18-x-4-7-TG18054-PS-01.webp,tapetech-x-premium-gold-stainless-steel-midflexx-finishing-trowel-18-x-4-7-TG18054-PS-1.webp -> tapetech-x-premium-gold-stainless-steel-midflexx-finishing-trowel-18-x-4-7-TG18054-PS-01.webp
updated,TT-X-PREMIUM-GOLD-STAINLESS-STEEL-MIDFLEXX-FINISHING-TROWEL,1894,tapetech-x-premium-gold-stainless-steel-midflexx-finishing-trowel-18-x-4-7-TG18054-PS-2.webp,tapetech-x-premium-gold-stainless-steel-midflexx-finishing-trowel-18-x-4-7-TG18054-PS-02.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-x-premium-gold-stainless-steel-midflexx-finishing-trowel-18-x-4-7-TG18054-PS-2.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-x-premium-gold-stainless-steel-midflexx-finishing-trowel-18-x-4-7-TG18054-PS-02.webp,tapetech-x-premium-gold-stainless-steel-midflexx-finishing-trowel-18-x-4-7-TG18054-PS-2.webp -> tapetech-x-premium-gold-stainless-steel-midflexx-finishing-trowel-18-x-4-7-TG18054-PS-02.webp
updated,TT-X-PREMIUM-GOLD-STAINLESS-STEEL-MIDFLEXX-FINISHING-TROWEL,1894,tapetech-x-premium-gold-stainless-steel-midflexx-finishing-trowel-18-x-4-7-TG18054-PS-3.webp,tapetech-x-premium-gold-stainless-steel-midflexx-finishing-trowel-18-x-4-7-TG18054-PS-03.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-x-premium-gold-stainless-steel-midflexx-finishing-trowel-18-x-4-7-TG18054-PS-3.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-x-premium-gold-stainless-steel-midflexx-finishing-trowel-18-x-4-7-TG18054-PS-03.webp,tapetech-x-premium-gold-stainless-steel-midflexx-finishing-trowel-18-x-4-7-TG18054-PS-3.webp -> tapetech-x-premium-gold-stainless-steel-midflexx-finishing-trowel-18-x-4-7-TG18054-PS-03.webp
updated,TT-X-PREMIUM-GOLD-STAINLESS-STEEL-MIDFLEXX-FINISHING-TROWEL,1894,tapetech-x-premium-gold-stainless-steel-midflexx-finishing-trowel-18-x-4-7-TG18054-PS-4.webp,tapetech-x-premium-gold-stainless-steel-midflexx-finishing-trowel-18-x-4-7-TG18054-PS-04.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-x-premium-gold-stainless-steel-midflexx-finishing-trowel-18-x-4-7-TG18054-PS-4.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-x-premium-gold-stainless-steel-midflexx-finishing-trowel-18-x-4-7-TG18054-PS-04.webp,tapetech-x-premium-gold-stainless-steel-midflexx-finishing-trowel-18-x-4-7-TG18054-PS-4.webp -> tapetech-x-premium-gold-stainless-steel-midflexx-finishing-trowel-18-x-4-7-TG18054-PS-04.webp
updated,TT-X-PREMIUM-GOLD-STAINLESS-STEEL-MIDFLEXX-FINISHING-TROWEL,1894,tapetech-x-premium-gold-stainless-steel-midflexx-finishing-trowel-18-x-4-7-TG18054-PS-5.webp,tapetech-x-premium-gold-stainless-steel-midflexx-finishing-trowel-18-x-4-7-TG18054-PS-05.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-x-premium-gold-stainless-steel-midflexx-finishing-trowel-18-x-4-7-TG18054-PS-5.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-x-premium-gold-stainless-steel-midflexx-finishing-trowel-18-x-4-7-TG18054-PS-05.webp,tapetech-x-premium-gold-stainless-steel-midflexx-finishing-trowel-18-x-4-7-TG18054-PS-5.webp -> tapetech-x-premium-gold-stainless-steel-midflexx-finishing-trowel-18-x-4-7-TG18054-PS-05.webp
updated,TG12054-PS,1895,tapetech-x-premium-gold-stainless-steel-midflexx-finishing-trowel-12-x-4-7-TG12054-PS-1.webp,tapetech-x-premium-gold-stainless-steel-midflexx-finishing-trowel-12-x-4-7-TG12054-PS-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-x-premium-gold-stainless-steel-midflexx-finishing-trowel-12-x-4-7-TG12054-PS-1.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-x-premium-gold-stainless-steel-midflexx-finishing-trowel-12-x-4-7-TG12054-PS-01.webp,tapetech-x-premium-gold-stainless-steel-midflexx-finishing-trowel-12-x-4-7-TG12054-PS-1.webp -> tapetech-x-premium-gold-stainless-steel-midflexx-finishing-trowel-12-x-4-7-TG12054-PS-01.webp
updated,TG14054-PS,1896,tapetech-x-premium-gold-stainless-steel-midflexx-finishing-trowel-14-x-4-7-TG14054-PS-1.webp,tapetech-x-premium-gold-stainless-steel-midflexx-finishing-trowel-14-x-4-7-TG14054-PS-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-x-premium-gold-stainless-steel-midflexx-finishing-trowel-14-x-4-7-TG14054-PS-1.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-x-premium-gold-stainless-steel-midflexx-finishing-trowel-14-x-4-7-TG14054-PS-01.webp,tapetech-x-premium-gold-stainless-steel-midflexx-finishing-trowel-14-x-4-7-TG14054-PS-1.webp -> tapetech-x-premium-gold-stainless-steel-midflexx-finishing-trowel-14-x-4-7-TG14054-PS-01.webp
updated,TG16054-PS,1897,tapetech-x-premium-gold-stainless-steel-midflexx-finishing-trowel-16-x-4-7-TG16054-PS-1.webp,tapetech-x-premium-gold-stainless-steel-midflexx-finishing-trowel-16-x-4-7-TG16054-PS-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-x-premium-gold-stainless-steel-midflexx-finishing-trowel-16-x-4-7-TG16054-PS-1.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-x-premium-gold-stainless-steel-midflexx-finishing-trowel-16-x-4-7-TG16054-PS-01.webp,tapetech-x-premium-gold-stainless-steel-midflexx-finishing-trowel-16-x-4-7-TG16054-PS-1.webp -> tapetech-x-premium-gold-stainless-steel-midflexx-finishing-trowel-16-x-4-7-TG16054-PS-01.webp
updated,TG18054-PS,1898,tapetech-x-premium-gold-stainless-steel-midflexx-finishing-trowel-18-x-4-7-TG18054-PS-1.webp,tapetech-x-premium-gold-stainless-steel-midflexx-finishing-trowel-18-x-4-7-TG18054-PS-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-x-premium-gold-stainless-steel-midflexx-finishing-trowel-18-x-4-7-TG18054-PS-1.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-x-premium-gold-stainless-steel-midflexx-finishing-trowel-18-x-4-7-TG18054-PS-01.webp,tapetech-x-premium-gold-stainless-steel-midflexx-finishing-trowel-18-x-4-7-TG18054-PS-1.webp -> tapetech-x-premium-gold-stainless-steel-midflexx-finishing-trowel-18-x-4-7-TG18054-PS-01.webp
updated,TT-PREMIUM-STAINLESS-STEEL-JOINT-KNIFE,1899,tapetech-premium-stainless-steel-joint-knife-1-JK01SSTT-1.webp,tapetech-premium-stainless-steel-joint-knife-1-JK01SSTT-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-premium-stainless-steel-joint-knife-1-JK01SSTT-1.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-premium-stainless-steel-joint-knife-1-JK01SSTT-01.webp,tapetech-premium-stainless-steel-joint-knife-1-JK01SSTT-1.webp -> tapetech-premium-stainless-steel-joint-knife-1-JK01SSTT-01.webp
updated,TT-PREMIUM-STAINLESS-STEEL-JOINT-KNIFE,1899,tapetech-premium-stainless-steel-joint-knife-2-JK02SSTT-1.webp,tapetech-premium-stainless-steel-joint-knife-2-JK02SSTT-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-premium-stainless-steel-joint-knife-2-JK02SSTT-1.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-premium-stainless-steel-joint-knife-2-JK02SSTT-01.webp,tapetech-premium-stainless-steel-joint-knife-2-JK02SSTT-1.webp -> tapetech-premium-stainless-steel-joint-knife-2-JK02SSTT-01.webp
updated,TT-PREMIUM-STAINLESS-STEEL-JOINT-KNIFE,1899,tapetech-premium-stainless-steel-joint-knife-3-JK03SSTT-1.webp,tapetech-premium-stainless-steel-joint-knife-3-JK03SSTT-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-premium-stainless-steel-joint-knife-3-JK03SSTT-1.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-premium-stainless-steel-joint-knife-3-JK03SSTT-01.webp,tapetech-premium-stainless-steel-joint-knife-3-JK03SSTT-1.webp -> tapetech-premium-stainless-steel-joint-knife-3-JK03SSTT-01.webp
updated,TT-PREMIUM-STAINLESS-STEEL-JOINT-KNIFE,1899,tapetech-premium-stainless-steel-joint-knife-3-JK03SSTT-2.webp,tapetech-premium-stainless-steel-joint-knife-3-JK03SSTT-02.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-premium-stainless-steel-joint-knife-3-JK03SSTT-2.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-premium-stainless-steel-joint-knife-3-JK03SSTT-02.webp,tapetech-premium-stainless-steel-joint-knife-3-JK03SSTT-2.webp -> tapetech-premium-stainless-steel-joint-knife-3-JK03SSTT-02.webp
updated,TT-PREMIUM-STAINLESS-STEEL-JOINT-KNIFE,1899,tapetech-premium-stainless-steel-joint-knife-3-JK03SSTT-3.webp,tapetech-premium-stainless-steel-joint-knife-3-JK03SSTT-03.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-premium-stainless-steel-joint-knife-3-JK03SSTT-3.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-premium-stainless-steel-joint-knife-3-JK03SSTT-03.webp,tapetech-premium-stainless-steel-joint-knife-3-JK03SSTT-3.webp -> tapetech-premium-stainless-steel-joint-knife-3-JK03SSTT-03.webp
updated,TT-PREMIUM-STAINLESS-STEEL-JOINT-KNIFE,1899,tapetech-premium-stainless-steel-joint-knife-3-JK03SSTT-4.webp,tapetech-premium-stainless-steel-joint-knife-3-JK03SSTT-04.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-premium-stainless-steel-joint-knife-3-JK03SSTT-4.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-premium-stainless-steel-joint-knife-3-JK03SSTT-04.webp,tapetech-premium-stainless-steel-joint-knife-3-JK03SSTT-4.webp -> tapetech-premium-stainless-steel-joint-knife-3-JK03SSTT-04.webp
updated,TT-PREMIUM-STAINLESS-STEEL-JOINT-KNIFE,1899,tapetech-premium-stainless-steel-joint-knife-3-JK03SSTT-5.webp,tapetech-premium-stainless-steel-joint-knife-3-JK03SSTT-05.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-premium-stainless-steel-joint-knife-3-JK03SSTT-5.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-premium-stainless-steel-joint-knife-3-JK03SSTT-05.webp,tapetech-premium-stainless-steel-joint-knife-3-JK03SSTT-5.webp -> tapetech-premium-stainless-steel-joint-knife-3-JK03SSTT-05.webp
updated,TT-PREMIUM-STAINLESS-STEEL-JOINT-KNIFE,1899,tapetech-premium-stainless-steel-joint-knife-4-JK04SSTT-1.webp,tapetech-premium-stainless-steel-joint-knife-4-JK04SSTT-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-premium-stainless-steel-joint-knife-4-JK04SSTT-1.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-premium-stainless-steel-joint-knife-4-JK04SSTT-01.webp,tapetech-premium-stainless-steel-joint-knife-4-JK04SSTT-1.webp -> tapetech-premium-stainless-steel-joint-knife-4-JK04SSTT-01.webp
updated,TT-PREMIUM-STAINLESS-STEEL-JOINT-KNIFE,1899,tapetech-premium-stainless-steel-joint-knife-5-JK05SSTT-1.webp,tapetech-premium-stainless-steel-joint-knife-5-JK05SSTT-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-premium-stainless-steel-joint-knife-5-JK05SSTT-1.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-premium-stainless-steel-joint-knife-5-JK05SSTT-01.webp,tapetech-premium-stainless-steel-joint-knife-5-JK05SSTT-1.webp -> tapetech-premium-stainless-steel-joint-knife-5-JK05SSTT-01.webp
updated,TT-PREMIUM-STAINLESS-STEEL-JOINT-KNIFE,1899,tapetech-premium-stainless-steel-joint-knife-6-JK06SSTT-1.webp,tapetech-premium-stainless-steel-joint-knife-6-JK06SSTT-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-premium-stainless-steel-joint-knife-6-JK06SSTT-1.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-premium-stainless-steel-joint-knife-6-JK06SSTT-01.webp,tapetech-premium-stainless-steel-joint-knife-6-JK06SSTT-1.webp -> tapetech-premium-stainless-steel-joint-knife-6-JK06SSTT-01.webp
updated,JK01SSTT,1900,tapetech-premium-stainless-steel-joint-knife-1-JK01SSTT-1.webp,tapetech-premium-stainless-steel-joint-knife-1-JK01SSTT-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-premium-stainless-steel-joint-knife-1-JK01SSTT-1.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-premium-stainless-steel-joint-knife-1-JK01SSTT-01.webp,tapetech-premium-stainless-steel-joint-knife-1-JK01SSTT-1.webp -> tapetech-premium-stainless-steel-joint-knife-1-JK01SSTT-01.webp
updated,JK02SSTT,1901,tapetech-premium-stainless-steel-joint-knife-2-JK02SSTT-1.webp,tapetech-premium-stainless-steel-joint-knife-2-JK02SSTT-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-premium-stainless-steel-joint-knife-2-JK02SSTT-1.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-premium-stainless-steel-joint-knife-2-JK02SSTT-01.webp,tapetech-premium-stainless-steel-joint-knife-2-JK02SSTT-1.webp -> tapetech-premium-stainless-steel-joint-knife-2-JK02SSTT-01.webp
updated,JK03SSTT,1902,tapetech-premium-stainless-steel-joint-knife-3-JK03SSTT-1.webp,tapetech-premium-stainless-steel-joint-knife-3-JK03SSTT-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-premium-stainless-steel-joint-knife-3-JK03SSTT-1.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-premium-stainless-steel-joint-knife-3-JK03SSTT-01.webp,tapetech-premium-stainless-steel-joint-knife-3-JK03SSTT-1.webp -> tapetech-premium-stainless-steel-joint-knife-3-JK03SSTT-01.webp
updated,JK04SSTT,1903,tapetech-premium-stainless-steel-joint-knife-4-JK04SSTT-1.webp,tapetech-premium-stainless-steel-joint-knife-4-JK04SSTT-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-premium-stainless-steel-joint-knife-4-JK04SSTT-1.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-premium-stainless-steel-joint-knife-4-JK04SSTT-01.webp,tapetech-premium-stainless-steel-joint-knife-4-JK04SSTT-1.webp -> tapetech-premium-stainless-steel-joint-knife-4-JK04SSTT-01.webp
updated,JK05SSTT,1904,tapetech-premium-stainless-steel-joint-knife-5-JK05SSTT-1.webp,tapetech-premium-stainless-steel-joint-knife-5-JK05SSTT-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-premium-stainless-steel-joint-knife-5-JK05SSTT-1.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-premium-stainless-steel-joint-knife-5-JK05SSTT-01.webp,tapetech-premium-stainless-steel-joint-knife-5-JK05SSTT-1.webp -> tapetech-premium-stainless-steel-joint-knife-5-JK05SSTT-01.webp
updated,JK06SSTT,1905,tapetech-premium-stainless-steel-joint-knife-6-JK06SSTT-1.webp,tapetech-premium-stainless-steel-joint-knife-6-JK06SSTT-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-premium-stainless-steel-joint-knife-6-JK06SSTT-1.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-premium-stainless-steel-joint-knife-6-JK06SSTT-01.webp,tapetech-premium-stainless-steel-joint-knife-6-JK06SSTT-1.webp -> tapetech-premium-stainless-steel-joint-knife-6-JK06SSTT-01.webp
updated,TT-90-OUTSIDE-CORNER-EDGER,1906,tapetech-90-outside-corner-edger-1-EEX10090-1.webp,tapetech-90-outside-corner-edger-1-EEX10090-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-90-outside-corner-edger-1-EEX10090-1.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-90-outside-corner-edger-1-EEX10090-01.webp,tapetech-90-outside-corner-edger-1-EEX10090-1.webp -> tapetech-90-outside-corner-edger-1-EEX10090-01.webp
updated,TT-90-OUTSIDE-CORNER-EDGER,1906,tapetech-90-outside-corner-edger-1-5-EEX15090-1.webp,tapetech-90-outside-corner-edger-1-5-EEX15090-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-90-outside-corner-edger-1-5-EEX15090-1.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-90-outside-corner-edger-1-5-EEX15090-01.webp,tapetech-90-outside-corner-edger-1-5-EEX15090-1.webp -> tapetech-90-outside-corner-edger-1-5-EEX15090-01.webp
updated,TT-90-OUTSIDE-CORNER-EDGER,1906,tapetech-90-outside-corner-edger-2-EEX20090-1.webp,tapetech-90-outside-corner-edger-2-EEX20090-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-90-outside-corner-edger-2-EEX20090-1.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-90-outside-corner-edger-2-EEX20090-01.webp,tapetech-90-outside-corner-edger-2-EEX20090-1.webp -> tapetech-90-outside-corner-edger-2-EEX20090-01.webp
updated,TT-90-OUTSIDE-CORNER-EDGER,1906,tapetech-90-outside-corner-edger-0-5-EEX5090-1.webp,tapetech-90-outside-corner-edger-0-5-EEX5090-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-90-outside-corner-edger-0-5-EEX5090-1.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-90-outside-corner-edger-0-5-EEX5090-01.webp,tapetech-90-outside-corner-edger-0-5-EEX5090-1.webp -> tapetech-90-outside-corner-edger-0-5-EEX5090-01.webp
updated,TT-90-OUTSIDE-CORNER-EDGER,1906,tapetech-90-outside-corner-edger-0-75-EEX7590-1.webp,tapetech-90-outside-corner-edger-0-75-EEX7590-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-90-outside-corner-edger-0-75-EEX7590-1.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-90-outside-corner-edger-0-75-EEX7590-01.webp,tapetech-90-outside-corner-edger-0-75-EEX7590-1.webp -> tapetech-90-outside-corner-edger-0-75-EEX7590-01.webp
updated,EEX10090,1907,tapetech-90-outside-corner-edger-1-EEX10090-1.webp,tapetech-90-outside-corner-edger-1-EEX10090-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-90-outside-corner-edger-1-EEX10090-1.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-90-outside-corner-edger-1-EEX10090-01.webp,tapetech-90-outside-corner-edger-1-EEX10090-1.webp -> tapetech-90-outside-corner-edger-1-EEX10090-01.webp
updated,EEX15090,1908,tapetech-90-outside-corner-edger-1-5-EEX15090-1.webp,tapetech-90-outside-corner-edger-1-5-EEX15090-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-90-outside-corner-edger-1-5-EEX15090-1.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-90-outside-corner-edger-1-5-EEX15090-01.webp,tapetech-90-outside-corner-edger-1-5-EEX15090-1.webp -> tapetech-90-outside-corner-edger-1-5-EEX15090-01.webp
updated,EEX20090,1909,tapetech-90-outside-corner-edger-2-EEX20090-1.webp,tapetech-90-outside-corner-edger-2-EEX20090-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-90-outside-corner-edger-2-EEX20090-1.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-90-outside-corner-edger-2-EEX20090-01.webp,tapetech-90-outside-corner-edger-2-EEX20090-1.webp -> tapetech-90-outside-corner-edger-2-EEX20090-01.webp
updated,EEX5090,1910,tapetech-90-outside-corner-edger-0-5-EEX5090-1.webp,tapetech-90-outside-corner-edger-0-5-EEX5090-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-90-outside-corner-edger-0-5-EEX5090-1.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-90-outside-corner-edger-0-5-EEX5090-01.webp,tapetech-90-outside-corner-edger-0-5-EEX5090-1.webp -> tapetech-90-outside-corner-edger-0-5-EEX5090-01.webp
updated,EEX7590,1911,tapetech-90-outside-corner-edger-0-75-EEX7590-1.webp,tapetech-90-outside-corner-edger-0-75-EEX7590-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-90-outside-corner-edger-0-75-EEX7590-1.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-90-outside-corner-edger-0-75-EEX7590-01.webp,tapetech-90-outside-corner-edger-0-75-EEX7590-1.webp -> tapetech-90-outside-corner-edger-0-75-EEX7590-01.webp
updated,TT-SIDE-CORNER-EDGER,1912,tapetech-90-inside-corner-edger-1-EIN10090-1.webp,tapetech-90-inside-corner-edger-1-EIN10090-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-90-inside-corner-edger-1-EIN10090-1.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-90-inside-corner-edger-1-EIN10090-01.webp,tapetech-90-inside-corner-edger-1-EIN10090-1.webp -> tapetech-90-inside-corner-edger-1-EIN10090-01.webp
updated,TT-SIDE-CORNER-EDGER,1912,tapetech-90-inside-corner-edger-1-5-EIN15090-1.webp,tapetech-90-inside-corner-edger-1-5-EIN15090-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-90-inside-corner-edger-1-5-EIN15090-1.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-90-inside-corner-edger-1-5-EIN15090-01.webp,tapetech-90-inside-corner-edger-1-5-EIN15090-1.webp -> tapetech-90-inside-corner-edger-1-5-EIN15090-01.webp
updated,TT-SIDE-CORNER-EDGER,1912,tapetech-90-inside-corner-edger-2-EIN20090-1.webp,tapetech-90-inside-corner-edger-2-EIN20090-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-90-inside-corner-edger-2-EIN20090-1.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-90-inside-corner-edger-2-EIN20090-01.webp,tapetech-90-inside-corner-edger-2-EIN20090-1.webp -> tapetech-90-inside-corner-edger-2-EIN20090-01.webp
updated,TT-SIDE-CORNER-EDGER,1912,tapetech-90-inside-corner-edger-0-5-EIN5090-1.webp,tapetech-90-inside-corner-edger-0-5-EIN5090-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-90-inside-corner-edger-0-5-EIN5090-1.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-90-inside-corner-edger-0-5-EIN5090-01.webp,tapetech-90-inside-corner-edger-0-5-EIN5090-1.webp -> tapetech-90-inside-corner-edger-0-5-EIN5090-01.webp
updated,TT-SIDE-CORNER-EDGER,1912,tapetech-90-inside-corner-edger-0-75-EIN7590-1.webp,tapetech-90-inside-corner-edger-0-75-EIN7590-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-90-inside-corner-edger-0-75-EIN7590-1.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-90-inside-corner-edger-0-75-EIN7590-01.webp,tapetech-90-inside-corner-edger-0-75-EIN7590-1.webp -> tapetech-90-inside-corner-edger-0-75-EIN7590-01.webp
updated,EIN10090,1913,tapetech-90-inside-corner-edger-1-EIN10090-1.webp,tapetech-90-inside-corner-edger-1-EIN10090-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-90-inside-corner-edger-1-EIN10090-1.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-90-inside-corner-edger-1-EIN10090-01.webp,tapetech-90-inside-corner-edger-1-EIN10090-1.webp -> tapetech-90-inside-corner-edger-1-EIN10090-01.webp
updated,EIN15090,1914,tapetech-90-inside-corner-edger-1-5-EIN15090-1.webp,tapetech-90-inside-corner-edger-1-5-EIN15090-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-90-inside-corner-edger-1-5-EIN15090-1.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-90-inside-corner-edger-1-5-EIN15090-01.webp,tapetech-90-inside-corner-edger-1-5-EIN15090-1.webp -> tapetech-90-inside-corner-edger-1-5-EIN15090-01.webp
updated,EIN20090,1915,tapetech-90-inside-corner-edger-2-EIN20090-1.webp,tapetech-90-inside-corner-edger-2-EIN20090-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-90-inside-corner-edger-2-EIN20090-1.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-90-inside-corner-edger-2-EIN20090-01.webp,tapetech-90-inside-corner-edger-2-EIN20090-1.webp -> tapetech-90-inside-corner-edger-2-EIN20090-01.webp
updated,EIN5090,1916,tapetech-90-inside-corner-edger-0-5-EIN5090-1.webp,tapetech-90-inside-corner-edger-0-5-EIN5090-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-90-inside-corner-edger-0-5-EIN5090-1.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-90-inside-corner-edger-0-5-EIN5090-01.webp,tapetech-90-inside-corner-edger-0-5-EIN5090-1.webp -> tapetech-90-inside-corner-edger-0-5-EIN5090-01.webp
updated,EIN7590,1917,tapetech-90-inside-corner-edger-0-75-EIN7590-1.webp,tapetech-90-inside-corner-edger-0-75-EIN7590-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-90-inside-corner-edger-0-75-EIN7590-1.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-90-inside-corner-edger-0-75-EIN7590-01.webp,tapetech-90-inside-corner-edger-0-75-EIN7590-1.webp -> tapetech-90-inside-corner-edger-0-75-EIN7590-01.webp
