Brands,Type,SKU,MPN,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Sale price,Date sale price starts,Date sale price ends,Regular price,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Shipping class,Allow customer reviews?,Purchase note,Categories,Tags,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,meta:_dtb_seo_title,meta:_dtb_seo_description,ID
TapeTech,simple,TG160565-PS,TG160565-PS,"16"" x 5"" Premium Gold Stainless Steel Finishing Trowel - ProSoft Grip",1,0,visible,TapeTech Premium Finishing Trowels are the highest quality finishing trowels on the market. The 0.65 mm blade thickness makes these finishing trowels ,"TapeTech Premium Finishing Trowels are the highest quality finishing trowels on the market. The 0.65 mm blade thickness makes these finishing trowels the workhorse of your tool kit and the perfect starting point towards the perfect finish of drywall, plaster, EIFS, stucco, epoxy and micro-cements. The triple-hardened European stainless steel blades ensure maximum performance, and the ProSoft handle is slip-resistant and comfortable to reduce user fatigue. TapeTech Premium Finishing Trowels provide the ultimate combination of performance, flexibility and durability, resulting in long life and a perfect finish every time.",,,,0.01,taxable,,1,100.0,,0,0,1.21,3.0,5.0,16.0,,,,Drywall Finishing Tools > TapeTech > Taping Knives & Trowels,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tg160565-ps_01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tg160565-ps_02.webp,,,,,,,,,,,,,,,,,,,,
TapeTech,simple,TG18053-PS,TG18053-PS,"18"" x 4.3"" Premium Gold Stainless Steel Finishing Trowel",1,0,visible,"TapeTech Premium MAXFLEXX finishing trowels provide the highest amount of flexibility and control, producing the ultimate finish on drywall, plaster, ","TapeTech Premium MAXFLEXX finishing trowels provide the highest amount of flexibility and control, producing the ultimate finish on drywall, plaster, EIFS, stucco, concrete, epoxy and micro-cement. Crafted using 0.3 mm European triple-hardened gold stainless steel, these trowels ensure maximum performance and long life. The ProSoft handle is slip-resistant and comfortable to reduce user fatigue. MAX-FLEXX finishing trowels are the perfect tool for the final coat. The blades on the TapeTech MAXFLEXX finishing trowels are attached to the handle mount using a special technology that robotically and precisely welds the rivets to the blade surface. These superior quality stainless steel rivets are then pressed into the handle mount, resulting in the strongest trowels available. Other brands use two-sided tape to attach the blade to the mount.",,,,0.01,taxable,,1,100.0,,0,0,1.0,5.0,5.0,5.0,,,,Drywall Finishing Tools > TapeTech > Taping Knives & Trowels,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tg18053-ps_01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tg18053-ps_02.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tg18053-ps_03.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tg18053-ps_04.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tg18053-ps_05.webp,,,,,,,,,,,,,,,,,,,,
TapeTech,simple,TG18054-PS,TG18054-PS,"18"" x 4.7"" Premium Gold Stainless Steel Finishing Trowel",1,0,visible,"TapeTech Premium MIDFLEXX finishing trowels produce a superior finish on drywall, plaster, EIFS, stucco, concrete, epoxy and micro-cement due to the a","TapeTech Premium MIDFLEXX finishing trowels produce a superior finish on drywall, plaster, EIFS, stucco, concrete, epoxy and micro-cement due to the added flexibility of the blade compared to standard trowels. Crafted using 0.4 mm European triple-hardened gold stainless steel, these trowels ensure maximum performance and long life. The ProSoft handle is slip-resistant and comfortable to reduce user fatigue. The blades on the TapeTech MIDFLEXX finishing trowels are attached to the handle mount using a special technology that robotically and precisely welds the rivets to the blade surface. These superior quality stainless steel rivets are then pressed into the handle mount, resulting in the strongest trowels available. Other brands use two-sided tape to attach the blade to the mount.",,,,0.01,taxable,,1,100.0,,0,0,1.3,3.0,5.0,18.0,,,,Drywall Finishing Tools > TapeTech > Taping Knives & Trowels,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tg18054-ps_01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tg18054-ps_02.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tg18054-ps_03.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tg18054-ps_04.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tg18054-ps_05.webp,,,,,,,,,,,,,,,,,,,,
TapeTech,simple,TG180565-PS,TG180565-PS,"18"" x 5"" Premium Gold Stainless Steel Finishing Trowel - ProSoft Grip",1,0,visible,TapeTech Premium Finishing Trowels are the highest quality finishing trowels on the market. The 0.65 mm blade thickness makes these finishing trowels ,"TapeTech Premium Finishing Trowels are the highest quality finishing trowels on the market. The 0.65 mm blade thickness makes these finishing trowels the workhorse of your tool kit and the perfect starting point towards the perfect finish of drywall, plaster, EIFS, stucco, epoxy and micro-cements. The triple-hardened European stainless steel blades ensure maximum performance, and the ProSoft handle is slip-resistant and comfortable to reduce user fatigue. TapeTech Premium Finishing Trowels provide the ultimate combination of performance, flexibility and durability, resulting in long life and a perfect finish every time.",,,,0.01,taxable,,1,100.0,,0,0,1.28,3.0,5.0,18.0,,,,Drywall Finishing Tools > TapeTech > Taping Knives & Trowels,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tg180565-ps_01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tg180565-ps_02.webp,,,,,,,,,,,,,,,,,,,,
TapeTech,simple,TGP120565-PS,TGP120565-PS,"12"" x 4.7"" Premium Gold Stainless Steel Rounded Front Pool Trowel",1,0,visible,"TapeTech Premium Gold Stainless Steel Pool Trowels are not just for pools! TapeTech Premium Pool Trowels feature two rounded ends, ideal to generate a","TapeTech Premium Gold Stainless Steel Pool Trowels are not just for pools! TapeTech Premium Pool Trowels feature two rounded ends, ideal to generate a smooth appearance on curved or flat surfaces, minimizing the number of lines or sweep marks that can occur with square-edged trowels. This makes them a great choice for finishing Pools, Drywall, Plaster, Stucco, Concrete and EIFS.",,,,0.01,taxable,,1,100.0,,0,0,0.86,3.0,5.0,12.0,,,,Drywall Finishing Tools > TapeTech > Taping Knives & Trowels,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tgp120565-ps_01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tgp120565-ps_02.webp,,,,,,,,,,,,,,,,,,,,
TapeTech,simple,TGP140565-PS,TGP140565-PS,"14"" x 4.7"" Premium Gold Stainless Steel Rounded Front Pool Trowel",1,0,visible,"TapeTech Premium Gold Stainless Steel Pool Trowels are not just for pools! TapeTech Premium Pool Trowels feature two rounded ends, ideal to generate a","TapeTech Premium Gold Stainless Steel Pool Trowels are not just for pools! TapeTech Premium Pool Trowels feature two rounded ends, ideal to generate a smooth appearance on curved or flat surfaces, minimizing the number of lines or sweep marks that can occur with square-edged trowels. This makes them a great choice for finishing Pools, Drywall, Plaster, Stucco, Concrete and EIFS.",,,,0.01,taxable,,1,100.0,,0,0,0.97,3.0,5.0,14.0,,,,Drywall Finishing Tools > TapeTech > Taping Knives & Trowels,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tgp140565-ps_01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tgp140565-ps_02.webp,,,,,,,,,,,,,,,,,,,,
TapeTech,simple,TGP160565-PS,TGP160565-PS,"16"" x 4.7"" Premium Gold Stainless Steel Rounded Front Pool Trowel",1,0,visible,"TapeTech Premium Gold Stainless Steel Pool Trowels are not just for pools! TapeTech Premium Pool Trowels feature two rounded ends, ideal to generate a","TapeTech Premium Gold Stainless Steel Pool Trowels are not just for pools! TapeTech Premium Pool Trowels feature two rounded ends, ideal to generate a smooth appearance on curved or flat surfaces, minimizing the number of lines or sweep marks that can occur with square-edged trowels. This makes them a great choice for finishing Pools, Drywall, Plaster, Stucco, Concrete and EIFS.",,,,0.01,taxable,,1,100.0,,0,0,1.12,3.0,5.0,16.0,,,,Drywall Finishing Tools > TapeTech > Taping Knives & Trowels,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tgp160565-ps_01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tgp160565-ps_02.webp,,,,,,,,,,,,,,,,,,,,
TapeTech,simple,TGP180565-PS,TGP180565-PS,"18"" x 4.7"" Premium Gold Stainless Steel Rounded Front Pool Trowel",1,0,visible,"TapeTech Premium Gold Stainless Steel Pool Trowels are not just for pools! TapeTech Premium Pool Trowels feature two rounded ends, ideal to generate a","TapeTech Premium Gold Stainless Steel Pool Trowels are not just for pools! TapeTech Premium Pool Trowels feature two rounded ends, ideal to generate a smooth appearance on curved or flat surfaces, minimizing the number of lines or sweep marks that can occur with square-edged trowels. This makes them a great choice for finishing Pools, Drywall, Plaster, Stucco, Concrete and EIFS.",,,,0.01,taxable,,1,100.0,,0,0,1.19,3.0,5.0,18.0,,,,Drywall Finishing Tools > TapeTech > Taping Knives & Trowels,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tgp180565-ps_01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tgp180565-ps_02.webp,,,,,,,,,,,,,,,,,,,,
TapeTech,variation,TK08BSTT,TK08BSTT,,1,0,visible,,"TapeTech Premium Taping and Jointing Knives feature the optimal combination of design, materials experience and testing to produce knives with the best balance, flex, comfort, and control so you achieve premium results when applying and smoothing joint compound. The handle?s over-sized, tapered shape provides the most ergonomic, slip-resistant grip. The enlarged, alloy hammer end allows it to be used to set protruding fasteners, adjust installation flaws, and protect against damage if the knife is dropped. TapeTech Premium Taping and Joint Knife blades are precision ground and polished to provide the perfect amount of flex and finish. The Carbon Steel and Blue Steel blades provide ultimate feel. TapeTech Premium Taping Knives feature the strongest backing plate in the industry, preventing unwanted blade deflection while providing smooth, consistent control and finish. Features: Premium Blue Steel Blade Provides More Corrosion Resistance Than Carbon Steel Strongest Backing Plate In The Industry Prevents Blade Deflection Precision Grind Provides Perfect Flex and Finish Oversized, Tapered, Soft-Grip Handle Provides Optimal Control and Comfort Alloy Metal Hammer End Sets Protruding Fasteners, Adjusts Installation Flaws and Protects Against Damage From Drops. Easy-To-Remove Label Lifetime Limited Warranty",,,,0.01,taxable,,1,100,,0,0,0.5,1.0,8.0,9.375,,,,Drywall Finishing Tools > TapeTech > Taping Knives & Trowels,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tk08bstt_01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tk08bstt_02.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tk08bstt_03.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tk08bstt_04.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tk08bstt_05.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tk08bstt_06.webp,,,TKBS-TT,,,,,,,Size,"8""",1.0,1.0,,,,,,,
TapeTech,variation,TK08SSTT,TK08SSTT,,1,0,visible,,"TapeTech Premium Taping and Jointing Knives feature the optimal combination of design, materials experience and testing to produce knives with the best balance, flex, comfort, and control so you achieve premium results when applying and smoothing joint compound. The handle?s over-sized, tapered shape provides the most ergonomic, slip-resistant grip. The enlarged, alloy hammer end allows it to be used to set protruding fasteners, adjust installation flaws, and protect against damage if the knife is dropped. TapeTech Premium Taping and Joint Knife blades are precision ground and polished to provide the perfect amount of flex and finish. The Carbon Steel and Blue Steel blades provide ultimate feel while Stainless Steel blades maximize rust resistance. TapeTech Premium Taping Knives feature the strongest backing plate in the industry, preventing unwanted blade deflection while providing smooth, consistent control and finish. Features: Premium Stainless Steel Blade Resists Corrosion and Cleans Up Fast Strongest Backing Plate In The Industry Prevents Blade Deflection Precision Grind Provides Perfect Flex and Finish Oversized, Tapered, Soft-Grip Handle Provides Optimal Control and Comfort Alloy Metal Hammer End Sets Protruding Fasteners, Adjusts Installation Flaws and Protects Against Damage From Drops. Easy-To-Remove Label Lifetime Limited Warranty",,,,0.01,taxable,,1,100,,0,0,0.5,1.0,8.0,9.375,,,,Drywall Finishing Tools > TapeTech > Taping Knives & Trowels,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tk08sstt_01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tk08sstt_02.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tk08sstt_03.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tk08sstt_04.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tk08sstt_05.webp,,,TKSS-TT,,,,,,,Size,"8""",1.0,1.0,,,,,,,
TapeTech,variation,TK10BSTT,TK10BSTT,,1,0,visible,,"TapeTech Premium Taping and Jointing Knives feature the optimal combination of design, materials experience and testing to produce knives with the best balance, flex, comfort, and control so you achieve premium results when applying and smoothing joint compound. The handle?s over-sized, tapered shape provides the most ergonomic, slip-resistant grip. The enlarged, alloy hammer end allows it to be used to set protruding fasteners, adjust installation flaws, and protect against damage if the knife is dropped. TapeTech Premium Taping and Joint Knife blades are precision ground and polished to provide the perfect amount of flex and finish. The Carbon Steel and Blue Steel blades provide ultimate feel. TapeTech Premium Taping Knives feature the strongest backing plate in the industry, preventing unwanted blade deflection while providing smooth, consistent control and finish. Features: Premium Blue Steel Blade Provides More Corrosion Resistance Than Carbon Steel Strongest Backing Plate In The Industry Prevents Blade Deflection Precision Grind Provides Perfect Flex and Finish Oversized, Tapered, Soft-Grip Handle Provides Optimal Control and Comfort Alloy Metal Hammer End Sets Protruding Fasteners, Adjusts Installation Flaws and Protects Against Damage From Drops. Easy-To-Remove Label Lifetime Limited Warranty",,,,0.01,taxable,,1,100,,0,0,0.56,1.0,10.0,9.375,,,,Drywall Finishing Tools > TapeTech > Taping Knives & Trowels,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tk10bstt_01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tk10bstt_02.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tk10bstt_03.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tk10bstt_04.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tk10bstt_05.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tk10bstt_06.webp,,,TKBS-TT,,,,,,,Size,"10""",1.0,1.0,,,,,,,
TapeTech,variation,TK10SSTT,TK10SSTT,,1,0,visible,,"TapeTech Premium Taping and Jointing Knives feature the optimal combination of design, materials experience and testing to produce knives with the best balance, flex, comfort, and control so you achieve premium results when applying and smoothing joint compound. The handle?s over-sized, tapered shape provides the most ergonomic, slip-resistant grip. The enlarged, alloy hammer end allows it to be used to set protruding fasteners, adjust installation flaws, and protect against damage if the knife is dropped. TapeTech Premium Taping and Joint Knife blades are precision ground and polished to provide the perfect amount of flex and finish. The Carbon Steel and Blue Steel blades provide ultimate feel while Stainless Steel blades maximize rust resistance. TapeTech Premium Taping Knives feature the strongest backing plate in the industry, preventing unwanted blade deflection while providing smooth, consistent control and finish. Features: Premium Stainless Steel Blade Resists Corrosion and Cleans Up Fast Strongest Backing Plate In The Industry Prevents Blade Deflection Precision Grind Provides Perfect Flex and Finish Oversized, Tapered, Soft-Grip Handle Provides Optimal Control and Comfort Alloy Metal Hammer End Sets Protruding Fasteners, Adjusts Installation Flaws and Protects Against Damage From Drops. Easy-To-Remove Label Lifetime Limited Warranty",,,,0.01,taxable,,1,100,,0,0,0.56,1.0,10.0,9.375,,,,Drywall Finishing Tools > TapeTech > Taping Knives & Trowels,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tk10sstt_01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tk10sstt_02.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tk10sstt_03.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tk10sstt_04.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tk10sstt_05.webp,,,TKSS-TT,,,,,,,Size,"10""",1.0,1.0,,,,,,,
TapeTech,variation,TK12BSTT,TK12BSTT,,1,0,visible,,"TapeTech Premium Taping and Jointing Knives feature the optimal combination of design, materials experience and testing to produce knives with the best balance, flex, comfort, and control so you achieve premium results when applying and smoothing joint compound. The handle?s over-sized, tapered shape provides the most ergonomic, slip-resistant grip. The enlarged, alloy hammer end allows it to be used to set protruding fasteners, adjust installation flaws, and protect against damage if the knife is dropped. TapeTech Premium Taping and Joint Knife blades are precision ground and polished to provide the perfect amount of flex and finish. The Carbon Steel and Blue Steel blades provide ultimate feel. TapeTech Premium Taping Knives feature the strongest backing plate in the industry, preventing unwanted blade deflection while providing smooth, consistent control and finish. Features: Premium Blue Steel Blade Provides More Corrosion Resistance Than Carbon Steel Strongest Backing Plate In The Industry Prevents Blade Deflection Precision Grind Provides Perfect Flex and Finish Oversized, Tapered, Soft-Grip Handle Provides Optimal Control and Comfort Alloy Metal Hammer End Sets Protruding Fasteners, Adjusts Installation Flaws and Protects Against Damage From Drops. Easy-To-Remove Label Lifetime Limited Warranty",,,,0.01,taxable,,1,100,,0,0,0.625,1.0,12.0,9.375,,,,Drywall Finishing Tools > TapeTech > Taping Knives & Trowels,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tk12bstt_01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tk12bstt_02.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tk12bstt_03.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tk12bstt_04.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tk12bstt_05.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tk12bstt_06.webp,,,TKBS-TT,,,,,,,Size,"12""",1.0,1.0,,,,,,,
TapeTech,variation,TK12SSTT,TK12SSTT,,1,0,visible,,"TapeTech Premium Taping and Jointing Knives feature the optimal combination of design, materials experience and testing to produce knives with the best balance, flex, comfort, and control so you achieve premium results when applying and smoothing joint compound. The handle?s over-sized, tapered shape provides the most ergonomic, slip-resistant grip. The enlarged, alloy hammer end allows it to be used to set protruding fasteners, adjust installation flaws, and protect against damage if the knife is dropped. TapeTech Premium Taping and Joint Knife blades are precision ground and polished to provide the perfect amount of flex and finish. The Carbon Steel and Blue Steel blades provide ultimate feel while Stainless Steel blades maximize rust resistance. TapeTech Premium Taping Knives feature the strongest backing plate in the industry, preventing unwanted blade deflection while providing smooth, consistent control and finish. Features: Premium Stainless Steel Blade Resists Corrosion and Cleans Up Fast Strongest Backing Plate In The Industry Prevents Blade Deflection Precision Grind Provides Perfect Flex and Finish Oversized, Tapered, Soft-Grip Handle Provides Optimal Control and Comfort Alloy Metal Hammer End Sets Protruding Fasteners, Adjusts Installation Flaws and Protects Against Damage From Drops. Easy-To-Remove Label Lifetime Limited Warranty",,,,0.01,taxable,,1,100,,0,0,0.625,1.0,12.0,9.375,,,,Drywall Finishing Tools > TapeTech > Taping Knives & Trowels,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tk12sstt_01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tk12sstt_02.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tk12sstt_03.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tk12sstt_04.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tk12sstt_05.webp,,,TKSS-TT,,,,,,,Size,"12""",1.0,1.0,,,,,,,
TapeTech,variation,TK14BSTT,TK14BSTT,,1,0,visible,,"TapeTech Premium Taping and Jointing Knives feature the optimal combination of design, materials experience and testing to produce knives with the best balance, flex, comfort, and control so you achieve premium results when applying and smoothing joint compound. The handle?s over-sized, tapered shape provides the most ergonomic, slip-resistant grip. The enlarged, alloy hammer end allows it to be used to set protruding fasteners, adjust installation flaws, and protect against damage if the knife is dropped. TapeTech Premium Taping and Joint Knife blades are precision ground and polished to provide the perfect amount of flex and finish. The Carbon Steel and Blue Steel blades provide ultimate feel. TapeTech Premium Taping Knives feature the strongest backing plate in the industry, preventing unwanted blade deflection while providing smooth, consistent control and finish. Features: Premium Blue Steel Blade Provides More Corrosion Resistance Than Carbon Steel Strongest Backing Plate In The Industry Prevents Blade Deflection Precision Grind Provides Perfect Flex and Finish Oversized, Tapered, Soft-Grip Handle Provides Optimal Control and Comfort Alloy Metal Hammer End Sets Protruding Fasteners, Adjusts Installation Flaws and Protects Against Damage From Drops. Easy-To-Remove Label Lifetime Limited Warranty",,,,0.01,taxable,,1,100,,0,0,0.7,1.0,14.0,9.375,,,,Drywall Finishing Tools > TapeTech > Taping Knives & Trowels,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tk14bstt_01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tk14bstt_02.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tk14bstt_03.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tk14bstt_04.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tk14bstt_05.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tk14bstt_06.webp,,,TKBS-TT,,,,,,,Size,"14""",1.0,1.0,,,,,,,
TapeTech,variation,TK14SSTT,TK14SSTT,,1,0,visible,,"TapeTech Premium Taping and Jointing Knives feature the optimal combination of design, materials experience and testing to produce knives with the best balance, flex, comfort, and control so you achieve premium results when applying and smoothing joint compound. The handle?s over-sized, tapered shape provides the most ergonomic, slip-resistant grip. The enlarged, alloy hammer end allows it to be used to set protruding fasteners, adjust installation flaws, and protect against damage if the knife is dropped. TapeTech Premium Taping and Joint Knife blades are precision ground and polished to provide the perfect amount of flex and finish. The Carbon Steel and Blue Steel blades provide ultimate feel while Stainless Steel blades maximize rust resistance. TapeTech Premium Taping Knives feature the strongest backing plate in the industry, preventing unwanted blade deflection while providing smooth, consistent control and finish. Features: Premium Stainless Steel Blade Resists Corrosion and Cleans Up Fast Strongest Backing Plate In The Industry Prevents Blade Deflection Precision Grind Provides Perfect Flex and Finish Oversized, Tapered, Soft-Grip Handle Provides Optimal Control and Comfort Alloy Metal Hammer End Sets Protruding Fasteners, Adjusts Installation Flaws and Protects Against Damage From Drops. Easy-To-Remove Label Lifetime Limited Warranty",,,,0.01,taxable,,1,100,,0,0,0.7,1.0,14.0,9.375,,,,Drywall Finishing Tools > TapeTech > Taping Knives & Trowels,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tk14sstt_01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tk14sstt_02.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tk14sstt_03.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tk14sstt_04.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tk14sstt_05.webp,,,TKSS-TT,,,,,,,Size,"14""",1.0,1.0,,,,,,,
TapeTech,variable,TKBS-TT,TKBS-TT,Premium Blue Steel Taping Knife,1,0,visible,"TapeTech Premium Taping and Jointing Knives feature the optimal combination of design, materials experience and testing to produce knives with the bes","TapeTech Premium Taping and Jointing Knives feature the optimal combination of design, materials experience and testing to produce knives with the best balance, flex, comfort, and control so you achieve premium results when applying and smoothing joint compound. The handle?s over-sized, tapered shape provides the most ergonomic, slip-resistant grip. The enlarged, alloy hammer end allows it to be used to set protruding fasteners, adjust installation flaws, and protect against damage if the knife is dropped. TapeTech Premium Taping and Joint Knife blades are precision ground and polished to provide the perfect amount of flex and finish. The Carbon Steel and Blue Steel blades provide ultimate feel. TapeTech Premium Taping Knives feature the strongest backing plate in the industry, preventing unwanted blade deflection while providing smooth, consistent control and finish. Features: Premium Blue Steel Blade Provides More Corrosion Resistance Than Carbon Steel Strongest Backing Plate In The Industry Prevents Blade Deflection Precision Grind Provides Perfect Flex and Finish Oversized, Tapered, Soft-Grip Handle Provides Optimal Control and Comfort Alloy Metal Hammer End Sets Protruding Fasteners, Adjusts Installation Flaws and Protects Against Damage From Drops. Easy-To-Remove Label Lifetime Limited Warranty",,,,0.01,taxable,,1,100,,0,0,1.0,1.0,1.0,1.0,,,,Drywall Finishing Tools > TapeTech > Taping Knives & Trowels,,,,,,,,,,,,Size,"8""|10""|12""|14""",1.0,1.0,,,,,,,
TapeTech,variable,TKSS-TT,TKSS-TT,Premium Stainless Steel Taping Knife,1,0,visible,"TapeTech Premium Taping and Jointing Knives feature the optimal combination of design, materials experience and testing to produce knives with the bes","TapeTech Premium Taping and Jointing Knives feature the optimal combination of design, materials experience and testing to produce knives with the best balance, flex, comfort, and control so you achieve premium results when applying and smoothing joint compound. The handle?s over-sized, tapered shape provides the most ergonomic, slip-resistant grip. The enlarged, alloy hammer end allows it to be used to set protruding fasteners, adjust installation flaws, and protect against damage if the knife is dropped. TapeTech Premium Taping and Joint Knife blades are precision ground and polished to provide the perfect amount of flex and finish. The Carbon Steel and Blue Steel blades provide ultimate feel while Stainless Steel blades maximize rust resistance. TapeTech Premium Taping Knives feature the strongest backing plate in the industry, preventing unwanted blade deflection while providing smooth, consistent control and finish. Features: Premium Stainless Steel Blade Resists Corrosion and Cleans Up Fast Strongest Backing Plate In The Industry Prevents Blade Deflection Precision Grind Provides Perfect Flex and Finish Oversized, Tapered, Soft-Grip Handle Provides Optimal Control and Comfort Alloy Metal Hammer End Sets Protruding Fasteners, Adjusts Installation Flaws and Protects Against Damage From Drops. Easy-To-Remove Label Lifetime Limited Warranty",,,,0.01,taxable,,1,100,,0,0,1.0,1.0,1.0,1.0,,,,Drywall Finishing Tools > TapeTech > Taping Knives & Trowels,,,,,,,,,,,,Size,"8""|10""|12""|14""",1.0,1.0,,,,,,,
TapeTech,simple,TMK01TT,TMK01TT,ATF Tool Maintenance Kit,1,0,visible,"Introducing a Tool Maintenance Kit, specifically designed by TapeTech, for Automatic Taping and Finishing Tools. ""The right tools for the job."" Whethe","Introducing a Tool Maintenance Kit, specifically designed by TapeTech, for Automatic Taping and Finishing Tools. ""The right tools for the job."" Whether you're doing routine maintenance or advanced repair, this one of a kind 12-piece Kit contains size-specific tools to get the job done right. Included in this kit are 4 Nut Drivers, 4 T-Handle Allen Keys, 1 Standard Hex Key, and 2 Custom Feeler Gauges (for calibrating the blades on finishing boxes and corner finishers). The foam-lined case keeps all your tools in one place, organized and protected, for storage or transport. The TapeTech ATF Tool Maintenance Kit is a must-have for all professional drywall finishers.",,,,0.01,taxable,,1,100.0,,0,0,3.0,5.0,6.7,34.25,,,,Drywall Finishing Tools > TapeTech > Cleaning & Maintenance,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tmk01tt_01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tmk01tt_02.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tmk01tt_03.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tmk01tt_04.webp,,,,,,,,,,,,,,,,,,,,
