brand,wc_row_number,wc_type,wc_sku,wc_mpn,wc_parent,wc_name,wc_short_description_empty,wc_description_empty,wc_categories,wc_images_count,reference_match_status,reference_model,reference_name,reference_section,reference_page,reference_source,reference_url,reference_category,part_reference_name,part_reference_price,proposed_name,proposed_short_description,proposed_description,proposed_categories,proposed_images,can_update_name,can_update_short_description,can_update_description,can_update_categories,can_update_images,priority,optimization_reasons,notes
Columbia Taping Tools,193,variation,SSB24,SSB24,COL-SSB,"Columbia Sabre Smoothing Blade - Columbia Taping Tools, 24",1,1,,1,matched_by_mpn,SSB24,"Columbia Sabre Smoothing Blades 24"" (SSB24)",Smoothing Blades,,Columbia catalog structure / columbiatools.com source pages,https://www.columbiatools.com/columbia-tools/smoothing-blades/sabre-smoothing-blades/,Drywall Finishing Tools > Columbia Taping Tools > Smoothing Blades > Sabre Smoothing Blades > Sabre Smoothing Blades,,,"Columbia Sabre Smoothing Blades 24"" (SSB24)",,,Drywall Finishing Tools > Columbia Taping Tools > Smoothing Blades > Sabre Smoothing Blades > Sabre Smoothing Blades,"https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-sabre-smoothing-blades-SSB-01.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-sabre-smoothing-blades-SSB-02.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-sabre-smoothing-blades-SSB-03.webp",0,0,0,0,0,matched_no_auto_update,,Columbia generated reference descriptions are temp/source-page text; description update needs manual copywriting from source page
Columbia Taping Tools,194,variation,SSB40,SSB40,COL-SSB,"Columbia Sabre Smoothing Blade - Columbia Taping Tools, 40",1,1,,1,matched_by_mpn,SSB40,"Columbia Sabre Smoothing Blades 40"" (SSB40)",Smoothing Blades,,Columbia catalog structure / columbiatools.com source pages,https://www.columbiatools.com/columbia-tools/smoothing-blades/sabre-smoothing-blades/,Drywall Finishing Tools > Columbia Taping Tools > Smoothing Blades > Sabre Smoothing Blades > Sabre Smoothing Blades,,,"Columbia Sabre Smoothing Blades 40"" (SSB40)",,,Drywall Finishing Tools > Columbia Taping Tools > Smoothing Blades > Sabre Smoothing Blades > Sabre Smoothing Blades,"https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-sabre-smoothing-blades-SSB-01.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-sabre-smoothing-blades-SSB-02.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-sabre-smoothing-blades-SSB-03.webp",0,0,0,0,0,matched_no_auto_update,,Columbia generated reference descriptions are temp/source-page text; description update needs manual copywriting from source page
Columbia Taping Tools,195,variation,SSB48,SSB48,COL-SSB,"Columbia Sabre Smoothing Blade - Columbia Taping Tools, 48",1,1,,1,matched_by_mpn,SSB48,"Columbia Sabre Smoothing Blades 48"" (SSB48)",Smoothing Blades,,Columbia catalog structure / columbiatools.com source pages,https://www.columbiatools.com/columbia-tools/smoothing-blades/sabre-smoothing-blades/,Drywall Finishing Tools > Columbia Taping Tools > Smoothing Blades > Sabre Smoothing Blades > Sabre Smoothing Blades,,,"Columbia Sabre Smoothing Blades 48"" (SSB48)",,,Drywall Finishing Tools > Columbia Taping Tools > Smoothing Blades > Sabre Smoothing Blades > Sabre Smoothing Blades,"https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-sabre-smoothing-blades-SSB-01.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-sabre-smoothing-blades-SSB-02.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-sabre-smoothing-blades-SSB-03.webp",0,0,0,0,0,matched_no_auto_update,,Columbia generated reference descriptions are temp/source-page text; description update needs manual copywriting from source page
Columbia Taping Tools,196,variation,SSB7,SSB7,COL-SSB,"Columbia Sabre Smoothing Blade - Columbia Taping Tools, 7",1,1,,1,matched_by_mpn,SSB7,"Columbia Sabre Smoothing Blades 7"" (SSB7)",Smoothing Blades,,Columbia catalog structure / columbiatools.com source pages,https://www.columbiatools.com/columbia-tools/smoothing-blades/sabre-smoothing-blades/,Drywall Finishing Tools > Columbia Taping Tools > Smoothing Blades > Sabre Smoothing Blades > Sabre Smoothing Blades,,,"Columbia Sabre Smoothing Blades 7"" (SSB7)",,,Drywall Finishing Tools > Columbia Taping Tools > Smoothing Blades > Sabre Smoothing Blades > Sabre Smoothing Blades,"https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-sabre-smoothing-blades-SSB-01.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-sabre-smoothing-blades-SSB-02.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-sabre-smoothing-blades-SSB-03.webp",0,0,0,0,0,matched_no_auto_update,,Columbia generated reference descriptions are temp/source-page text; description update needs manual copywriting from source page
Columbia Taping Tools,197,variation,SSB32,SSB32,COL-SSB,"Columbia Sabre Smoothing Blade - Columbia Taping Tools, 32",1,1,,1,matched_by_mpn,SSB32,"Columbia Sabre Smoothing Blades 32"" (SSB32)",Smoothing Blades,,Columbia catalog structure / columbiatools.com source pages,https://www.columbiatools.com/columbia-tools/smoothing-blades/sabre-smoothing-blades/,Drywall Finishing Tools > Columbia Taping Tools > Smoothing Blades > Sabre Smoothing Blades > Sabre Smoothing Blades,,,"Columbia Sabre Smoothing Blades 32"" (SSB32)",,,Drywall Finishing Tools > Columbia Taping Tools > Smoothing Blades > Sabre Smoothing Blades > Sabre Smoothing Blades,"https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-sabre-smoothing-blades-SSB-01.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-sabre-smoothing-blades-SSB-02.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-sabre-smoothing-blades-SSB-03.webp",0,0,0,0,0,matched_no_auto_update,,Columbia generated reference descriptions are temp/source-page text; description update needs manual copywriting from source page
Columbia Taping Tools,198,variation,TSB10,TSB10,COL-TSB,"Columbia Tomahawk Smoothing Blade - Columbia Taping Tools, 10",1,1,,1,matched_by_mpn,TSB10,"Columbia Tomahawk Smoothing Blades 10"" (TSB10)",Smoothing Blades,,Columbia catalog structure / columbiatools.com source pages,https://www.columbiatools.com/columbia-tools/tomahawk-smoothing-blades/tomahawk-smoothing-blades/,Drywall Finishing Tools > Columbia Taping Tools > Smoothing Blades > Tomahawk Smoothing Blades > Tomahawk Smoothing Blades,,,"Columbia Tomahawk Smoothing Blades 10"" (TSB10)",,,Drywall Finishing Tools > Columbia Taping Tools > Smoothing Blades > Tomahawk Smoothing Blades > Tomahawk Smoothing Blades,"https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-tomahawk-smoothing-blades-7-inch-TSB7-06.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-tomahawk-smoothing-blades-7-inch-TSB7-07.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-tomahawk-smoothing-blades-7-inch-TSB7-08.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-tomahawk-smoothing-blades-7-inch-TSB7-09.webp",0,0,0,0,0,matched_no_auto_update,,Columbia generated reference descriptions are temp/source-page text; description update needs manual copywriting from source page
Columbia Taping Tools,199,variation,TSB12,TSB12,COL-TSB,"Columbia Tomahawk Smoothing Blade - Columbia Taping Tools, 12",1,1,,1,matched_by_mpn,TSB12,"Columbia Tomahawk Smoothing Blades 12"" (TSB12)",Smoothing Blades,,Columbia catalog structure / columbiatools.com source pages,https://www.columbiatools.com/columbia-tools/tomahawk-smoothing-blades/tomahawk-smoothing-blades/,Drywall Finishing Tools > Columbia Taping Tools > Smoothing Blades > Tomahawk Smoothing Blades > Tomahawk Smoothing Blades,,,"Columbia Tomahawk Smoothing Blades 12"" (TSB12)",,,Drywall Finishing Tools > Columbia Taping Tools > Smoothing Blades > Tomahawk Smoothing Blades > Tomahawk Smoothing Blades,"https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-tomahawk-smoothing-blades-7-inch-TSB7-06.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-tomahawk-smoothing-blades-7-inch-TSB7-07.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-tomahawk-smoothing-blades-7-inch-TSB7-08.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-tomahawk-smoothing-blades-7-inch-TSB7-09.webp",0,0,0,0,0,matched_no_auto_update,,Columbia generated reference descriptions are temp/source-page text; description update needs manual copywriting from source page
Columbia Taping Tools,200,variation,TSB14,TSB14,COL-TSB,"Columbia Tomahawk Smoothing Blade - Columbia Taping Tools, 14",1,1,,1,matched_by_mpn,TSB14,"Columbia Tomahawk Smoothing Blades 14"" (TSB14)",Smoothing Blades,,Columbia catalog structure / columbiatools.com source pages,https://www.columbiatools.com/columbia-tools/tomahawk-smoothing-blades/tomahawk-smoothing-blades/,Drywall Finishing Tools > Columbia Taping Tools > Smoothing Blades > Tomahawk Smoothing Blades > Tomahawk Smoothing Blades,,,"Columbia Tomahawk Smoothing Blades 14"" (TSB14)",,,Drywall Finishing Tools > Columbia Taping Tools > Smoothing Blades > Tomahawk Smoothing Blades > Tomahawk Smoothing Blades,"https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-tomahawk-smoothing-blades-7-inch-TSB7-06.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-tomahawk-smoothing-blades-7-inch-TSB7-07.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-tomahawk-smoothing-blades-7-inch-TSB7-08.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-tomahawk-smoothing-blades-7-inch-TSB7-09.webp",0,0,0,0,0,matched_no_auto_update,,Columbia generated reference descriptions are temp/source-page text; description update needs manual copywriting from source page
Columbia Taping Tools,201,variation,TSB18,TSB18,COL-TSB,"Columbia Tomahawk Smoothing Blade - Columbia Taping Tools, 18",1,1,,1,matched_by_mpn,TSB18,"Columbia Tomahawk Smoothing Blades 18"" (TSB18)",Smoothing Blades,,Columbia catalog structure / columbiatools.com source pages,https://www.columbiatools.com/columbia-tools/tomahawk-smoothing-blades/tomahawk-smoothing-blades/,Drywall Finishing Tools > Columbia Taping Tools > Smoothing Blades > Tomahawk Smoothing Blades > Tomahawk Smoothing Blades,,,"Columbia Tomahawk Smoothing Blades 18"" (TSB18)",,,Drywall Finishing Tools > Columbia Taping Tools > Smoothing Blades > Tomahawk Smoothing Blades > Tomahawk Smoothing Blades,"https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-tomahawk-smoothing-blades-7-inch-TSB7-06.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-tomahawk-smoothing-blades-7-inch-TSB7-07.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-tomahawk-smoothing-blades-7-inch-TSB7-08.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-tomahawk-smoothing-blades-7-inch-TSB7-09.webp",0,0,0,0,0,matched_no_auto_update,,Columbia generated reference descriptions are temp/source-page text; description update needs manual copywriting from source page
Columbia Taping Tools,202,variation,TSB24,TSB24,COL-TSB,"Columbia Tomahawk Smoothing Blade - Columbia Taping Tools, 24",1,1,,1,matched_by_mpn,TSB24,"Columbia Tomahawk Smoothing Blades 24"" (TSB24)",Smoothing Blades,,Columbia catalog structure / columbiatools.com source pages,https://www.columbiatools.com/columbia-tools/tomahawk-smoothing-blades/tomahawk-smoothing-blades/,Drywall Finishing Tools > Columbia Taping Tools > Smoothing Blades > Tomahawk Smoothing Blades > Tomahawk Smoothing Blades,,,"Columbia Tomahawk Smoothing Blades 24"" (TSB24)",,,Drywall Finishing Tools > Columbia Taping Tools > Smoothing Blades > Tomahawk Smoothing Blades > Tomahawk Smoothing Blades,"https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-tomahawk-smoothing-blades-7-inch-TSB7-06.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-tomahawk-smoothing-blades-7-inch-TSB7-07.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-tomahawk-smoothing-blades-7-inch-TSB7-08.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-tomahawk-smoothing-blades-7-inch-TSB7-09.webp",0,0,0,0,0,matched_no_auto_update,,Columbia generated reference descriptions are temp/source-page text; description update needs manual copywriting from source page
Columbia Taping Tools,203,variation,TSB32,TSB32,COL-TSB,"Columbia Tomahawk Smoothing Blade - Columbia Taping Tools, 32",1,1,,1,matched_by_mpn,TSB32,"Columbia Tomahawk Smoothing Blades 32"" (TSB32)",Smoothing Blades,,Columbia catalog structure / columbiatools.com source pages,https://www.columbiatools.com/columbia-tools/tomahawk-smoothing-blades/tomahawk-smoothing-blades/,Drywall Finishing Tools > Columbia Taping Tools > Smoothing Blades > Tomahawk Smoothing Blades > Tomahawk Smoothing Blades,,,"Columbia Tomahawk Smoothing Blades 32"" (TSB32)",,,Drywall Finishing Tools > Columbia Taping Tools > Smoothing Blades > Tomahawk Smoothing Blades > Tomahawk Smoothing Blades,"https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-tomahawk-smoothing-blades-7-inch-TSB7-06.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-tomahawk-smoothing-blades-7-inch-TSB7-07.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-tomahawk-smoothing-blades-7-inch-TSB7-08.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-tomahawk-smoothing-blades-7-inch-TSB7-09.webp",0,0,0,0,0,matched_no_auto_update,,Columbia generated reference descriptions are temp/source-page text; description update needs manual copywriting from source page
Columbia Taping Tools,204,variation,TSB40,TSB40,COL-TSB,"Columbia Tomahawk Smoothing Blade - Columbia Taping Tools, 40",1,1,,1,matched_by_mpn,TSB40,"Columbia Tomahawk Smoothing Blades 40"" (TSB40)",Smoothing Blades,,Columbia catalog structure / columbiatools.com source pages,https://www.columbiatools.com/columbia-tools/tomahawk-smoothing-blades/tomahawk-smoothing-blades/,Drywall Finishing Tools > Columbia Taping Tools > Smoothing Blades > Tomahawk Smoothing Blades > Tomahawk Smoothing Blades,,,"Columbia Tomahawk Smoothing Blades 40"" (TSB40)",,,Drywall Finishing Tools > Columbia Taping Tools > Smoothing Blades > Tomahawk Smoothing Blades > Tomahawk Smoothing Blades,"https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-tomahawk-smoothing-blades-7-inch-TSB7-06.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-tomahawk-smoothing-blades-7-inch-TSB7-07.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-tomahawk-smoothing-blades-7-inch-TSB7-08.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-tomahawk-smoothing-blades-7-inch-TSB7-09.webp",0,0,0,0,0,matched_no_auto_update,,Columbia generated reference descriptions are temp/source-page text; description update needs manual copywriting from source page
Columbia Taping Tools,205,variation,TSB48,TSB48,COL-TSB,"Columbia Tomahawk Smoothing Blade - Columbia Taping Tools, 48",1,1,,1,matched_by_mpn,TSB48,"Columbia Tomahawk Smoothing Blades 48"" (TSB48)",Smoothing Blades,,Columbia catalog structure / columbiatools.com source pages,https://www.columbiatools.com/columbia-tools/tomahawk-smoothing-blades/tomahawk-smoothing-blades/,Drywall Finishing Tools > Columbia Taping Tools > Smoothing Blades > Tomahawk Smoothing Blades > Tomahawk Smoothing Blades,,,"Columbia Tomahawk Smoothing Blades 48"" (TSB48)",,,Drywall Finishing Tools > Columbia Taping Tools > Smoothing Blades > Tomahawk Smoothing Blades > Tomahawk Smoothing Blades,"https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-tomahawk-smoothing-blades-7-inch-TSB7-06.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-tomahawk-smoothing-blades-7-inch-TSB7-07.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-tomahawk-smoothing-blades-7-inch-TSB7-08.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-tomahawk-smoothing-blades-7-inch-TSB7-09.webp",0,0,0,0,0,matched_no_auto_update,,Columbia generated reference descriptions are temp/source-page text; description update needs manual copywriting from source page
Columbia Taping Tools,206,variation,TSB7,TSB7,COL-TSB,"Columbia Tomahawk Smoothing Blade - Columbia Taping Tools, 7",1,1,,1,matched_by_mpn,TSB7,"Columbia Tomahawk Smoothing Blades 7"" (TSB7)",Smoothing Blades,,Columbia catalog structure / columbiatools.com source pages,https://www.columbiatools.com/columbia-tools/tomahawk-smoothing-blades/tomahawk-smoothing-blades/,Drywall Finishing Tools > Columbia Taping Tools > Smoothing Blades > Tomahawk Smoothing Blades > Tomahawk Smoothing Blades,,,"Columbia Tomahawk Smoothing Blades 7"" (TSB7)",,,Drywall Finishing Tools > Columbia Taping Tools > Smoothing Blades > Tomahawk Smoothing Blades > Tomahawk Smoothing Blades,"https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-tomahawk-smoothing-blades-7-inch-TSB7-06.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-tomahawk-smoothing-blades-7-inch-TSB7-07.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-tomahawk-smoothing-blades-7-inch-TSB7-08.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-tomahawk-smoothing-blades-7-inch-TSB7-09.webp",0,0,0,0,0,matched_no_auto_update,,Columbia generated reference descriptions are temp/source-page text; description update needs manual copywriting from source page
Columbia Taping Tools,207,simple,COLUMBIAMUDPANS3,COLUMBIAMUDPANS3,,Trowels,0,0,Drywall Finishing Tools > Columbia Taping Tools > Repair Kits & Parts,10,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,brand repair/parts row not matched to official product catalog; needs manual parts/catalog check,Repair/parts row intentionally not matched by broad product-family name
Columbia Taping Tools,208,simple,COMBOFLUSHER,COMBOFLUSHER,,Combo Flusher,0,0,Drywall Finishing Tools > Columbia Taping Tools > Corner & Angle Tools,1,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,brand row not matched by exact SKU/MPN; needs manual catalog check,Simple row intentionally not matched by broad product-family/context text
Columbia Taping Tools,209,simple,CORNERROLLERMAINTENANCEKITS,CORNERROLLERMAINTENANCEKITS,,Corner Roller Maintenance Kits,0,0,Drywall Finishing Tools > Columbia Taping Tools > Repair Kits & Parts,1,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,brand repair/parts row not matched to official product catalog; needs manual parts/catalog check,Repair/parts row intentionally not matched by broad product-family name
Columbia Taping Tools,210,simple,CPFGN,CPFGN,,Columbia Graco Powerfill Gooseneck,0,0,Drywall Finishing Tools > Columbia Taping Tools > Pumps & Accessories,1,matched_by_mpn,CPFGN,Columbia X Graco PowerFill 3.5 Columbia PowerFill Gooseneck (sold seperately) (CPFGN),Pumps,,Columbia catalog structure / columbiatools.com source pages,https://www.columbiatools.com/columbia-tools/pumps/columbiapowerfill/,Drywall Finishing Tools > Columbia Taping Tools > Pumps > Pumps > Columbia X Graco PowerFill 3.5,,,Columbia X Graco PowerFill 3.5 Columbia PowerFill Gooseneck (sold seperately) (CPFGN),,,Drywall Finishing Tools > Columbia Taping Tools > Pumps > Pumps > Columbia X Graco PowerFill 3.5,"https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-x-graco-powerfill-3-5-columbia-powerfill-pump-comes-with-box-CPFP-01.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-x-graco-powerfill-3-5-columbia-powerfill-pump-comes-with-box-CPFP-02.webp",1,0,0,1,0,update_candidate,official/reference name differs; category can be refined to official mapping hierarchy,Columbia generated reference descriptions are temp/source-page text; description update needs manual copywriting from source page
Columbia Taping Tools,211,simple,CPFP,CPFP,,Columbia X Graco PowerFill 3.5 Loading Pump,0,0,Drywall Finishing Tools > Columbia Taping Tools > Pumps & Accessories,2,matched_by_mpn,CPFP,Columbia X Graco PowerFill 3.5 Columbia PowerFill Pump (comes with box filler) (CPFP),Pumps,,Columbia catalog structure / columbiatools.com source pages,https://www.columbiatools.com/columbia-tools/pumps/columbiapowerfill/,Drywall Finishing Tools > Columbia Taping Tools > Pumps > Pumps > Columbia X Graco PowerFill 3.5,,,Columbia X Graco PowerFill 3.5 Columbia PowerFill Pump (comes with box filler) (CPFP),,,Drywall Finishing Tools > Columbia Taping Tools > Pumps > Pumps > Columbia X Graco PowerFill 3.5,"https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-x-graco-powerfill-3-5-columbia-powerfill-pump-comes-with-box-CPFP-01.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-x-graco-powerfill-3-5-columbia-powerfill-pump-comes-with-box-CPFP-02.webp",1,0,0,1,0,update_candidate,official/reference name differs; category can be refined to official mapping hierarchy,Columbia generated reference descriptions are temp/source-page text; description update needs manual copywriting from source page
Columbia Taping Tools,212,simple,CR,CR,,Columbia Inside Corner Roller,0,0,Drywall Finishing Tools > Columbia Taping Tools > Corner & Angle Tools,1,matched_by_mpn,CR,Columbia Inside Corner Roller (CR),Corner Rollers,,Columbia catalog structure / columbiatools.com source pages,https://www.columbiatools.com/columbia-tools/corner-rollers/inside-corner-roller/,Drywall Finishing Tools > Columbia Taping Tools > Corner Rollers > Corner Rollers > Inside Corner Roller,,,Columbia Inside Corner Roller (CR),,,Drywall Finishing Tools > Columbia Taping Tools > Corner Rollers > Corner Rollers > Inside Corner Roller,"https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-bullnose-outside-corner-roller-CBNCR-01.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-european-micro-outside-corner-roller-COBCRE-01.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-inside-corner-roller-CR-01.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-standard-outside-corner-roller-COBCR-01.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-wide-outside-corner-roller-COBCRW-01.webp",1,0,0,1,0,update_candidate,official/reference name differs; category can be refined to official mapping hierarchy,Columbia generated reference descriptions are temp/source-page text; description update needs manual copywriting from source page
Columbia Taping Tools,213,simple,CR12,CR12,,Columbia Swivel Coupling Pin,0,0,Drywall Finishing Tools > Columbia Taping Tools > Pumps & Accessories,1,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,brand row not matched by exact SKU/MPN; needs manual catalog check,Simple row intentionally not matched by broad product-family/context text
Columbia Taping Tools,214,simple,CR6,CR6,,Columbia Handle Mounting Swivel,0,0,Drywall Finishing Tools > Columbia Taping Tools > Handles & Extensions,1,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,brand row not matched by exact SKU/MPN; needs manual catalog check,Simple row intentionally not matched by broad product-family/context text
Columbia Taping Tools,215,simple,CRA2,CRA2,,Corner Roller Wheel Maintenance Kit,0,0,Drywall Finishing Tools > Columbia Taping Tools > Corner & Angle Tools,1,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,brand row not matched by exact SKU/MPN; needs manual catalog check,Simple row intentionally not matched by broad product-family/context text
Columbia Taping Tools,216,simple,CS,CS,,Columbia Sander Head,0,0,Drywall Finishing Tools > Columbia Taping Tools > Repair Kits & Parts,2,matched_by_mpn,CS,Columbia Sander Head - Head Only (CS),Sanders,,Columbia catalog structure / columbiatools.com source pages,https://www.columbiatools.com/columbia-tools/sanders/sander-head/,Drywall Finishing Tools > Columbia Taping Tools > Sanders > Sander Head > Sander Head,,,Columbia Sander Head - Head Only (CS),,,Drywall Finishing Tools > Columbia Taping Tools > Sanders > Sander Head > Sander Head,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-combo-flusher-2-5-inch-2.5CSF-01.webp,1,0,0,1,0,update_candidate,official/reference name differs; category can be refined to official mapping hierarchy,Columbia generated reference descriptions are temp/source-page text; description update needs manual copywriting from source page
Columbia Taping Tools,217,simple,CSH,CSH,,Sander Head – CSH,0,0,Drywall Finishing Tools > Columbia Taping Tools > Repair Kits & Parts,2,matched_by_mpn,CSH,Columbia Sander Head with Handle (CSH),Sanders,,Columbia catalog structure / columbiatools.com source pages,https://www.columbiatools.com/columbia-tools/sanders/sander-head/,Drywall Finishing Tools > Columbia Taping Tools > Sanders > Sander Head > Sander Head,,,Columbia Sander Head with Handle (CSH),,,Drywall Finishing Tools > Columbia Taping Tools > Sanders > Sander Head > Sander Head,"https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/sander-head_01.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/sander-head_02.webp",1,0,0,1,0,update_candidate,official/reference name differs; category can be refined to official mapping hierarchy,Columbia generated reference descriptions are temp/source-page text; description update needs manual copywriting from source page
Columbia Taping Tools,218,simple,CT1,CT1,,Columbia Taper Head Casting,0,0,Drywall Finishing Tools > Columbia Taping Tools > Repair Kits & Parts,1,matched_by_parts_master,CT1,Taper Head,,,Columbia Parts Master.csv,,,Taper Head,$150.62,,,,,,0,0,0,0,0,manual_parts_review,parts row should be reviewed with Columbia parts master,"Part number appears in Columbia parts master, but product-family catalog metadata is limited"
Columbia Taping Tools,219,simple,CT10,CT10,,Columbia Taper Crimping Arm Bushing Right,0,0,Drywall Finishing Tools > Columbia Taping Tools > Repair Kits & Parts,1,matched_by_parts_master,CT10,Crimping Arm Bushing - Left,,,Columbia Parts Master.csv,,,Crimping Arm Bushing - Left,$4.71,,,,,,0,0,0,0,0,manual_parts_review,parts row should be reviewed with Columbia parts master,"Part number appears in Columbia parts master, but product-family catalog metadata is limited"
Columbia Taping Tools,220,simple,CT103,CT103,,Columbia Taper Barrel Main Body,0,0,Drywall Finishing Tools > Columbia Taping Tools > Repair Kits & Parts,1,matched_by_parts_master,CT103,Barrel – Main Body,,,Columbia Parts Master.csv,,,Barrel – Main Body,$125.53,,,,,,0,0,0,0,0,manual_parts_review,parts row should be reviewed with Columbia parts master,"Part number appears in Columbia parts master, but product-family catalog metadata is limited"
Columbia Taping Tools,221,simple,CT105,CT105,,Columbia Taper Crimper Lever,0,0,Drywall Finishing Tools > Columbia Taping Tools > Repair Kits & Parts,1,matched_by_parts_master,CT105,Crimper Lever,,,Columbia Parts Master.csv,,,Crimper Lever,$28.85,,,,,,0,0,0,0,0,manual_parts_review,parts row should be reviewed with Columbia parts master,"Part number appears in Columbia parts master, but product-family catalog metadata is limited"
Columbia Taping Tools,222,simple,CT106,CT106,,Columbia Taper Bearing Shaft,0,0,Drywall Finishing Tools > Columbia Taping Tools > Repair Kits & Parts,1,matched_by_parts_master,CT106,Bearing Shaft,,,Columbia Parts Master.csv,,,Bearing Shaft,$10.06,,,,,,0,0,0,0,0,manual_parts_review,parts row should be reviewed with Columbia parts master,"Part number appears in Columbia parts master, but product-family catalog metadata is limited"
Columbia Taping Tools,223,simple,CT107,CT107,,Columbia Taper Piston Body,0,0,Drywall Finishing Tools > Columbia Taping Tools > Repair Kits & Parts,1,matched_by_parts_master,CT107,Piston Body,,,Columbia Parts Master.csv,,,Piston Body,,,,,,,0,0,0,0,0,manual_parts_review,parts row should be reviewed with Columbia parts master,"Part number appears in Columbia parts master, but product-family catalog metadata is limited"
