ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Brands,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 1 default,Meta: search_keywords,Meta: seo_title,Meta: seo_description,Meta: seo_canonical,Meta: seo_robots,Meta: seo_focus_keyword,Meta: seo_secondary_keywords,Meta: schema_brand,Meta: schema_mpn,Meta: schema_condition,Meta: _dtb_brand_key,Meta: _dtb_brand_label,Meta: _dtb_product_kind,Meta: _dtb_commerce_mode,Meta: _dtb_category_key,Meta: _dtb_display_category_key,Meta: _dtb_is_parts,Meta: _dtb_parent_product_sku,Meta: _dtb_variation_axis,Meta: _dtb_variation_value,Meta: _dtb_variation_label,Meta: _dtb_default_variation_sku,Meta: _dtb_variation_sort,Meta: _dtb_inherit_parent_image,Meta: _dtb_schematic_brand,Meta: _dtb_schematic_group,Meta: _dtb_schematic_position,Meta: _dtb_replacement_part_for,Meta: _dtb_compatible_tool_skus,Meta: _dtb_validation_status,Meta: _dtb_validation_errors,Meta: _dtb_brand,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Meta: _dtb_official_source_url,Meta: _dtb_official_source_family,Meta: _dtb_copy_quality,Meta: _dtb_copy_refined_at
,variable,COL-FLAT-FINISHER-BOX,,Columbia Flat Finisher Box,1,0,visible,Columbia Flat Finisher Box is an official Columbia Tools flat finishing box family for professional drywall finishing workflows.,"<h2>Columbia Flat Finisher Box</h2><p>Columbia Flat Finisher Box groups the official Columbia Tools configurations in this product family. Columbia flat boxes are built for daily professional finishing, applying compound smoothly and evenly over taped flat joints and butt joints.</p><h3>Key Features</h3><ul><li>Designed for consistent flat-joint and butt-joint finishing</li><li>Bead-wheel axle design is standard on Columbia flat boxes</li><li>Hinged door system supports cleaning and spring access</li><li>Available configurations: 5.5&quot;, 7&quot;, 8&quot;, 10&quot;, 12&quot;, 14&quot;</li></ul><h3>Specifications</h3><table class=""dtb-product-spec-table""><tbody><tr><th>Brand</th><td>Columbia Tools</td></tr><tr><th>Product Type</th><td>Flat finishing box</td></tr><tr><th>Catalog Parent SKU</th><td>COL-FLAT-FINISHER-BOX</td></tr><tr><th>Product Family</th><td>Columbia Flat Finisher Box</td></tr><tr><th>Available Configurations</th><td>5.5&quot;, 7&quot;, 8&quot;, 10&quot;, 12&quot;, 14&quot;</td></tr><tr><th>Primary Workflow</th><td>Dispensing and feathering joint compound over flat and butt joints</td></tr><tr><th>Availability</th><td>In stock</td></tr></tbody></table>",,,taxable,,1,,,0,0,,,,,0,,,,Drywall Finishing Tools > Columbia Tools > Flat Boxes,"Columbia,Drywall Finishing Tools",,"https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia_tools_55ffb_01.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia_tools_7ffb_01.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia_tools_8ffb_01.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia_tools_10ffb_01.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia_tools_12ffb_01.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia_tools_14ffb_01.webp",,,,,,,,,1,Columbia Tools,Size,"5.5"", 7"", 8"", 10"", 12"", 14""",1,0,"5.5""","Columbia Flat Finisher Box, Columbia Tools, drywall finishing tools, COL-FLAT-FINISHER-BOX",Columbia Flat Finisher Box | Columbia Tools | Drywall Toolbox,Columbia Flat Finisher Box is an official Columbia Tools flat finishing box family for professional drywall finishing workflows.,,"index,follow",Columbia Flat Finisher Box Columbia Tools,"Columbia COL-FLAT-FINISHER-BOX, drywall finishing tool, automatic taping tool",Columbia Tools,DTB-COL-FLAT-FINISHER-BOX,NewCondition,columbia,Columbia Tools,drywall-finishing-tool,standard-catalog,flat-boxes,flat-boxes,0,,,,,5.5FFB,,0,,,,,,official-source-copy-refined,,Columbia Tools,,,,,https://www.columbiatools.com/columbia-tools/finishing-boxes/flat-boxes/,Columbia Flat Finisher Box,production-grade-columbia-refined,2026-05-20
,variable,TT-ROLLER-CAGE,,TapeTech Roller Cage,1,0,visible,TapeTech Roller Cage — catalog-normalized TapeTech product.,<p>TapeTech Roller Cage is a catalog-normalized TapeTech product for professional drywall finishing workflows.</p><p><strong>Family:</strong> TapeTech Roller Cage</p><p><strong>Official SKU / MPN:</strong> DTB-TT-ROLLER-CAGE</p><p><em>Source reference: 46</em></p>,,,taxable,,1,,,0,0,,,,,0,,,,Drywall Finishing Tools > TapeTech > Compound Rollers,"TapeTech,Drywall Finishing Tools",,"https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_ccage04_01.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_ccage04_02.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_ccage04_03.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_ccage04_04.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_ccage04_05.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_ccage04_06.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_ccage04_07.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_ccage04_08.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_ccage04_09.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_ccage04_10.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_ccage09_01.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_ccage09_02.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_ccage09_03.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_ccage09_04.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_ccage09_05.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_ccage09_06.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_ccage09_07.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_ccage09_08.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_ccage09_09.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_ccage09_10.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_ccage12_01.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_ccage12_02.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_ccage12_03.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_ccage12_04.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_ccage12_05.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_ccage12_06.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_ccage12_07.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_ccage12_08.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_ccage12_09.webp",,,,,,,,,44,TapeTech,Size,"4"", 9"", 12""",1,0,"4""","DTB-TT-ROLLER-CAGE, TapeTech Roller Cage, TapeTech",TapeTech Roller Cage,"Shop TapeTech Roller Cage, catalog-normalized for professional drywall finishing workflows.",,"index,follow",TapeTech Roller Cage,"TapeTech, drywall tools, DTB-TT-ROLLER-CAGE",TapeTech,,NewCondition,tapetech,TapeTech,drywall-finishing-tool,standard-catalog,compound-rollers,compound-rollers,0,,,,,CCAGE04,,0,,,,,,official-brand-catalog-validated,,TapeTech,,,,,,,,
,variation,CCAGE04,,"TapeTech Roller Cage - 4""",1,0,visible,,<p>TapeTech Roller Cage - 4&quot; is a catalog-normalized TapeTech product for professional drywall finishing workflows.</p><p><strong>Family:</strong> TapeTech Roller Cage</p><p><strong>Configuration:</strong> 4&quot;</p><p><strong>Official SKU / MPN:</strong> CCAGE04</p><p><em>Source reference: 46</em></p>,,,taxable,,1,,,0,0,,,,,0,,,9.99,,,,"https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_ccage04_01.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_ccage04_02.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_ccage04_03.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_ccage04_04.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_ccage04_05.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_ccage04_06.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_ccage04_07.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_ccage04_08.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_ccage04_09.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_ccage04_10.webp",,,TT-ROLLER-CAGE,,,,,,1,TapeTech,Size,"4""",1,0,,"CCAGE04, TapeTech Roller Cage - 4"", TapeTech","TapeTech Roller Cage - 4""","Shop TapeTech Roller Cage - 4"", catalog-normalized for professional drywall finishing workflows.",,"index,follow","TapeTech Roller Cage - 4""","TapeTech, drywall tools, CCAGE04",TapeTech,CCAGE04,NewCondition,tapetech,TapeTech,drywall-finishing-tool,standard-catalog,,,0,TT-ROLLER-CAGE,Size,"4""","4""",,1,1,,,,,,official-brand-catalog-shopames-price-validated,,TapeTech,,,,,,,,
,variation,CCAGE09,,"TapeTech Roller Cage - 9""",1,0,visible,,<p>TapeTech Roller Cage - 9&quot; is a catalog-normalized TapeTech product for professional drywall finishing workflows.</p><p><strong>Family:</strong> TapeTech Roller Cage</p><p><strong>Configuration:</strong> 9&quot;</p><p><strong>Official SKU / MPN:</strong> CCAGE09</p><p><em>Source reference: 46</em></p>,,,taxable,,1,,,0,0,,,,,0,,,9.99,,,,"https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_ccage09_01.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_ccage09_02.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_ccage09_03.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_ccage09_04.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_ccage09_05.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_ccage09_06.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_ccage09_07.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_ccage09_08.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_ccage09_09.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_ccage09_10.webp",,,TT-ROLLER-CAGE,,,,,,2,TapeTech,Size,"9""",1,0,,"CCAGE09, TapeTech Roller Cage - 9"", TapeTech","TapeTech Roller Cage - 9""","Shop TapeTech Roller Cage - 9"", catalog-normalized for professional drywall finishing workflows.",,"index,follow","TapeTech Roller Cage - 9""","TapeTech, drywall tools, CCAGE09",TapeTech,CCAGE09,NewCondition,tapetech,TapeTech,drywall-finishing-tool,standard-catalog,,,0,TT-ROLLER-CAGE,Size,"9""","9""",,2,1,,,,,,official-brand-catalog-shopames-price-validated,,TapeTech,,,,,,,,
,variation,CCAGE12,,"TapeTech Roller Cage - 12""",1,0,visible,,<p>TapeTech Roller Cage - 12&quot; is a catalog-normalized TapeTech product for professional drywall finishing workflows.</p><p><strong>Family:</strong> TapeTech Roller Cage</p><p><strong>Configuration:</strong> 12&quot;</p><p><strong>Official SKU / MPN:</strong> CCAGE12</p><p><em>Source reference: 46</em></p>,,,taxable,,1,,,0,0,,,,,0,,,9.99,,,,"https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_ccage12_01.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_ccage12_02.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_ccage12_03.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_ccage12_04.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_ccage12_05.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_ccage12_06.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_ccage12_07.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_ccage12_08.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_ccage12_09.webp",,,TT-ROLLER-CAGE,,,,,,3,TapeTech,Size,"12""",1,0,,"CCAGE12, TapeTech Roller Cage - 12"", TapeTech","TapeTech Roller Cage - 12""","Shop TapeTech Roller Cage - 12"", catalog-normalized for professional drywall finishing workflows.",,"index,follow","TapeTech Roller Cage - 12""","TapeTech, drywall tools, CCAGE12",TapeTech,CCAGE12,NewCondition,tapetech,TapeTech,drywall-finishing-tool,standard-catalog,,,0,TT-ROLLER-CAGE,Size,"12""","12""",,3,1,,,,,,official-brand-catalog-shopames-price-validated,,TapeTech,,,,,,,,
,variable,TT-MAXXBOX-HIGH-CAPACITY-FINISHING-BOX,,TapeTech MaxxBox® High Capacity Finishing Box,1,0,visible,TapeTech MaxxBox® High Capacity Finishing Box — catalog-normalized TapeTech product.,<p>TapeTech MaxxBox® High Capacity Finishing Box is a catalog-normalized TapeTech product for professional drywall finishing workflows.</p><p><strong>Family:</strong> TapeTech MaxxBox® High Capacity Finishing Box</p><p><strong>Official SKU / MPN:</strong> DTB-TT-MAXXBOX-HIGH-CAPACITY-FINISHING-BOX</p><p><em>Source reference: 27</em></p>,,,taxable,,1,,,0,0,,,,,0,,,,Drywall Finishing Tools > TapeTech > Finishing Boxes,"TapeTech,Drywall Finishing Tools",,"https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_ehc07_01.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_ehc10_01.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_ehc12_01.webp",,,,,,,,,45,TapeTech,Size,"7"", 10"", 12""",1,0,"7""","DTB-TT-MAXXBOX-HIGH-CAPACITY-FINISHING-BOX, TapeTech MaxxBox® High Capacity Finishing Box, TapeTech",TapeTech MaxxBox® High Capacity Finishing Box,"Shop TapeTech MaxxBox® High Capacity Finishing Box, catalog-normalized for professional drywall finishing workflows.",,"index,follow",TapeTech MaxxBox® High Capacity Finishing Box,"TapeTech, drywall tools, DTB-TT-MAXXBOX-HIGH-CAPACITY-FINISHING-BOX",TapeTech,,NewCondition,tapetech,TapeTech,drywall-finishing-tool,standard-catalog,finishing-boxes,finishing-boxes,0,,,,,EHC07,,0,,,,,,official-brand-catalog-validated,,TapeTech,,,,,,,,
,variation,EHC07,,"TapeTech MaxxBox® High Capacity Finishing Box - 7""",1,0,visible,,<p>TapeTech MaxxBox® High Capacity Finishing Box - 7&quot; is a catalog-normalized TapeTech product for professional drywall finishing workflows.</p><p><strong>Family:</strong> TapeTech MaxxBox® High Capacity Finishing Box</p><p><strong>Configuration:</strong> 7&quot;</p><p><strong>Official SKU / MPN:</strong> EHC07</p><p><em>Source reference: 27</em></p>,,,taxable,,1,,,0,0,,,,,0,,,419.00,,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_ehc07_01.webp,,,TT-MAXXBOX-HIGH-CAPACITY-FINISHING-BOX,,,,,,1,TapeTech,Size,"7""",1,0,,"EHC07, TapeTech MaxxBox® High Capacity Finishing Box - 7"", TapeTech","TapeTech MaxxBox® High Capacity Finishing Box - 7""","Shop TapeTech MaxxBox® High Capacity Finishing Box - 7"", catalog-normalized for professional drywall finishing workflows.",,"index,follow","TapeTech MaxxBox® High Capacity Finishing Box - 7""","TapeTech, drywall tools, EHC07",TapeTech,EHC07,NewCondition,tapetech,TapeTech,drywall-finishing-tool,standard-catalog,,,0,TT-MAXXBOX-HIGH-CAPACITY-FINISHING-BOX,Size,"7""","7""",,1,1,,,,,,official-brand-catalog-shopames-price-validated,,TapeTech,,,,,,,,
,variation,EHC10,,"TapeTech MaxxBox® High Capacity Finishing Box - 10""",1,0,visible,,<p>TapeTech MaxxBox® High Capacity Finishing Box - 10&quot; is a catalog-normalized TapeTech product for professional drywall finishing workflows.</p><p><strong>Family:</strong> TapeTech MaxxBox® High Capacity Finishing Box</p><p><strong>Configuration:</strong> 10&quot;</p><p><strong>Official SKU / MPN:</strong> EHC10</p><p><em>Source reference: 27</em></p>,,,taxable,,1,,,0,0,,,,,0,,,419.00,,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_ehc10_01.webp,,,TT-MAXXBOX-HIGH-CAPACITY-FINISHING-BOX,,,,,,2,TapeTech,Size,"10""",1,0,,"EHC10, TapeTech MaxxBox® High Capacity Finishing Box - 10"", TapeTech","TapeTech MaxxBox® High Capacity Finishing Box - 10""","Shop TapeTech MaxxBox® High Capacity Finishing Box - 10"", catalog-normalized for professional drywall finishing workflows.",,"index,follow","TapeTech MaxxBox® High Capacity Finishing Box - 10""","TapeTech, drywall tools, EHC10",TapeTech,EHC10,NewCondition,tapetech,TapeTech,drywall-finishing-tool,standard-catalog,,,0,TT-MAXXBOX-HIGH-CAPACITY-FINISHING-BOX,Size,"10""","10""",,2,1,,,,,,official-brand-catalog-shopames-price-validated,,TapeTech,,,,,,,,
,variation,EHC12,,"TapeTech MaxxBox® High Capacity Finishing Box - 12""",1,0,visible,,<p>TapeTech MaxxBox® High Capacity Finishing Box - 12&quot; is a catalog-normalized TapeTech product for professional drywall finishing workflows.</p><p><strong>Family:</strong> TapeTech MaxxBox® High Capacity Finishing Box</p><p><strong>Configuration:</strong> 12&quot;</p><p><strong>Official SKU / MPN:</strong> EHC12</p><p><em>Source reference: 27</em></p>,,,taxable,,1,,,0,0,,,,,0,,,444.00,,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_ehc12_01.webp,,,TT-MAXXBOX-HIGH-CAPACITY-FINISHING-BOX,,,,,,3,TapeTech,Size,"12""",1,0,,"EHC12, TapeTech MaxxBox® High Capacity Finishing Box - 12"", TapeTech","TapeTech MaxxBox® High Capacity Finishing Box - 12""","Shop TapeTech MaxxBox® High Capacity Finishing Box - 12"", catalog-normalized for professional drywall finishing workflows.",,"index,follow","TapeTech MaxxBox® High Capacity Finishing Box - 12""","TapeTech, drywall tools, EHC12",TapeTech,EHC12,NewCondition,tapetech,TapeTech,drywall-finishing-tool,standard-catalog,,,0,TT-MAXXBOX-HIGH-CAPACITY-FINISHING-BOX,Size,"12""","12""",,3,1,,,,,,official-brand-catalog-shopames-price-validated,,TapeTech,,,,,,,,
,variable,TT-EASYCLEAN-FINISHING-BOX,,TapeTech EasyClean® Finishing Box,1,0,visible,TapeTech EasyClean® Finishing Box — catalog-normalized TapeTech product.,<p>TapeTech EasyClean® Finishing Box is a catalog-normalized TapeTech product for professional drywall finishing workflows.</p><p><strong>Family:</strong> TapeTech EasyClean® Finishing Box</p><p><strong>Official SKU / MPN:</strong> DTB-TT-EASYCLEAN-FINISHING-BOX</p><p><em>Source reference: 25</em></p>,,,taxable,,1,,,0,0,,,,,0,,,,Drywall Finishing Tools > TapeTech > Finishing Boxes,"TapeTech,Drywall Finishing Tools",,"https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_ez07tt_01.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_ez10tt_01.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_ez12tt_01.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_ez15tt_01.webp",,,,,,,,,46,TapeTech,Size,"7"", 10"", 12"", 15""",1,0,"7""","DTB-TT-EASYCLEAN-FINISHING-BOX, TapeTech EasyClean® Finishing Box, TapeTech",TapeTech EasyClean® Finishing Box,"Shop TapeTech EasyClean® Finishing Box, catalog-normalized for professional drywall finishing workflows.",,"index,follow",TapeTech EasyClean® Finishing Box,"TapeTech, drywall tools, DTB-TT-EASYCLEAN-FINISHING-BOX",TapeTech,,NewCondition,tapetech,TapeTech,drywall-finishing-tool,standard-catalog,finishing-boxes,finishing-boxes,0,,,,,EZ07TT,,0,,,,,,official-brand-catalog-validated,,TapeTech,,,,,,,,
,variation,EZ07TT,,"TapeTech EasyClean® Finishing Box - 7""",1,0,visible,,<p>TapeTech EasyClean® Finishing Box - 7&quot; is a catalog-normalized TapeTech product for professional drywall finishing workflows.</p><p><strong>Family:</strong> TapeTech EasyClean® Finishing Box</p><p><strong>Configuration:</strong> 7&quot;</p><p><strong>Official SKU / MPN:</strong> EZ07TT</p><p><em>Source reference: 25</em></p>,,,taxable,,1,,,0,0,,,,,0,,,379.00,,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_ez07tt_01.webp,,,TT-EASYCLEAN-FINISHING-BOX,,,,,,1,TapeTech,Size,"7""",1,0,,"EZ07TT, TapeTech EasyClean® Finishing Box - 7"", TapeTech","TapeTech EasyClean® Finishing Box - 7""","Shop TapeTech EasyClean® Finishing Box - 7"", catalog-normalized for professional drywall finishing workflows.",,"index,follow","TapeTech EasyClean® Finishing Box - 7""","TapeTech, drywall tools, EZ07TT",TapeTech,EZ07TT,NewCondition,tapetech,TapeTech,drywall-finishing-tool,standard-catalog,,,0,TT-EASYCLEAN-FINISHING-BOX,Size,"7""","7""",,1,1,,,,,,official-brand-catalog-shopames-price-validated,,TapeTech,,,,,,,,
,variation,EZ10TT,,"TapeTech EasyClean® Finishing Box - 10""",1,0,visible,,<p>TapeTech EasyClean® Finishing Box - 10&quot; is a catalog-normalized TapeTech product for professional drywall finishing workflows.</p><p><strong>Family:</strong> TapeTech EasyClean® Finishing Box</p><p><strong>Configuration:</strong> 10&quot;</p><p><strong>Official SKU / MPN:</strong> EZ10TT</p><p><em>Source reference: 25</em></p>,,,taxable,,1,,,0,0,,,,,0,,,389.00,,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_ez10tt_01.webp,,,TT-EASYCLEAN-FINISHING-BOX,,,,,,2,TapeTech,Size,"10""",1,0,,"EZ10TT, TapeTech EasyClean® Finishing Box - 10"", TapeTech","TapeTech EasyClean® Finishing Box - 10""","Shop TapeTech EasyClean® Finishing Box - 10"", catalog-normalized for professional drywall finishing workflows.",,"index,follow","TapeTech EasyClean® Finishing Box - 10""","TapeTech, drywall tools, EZ10TT",TapeTech,EZ10TT,NewCondition,tapetech,TapeTech,drywall-finishing-tool,standard-catalog,,,0,TT-EASYCLEAN-FINISHING-BOX,Size,"10""","10""",,2,1,,,,,,official-brand-catalog-shopames-price-validated,,TapeTech,,,,,,,,
,variation,EZ12TT,,"TapeTech EasyClean® Finishing Box - 12""",1,0,visible,,<p>TapeTech EasyClean® Finishing Box - 12&quot; is a catalog-normalized TapeTech product for professional drywall finishing workflows.</p><p><strong>Family:</strong> TapeTech EasyClean® Finishing Box</p><p><strong>Configuration:</strong> 12&quot;</p><p><strong>Official SKU / MPN:</strong> EZ12TT</p><p><em>Source reference: 25</em></p>,,,taxable,,1,,,0,0,,,,,0,,,399.00,,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_ez12tt_01.webp,,,TT-EASYCLEAN-FINISHING-BOX,,,,,,3,TapeTech,Size,"12""",1,0,,"EZ12TT, TapeTech EasyClean® Finishing Box - 12"", TapeTech","TapeTech EasyClean® Finishing Box - 12""","Shop TapeTech EasyClean® Finishing Box - 12"", catalog-normalized for professional drywall finishing workflows.",,"index,follow","TapeTech EasyClean® Finishing Box - 12""","TapeTech, drywall tools, EZ12TT",TapeTech,EZ12TT,NewCondition,tapetech,TapeTech,drywall-finishing-tool,standard-catalog,,,0,TT-EASYCLEAN-FINISHING-BOX,Size,"12""","12""",,3,1,,,,,,official-brand-catalog-shopames-price-validated,,TapeTech,,,,,,,,
,variation,EZ15TT,,"TapeTech EasyClean® Finishing Box - 15""",1,0,visible,,<p>TapeTech EasyClean® Finishing Box - 15&quot; is a catalog-normalized TapeTech product for professional drywall finishing workflows.</p><p><strong>Family:</strong> TapeTech EasyClean® Finishing Box</p><p><strong>Configuration:</strong> 15&quot;</p><p><strong>Official SKU / MPN:</strong> EZ15TT</p><p><em>Source reference: 25</em></p>,,,taxable,,1,,,0,0,,,,,0,,,429.00,,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_ez15tt_01.webp,,,TT-EASYCLEAN-FINISHING-BOX,,,,,,4,TapeTech,Size,"15""",1,0,,"EZ15TT, TapeTech EasyClean® Finishing Box - 15"", TapeTech","TapeTech EasyClean® Finishing Box - 15""","Shop TapeTech EasyClean® Finishing Box - 15"", catalog-normalized for professional drywall finishing workflows.",,"index,follow","TapeTech EasyClean® Finishing Box - 15""","TapeTech, drywall tools, EZ15TT",TapeTech,EZ15TT,NewCondition,tapetech,TapeTech,drywall-finishing-tool,standard-catalog,,,0,TT-EASYCLEAN-FINISHING-BOX,Size,"15""","15""",,4,1,,,,,,official-brand-catalog-shopames-price-validated,,TapeTech,,,,,,,,
,variable,TT-CARBON-FIBER-BOX-HANDLE,,TapeTech Carbon Fiber Box Handle,0,0,hidden,TapeTech Carbon Fiber Box Handle — catalog-normalized TapeTech product.,<p>TapeTech Carbon Fiber Box Handle is a catalog-normalized TapeTech product for professional drywall finishing workflows.</p><p><strong>Family:</strong> TapeTech Carbon Fiber Box Handle</p><p><strong>Official SKU / MPN:</strong> DTB-TT-CARBON-FIBER-BOX-HANDLE</p><p><em>Source reference: 31</em></p>,,,taxable,,1,,,0,0,,,,,0,,,,Drywall Finishing Tools > TapeTech > Flat Box Handles,"TapeTech,Drywall Finishing Tools",,,,,,,,,,,47,TapeTech,Extension Range,"26""-42"", 42""-72""",1,0,"26""-42""","DTB-TT-CARBON-FIBER-BOX-HANDLE, TapeTech Carbon Fiber Box Handle, TapeTech",TapeTech Carbon Fiber Box Handle,"Shop TapeTech Carbon Fiber Box Handle, catalog-normalized for professional drywall finishing workflows.",,"noindex,follow",TapeTech Carbon Fiber Box Handle,"TapeTech, drywall tools, DTB-TT-CARBON-FIBER-BOX-HANDLE",TapeTech,,NewCondition,tapetech,TapeTech,drywall-finishing-tool,standard-catalog,flat-box-handles,flat-box-handles,0,,,,,FBH2642TT-CF,,0,,,,,,official-brand-catalog-validated,,TapeTech,,,,,,,,
