ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Brands,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 1 default,Meta: search_keywords,Meta: seo_title,Meta: seo_description,Meta: seo_canonical,Meta: seo_robots,Meta: seo_focus_keyword,Meta: seo_secondary_keywords,Meta: schema_brand,Meta: schema_mpn,Meta: schema_condition,Meta: _dtb_brand_key,Meta: _dtb_brand_label,Meta: _dtb_product_kind,Meta: _dtb_commerce_mode,Meta: _dtb_category_key,Meta: _dtb_display_category_key,Meta: _dtb_is_parts,Meta: _dtb_parent_product_sku,Meta: _dtb_variation_axis,Meta: _dtb_variation_value,Meta: _dtb_variation_label,Meta: _dtb_default_variation_sku,Meta: _dtb_variation_sort,Meta: _dtb_inherit_parent_image,Meta: _dtb_schematic_brand,Meta: _dtb_schematic_group,Meta: _dtb_schematic_position,Meta: _dtb_replacement_part_for,Meta: _dtb_compatible_tool_skus,Meta: _dtb_validation_status,Meta: _dtb_validation_errors,Meta: _dtb_brand,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global
,variation,3SF,,"Columbia Standard Flusher - 3""",1,0,visible,,<p>Columbia Standard Flusher - 3&quot; is a catalog-normalized Columbia Tools product for professional drywall finishing workflows.</p><p><strong>Family:</strong> Columbia Standard Flusher</p><p><strong>Configuration:</strong> 3&quot;</p><p><strong>Official SKU / MPN:</strong> 3SF</p><p><em>Source reference: 20</em></p>,,,taxable,,1,,,0,0,,,,,0,,,92.00,,,,"https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia_tools_3sf_01.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia_tools_3sf_02.webp",,,COL-STANDARD-FLUSHER,,,,,,2,Columbia Tools,Size,"3""",1,0,,"3SF, Columbia Standard Flusher - 3"", Columbia Tools","Columbia Standard Flusher - 3""","Shop Columbia Standard Flusher - 3"", catalog-normalized for professional drywall finishing workflows.",,"index,follow","Columbia Standard Flusher - 3""","Columbia Tools, drywall tools, 3SF",Columbia Tools,3SF,NewCondition,columbia-tools,Columbia Tools,drywall-finishing-tool,standard-catalog,,,0,COL-STANDARD-FLUSHER,Size,"3""","3""",,2,1,,,,,,official-brand-catalog-shopames-price-validated,,Columbia Tools,,,,
,variation,3WTSF,,"Columbia Standard Flusher - 3"" Widetrack",1,0,visible,,<p>Columbia Standard Flusher - 3&quot; Widetrack is a catalog-normalized Columbia Tools product for professional drywall finishing workflows.</p><p><strong>Family:</strong> Columbia Standard Flusher</p><p><strong>Configuration:</strong> 3&quot; Widetrack</p><p><strong>Official SKU / MPN:</strong> 3WTSF</p><p><em>Source reference: 20</em></p>,,,taxable,,1,,,0,0,,,,,0,,,93.00,,,,"https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia_tools_3wtsf_01.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia_tools_3wtsf_02.webp",,,COL-STANDARD-FLUSHER,,,,,,3,Columbia Tools,Size,"3"" Widetrack",1,0,,"3WTSF, Columbia Standard Flusher - 3"" Widetrack, Columbia Tools","Columbia Standard Flusher - 3"" Widetrack","Shop Columbia Standard Flusher - 3"" Widetrack, catalog-normalized for professional drywall finishing workflows.",,"index,follow","Columbia Standard Flusher - 3"" Widetrack","Columbia Tools, drywall tools, 3WTSF",Columbia Tools,3WTSF,NewCondition,columbia-tools,Columbia Tools,drywall-finishing-tool,standard-catalog,,,0,COL-STANDARD-FLUSHER,Size,"3"" Widetrack","3"" Widetrack",,3,1,,,,,,official-brand-catalog-shopames-price-validated,,Columbia Tools,,,,
,variation,3.5SF,,"Columbia Standard Flusher - 3.5""",0,0,hidden,,<p>Columbia Standard Flusher - 3.5&quot; is a catalog-normalized Columbia Tools product for professional drywall finishing workflows.</p><p><strong>Family:</strong> Columbia Standard Flusher</p><p><strong>Configuration:</strong> 3.5&quot;</p><p><strong>Official SKU / MPN:</strong> 3.5SF</p><p><em>Source reference: 20</em></p>,,,taxable,,1,,,0,0,,,,,0,,,,,,,"https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia_tools_35sf_01.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia_tools_35sf_02.webp",,,COL-STANDARD-FLUSHER,,,,,,4,Columbia Tools,Size,"3.5""",1,0,,"3.5SF, Columbia Standard Flusher - 3.5"", Columbia Tools","Columbia Standard Flusher - 3.5""","Shop Columbia Standard Flusher - 3.5"", catalog-normalized for professional drywall finishing workflows.",,"noindex,follow","Columbia Standard Flusher - 3.5""","Columbia Tools, drywall tools, 3.5SF",Columbia Tools,3.5SF,NewCondition,columbia-tools,Columbia Tools,drywall-finishing-tool,standard-catalog,,,0,COL-STANDARD-FLUSHER,Size,"3.5""","3.5""",,4,1,,,,,,official-brand-catalog-validated,,Columbia Tools,,,,
,variation,4SF,,"Columbia Standard Flusher - 4""",1,0,visible,,<p>Columbia Standard Flusher - 4&quot; is a catalog-normalized Columbia Tools product for professional drywall finishing workflows.</p><p><strong>Family:</strong> Columbia Standard Flusher</p><p><strong>Configuration:</strong> 4&quot;</p><p><strong>Official SKU / MPN:</strong> 4SF</p><p><em>Source reference: 20</em></p>,,,taxable,,1,,,0,0,,,,,0,,,105.00,,,,"https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia_tools_4sf_01.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia_tools_4sf_02.webp",,,COL-STANDARD-FLUSHER,,,,,,5,Columbia Tools,Size,"4""",1,0,,"4SF, Columbia Standard Flusher - 4"", Columbia Tools","Columbia Standard Flusher - 4""","Shop Columbia Standard Flusher - 4"", catalog-normalized for professional drywall finishing workflows.",,"index,follow","Columbia Standard Flusher - 4""","Columbia Tools, drywall tools, 4SF",Columbia Tools,4SF,NewCondition,columbia-tools,Columbia Tools,drywall-finishing-tool,standard-catalog,,,0,COL-STANDARD-FLUSHER,Size,"4""","4""",,5,1,,,,,,official-brand-catalog-shopames-price-validated,,Columbia Tools,,,,
,variation,2.5DF,,"Columbia Direct Flusher - 2.5""",0,0,hidden,,<p>Columbia Direct Flusher - 2.5&quot; is a catalog-normalized Columbia Tools product for professional drywall finishing workflows.</p><p><strong>Family:</strong> Columbia Direct Flusher</p><p><strong>Configuration:</strong> 2.5&quot;</p><p><strong>Official SKU / MPN:</strong> 2.5DF</p><p><em>Source reference: 20</em></p>,,,taxable,,1,,,0,0,,,,,0,,,,,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia_tools_2_5df_01.webp,,,COL-DIRECT-FLUSHER,,,,,,1,Columbia Tools,Size,"2.5""",1,0,,"2.5DF, Columbia Direct Flusher - 2.5"", Columbia Tools","Columbia Direct Flusher - 2.5""","Shop Columbia Direct Flusher - 2.5"", catalog-normalized for professional drywall finishing workflows.",,"noindex,follow","Columbia Direct Flusher - 2.5""","Columbia Tools, drywall tools, 2.5DF",Columbia Tools,2.5DF,NewCondition,columbia-tools,Columbia Tools,drywall-finishing-tool,standard-catalog,,,0,COL-DIRECT-FLUSHER,Size,"2.5""","2.5""",,1,0,,,,,,official-brand-catalog-validated,,Columbia Tools,,,,
,variation,3DF,,"Columbia Direct Flusher - 3""",1,0,visible,,<p>Columbia Direct Flusher - 3&quot; is a catalog-normalized Columbia Tools product for professional drywall finishing workflows.</p><p><strong>Family:</strong> Columbia Direct Flusher</p><p><strong>Configuration:</strong> 3&quot;</p><p><strong>Official SKU / MPN:</strong> 3DF</p><p><em>Source reference: 20</em></p>,,,taxable,,1,,,0,0,,,,,0,,,98.00,,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia_tools_3df_01.webp,,,COL-DIRECT-FLUSHER,,,,,,2,Columbia Tools,Size,"3""",1,0,,"3DF, Columbia Direct Flusher - 3"", Columbia Tools","Columbia Direct Flusher - 3""","Shop Columbia Direct Flusher - 3"", catalog-normalized for professional drywall finishing workflows.",,"index,follow","Columbia Direct Flusher - 3""","Columbia Tools, drywall tools, 3DF",Columbia Tools,3DF,NewCondition,columbia-tools,Columbia Tools,drywall-finishing-tool,standard-catalog,,,0,COL-DIRECT-FLUSHER,Size,"3""","3""",,2,0,,,,,,official-brand-catalog-shopames-price-validated,,Columbia Tools,,,,
,variation,3WTDF,,"Columbia Direct Flusher - 3"" Widetrack",1,0,visible,,<p>Columbia Direct Flusher - 3&quot; Widetrack is a catalog-normalized Columbia Tools product for professional drywall finishing workflows.</p><p><strong>Family:</strong> Columbia Direct Flusher</p><p><strong>Configuration:</strong> 3&quot; Widetrack</p><p><strong>Official SKU / MPN:</strong> 3WTDF</p><p><em>Source reference: 20</em></p>,,,taxable,,1,,,0,0,,,,,0,,,101.00,,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia_tools_3wtdf_01.webp,,,COL-DIRECT-FLUSHER,,,,,,3,Columbia Tools,Size,"3"" Widetrack",1,0,,"3WTDF, Columbia Direct Flusher - 3"" Widetrack, Columbia Tools","Columbia Direct Flusher - 3"" Widetrack","Shop Columbia Direct Flusher - 3"" Widetrack, catalog-normalized for professional drywall finishing workflows.",,"index,follow","Columbia Direct Flusher - 3"" Widetrack","Columbia Tools, drywall tools, 3WTDF",Columbia Tools,3WTDF,NewCondition,columbia-tools,Columbia Tools,drywall-finishing-tool,standard-catalog,,,0,COL-DIRECT-FLUSHER,Size,"3"" Widetrack","3"" Widetrack",,3,1,,,,,,official-brand-catalog-shopames-price-validated,,Columbia Tools,,,,
,variation,3.5DF,,"Columbia Direct Flusher - 3.5""",0,0,hidden,,<p>Columbia Direct Flusher - 3.5&quot; is a catalog-normalized Columbia Tools product for professional drywall finishing workflows.</p><p><strong>Family:</strong> Columbia Direct Flusher</p><p><strong>Configuration:</strong> 3.5&quot;</p><p><strong>Official SKU / MPN:</strong> 3.5DF</p><p><em>Source reference: 20</em></p>,,,taxable,,1,,,0,0,,,,,0,,,,,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia_tools_3_5df_01.webp,,,COL-DIRECT-FLUSHER,,,,,,4,Columbia Tools,Size,"3.5""",1,0,,"3.5DF, Columbia Direct Flusher - 3.5"", Columbia Tools","Columbia Direct Flusher - 3.5""","Shop Columbia Direct Flusher - 3.5"", catalog-normalized for professional drywall finishing workflows.",,"noindex,follow","Columbia Direct Flusher - 3.5""","Columbia Tools, drywall tools, 3.5DF",Columbia Tools,3.5DF,NewCondition,columbia-tools,Columbia Tools,drywall-finishing-tool,standard-catalog,,,0,COL-DIRECT-FLUSHER,Size,"3.5""","3.5""",,4,0,,,,,,official-brand-catalog-validated,,Columbia Tools,,,,
,variation,4DF,,"Columbia Direct Flusher - 4""",1,0,visible,,<p>Columbia Direct Flusher - 4&quot; is a catalog-normalized Columbia Tools product for professional drywall finishing workflows.</p><p><strong>Family:</strong> Columbia Direct Flusher</p><p><strong>Configuration:</strong> 4&quot;</p><p><strong>Official SKU / MPN:</strong> 4DF</p><p><em>Source reference: 20</em></p>,,,taxable,,1,,,0,0,,,,,0,,,108.00,,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia_tools_4df_01.webp,,,COL-DIRECT-FLUSHER,,,,,,5,Columbia Tools,Size,"4""",1,0,,"4DF, Columbia Direct Flusher - 4"", Columbia Tools","Columbia Direct Flusher - 4""","Shop Columbia Direct Flusher - 4"", catalog-normalized for professional drywall finishing workflows.",,"index,follow","Columbia Direct Flusher - 4""","Columbia Tools, drywall tools, 4DF",Columbia Tools,4DF,NewCondition,columbia-tools,Columbia Tools,drywall-finishing-tool,standard-catalog,,,0,COL-DIRECT-FLUSHER,Size,"4""","4""",,5,0,,,,,,official-brand-catalog-shopames-price-validated,,Columbia Tools,,,,
,variation,2.5CSF,,"Columbia Combo Flusher - 2.5""",0,0,hidden,,<p>Columbia Combo Flusher - 2.5&quot; is a catalog-normalized Columbia Tools product for professional drywall finishing workflows.</p><p><strong>Family:</strong> Columbia Combo Flusher</p><p><strong>Configuration:</strong> 2.5&quot;</p><p><strong>Official SKU / MPN:</strong> 2.5CSF</p><p><em>Source reference: 20</em></p>,,,taxable,,1,,,0,0,,,,,0,,,,,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia_tools_2_5csf_01.webp,,,COL-COMBO-FLUSHER,,,,,,1,Columbia Tools,Size,"2.5""",1,0,,"2.5CSF, Columbia Combo Flusher - 2.5"", Columbia Tools","Columbia Combo Flusher - 2.5""","Shop Columbia Combo Flusher - 2.5"", catalog-normalized for professional drywall finishing workflows.",,"noindex,follow","Columbia Combo Flusher - 2.5""","Columbia Tools, drywall tools, 2.5CSF",Columbia Tools,2.5CSF,NewCondition,columbia-tools,Columbia Tools,drywall-finishing-tool,standard-catalog,,,0,COL-COMBO-FLUSHER,Size,"2.5""","2.5""",,1,0,,,,,,official-brand-catalog-validated,,Columbia Tools,,,,
,variation,3CSF,,"Columbia Combo Flusher - 3""",1,0,visible,,<p>Columbia Combo Flusher - 3&quot; is a catalog-normalized Columbia Tools product for professional drywall finishing workflows.</p><p><strong>Family:</strong> Columbia Combo Flusher</p><p><strong>Configuration:</strong> 3&quot;</p><p><strong>Official SKU / MPN:</strong> 3CSF</p><p><em>Source reference: 20</em></p>,,,taxable,,1,,,0,0,,,,,0,,,150.00,,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia_tools_3csf_01.webp,,,COL-COMBO-FLUSHER,,,,,,2,Columbia Tools,Size,"3""",1,0,,"3CSF, Columbia Combo Flusher - 3"", Columbia Tools","Columbia Combo Flusher - 3""","Shop Columbia Combo Flusher - 3"", catalog-normalized for professional drywall finishing workflows.",,"index,follow","Columbia Combo Flusher - 3""","Columbia Tools, drywall tools, 3CSF",Columbia Tools,3CSF,NewCondition,columbia-tools,Columbia Tools,drywall-finishing-tool,standard-catalog,,,0,COL-COMBO-FLUSHER,Size,"3""","3""",,2,0,,,,,,official-brand-catalog-shopames-price-validated,,Columbia Tools,,,,
,variation,3WTCSF,,"Columbia Combo Flusher - 3"" Widetrack",0,0,hidden,,<p>Columbia Combo Flusher - 3&quot; Widetrack is a catalog-normalized Columbia Tools product for professional drywall finishing workflows.</p><p><strong>Family:</strong> Columbia Combo Flusher</p><p><strong>Configuration:</strong> 3&quot; Widetrack</p><p><strong>Official SKU / MPN:</strong> 3WTCSF</p><p><em>Source reference: 20</em></p>,,,taxable,,1,,,0,0,,,,,0,,,,,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia_tools_3wtdf_01.webp,,,COL-COMBO-FLUSHER,,,,,,3,Columbia Tools,Size,"3"" Widetrack",1,0,,"3WTCSF, Columbia Combo Flusher - 3"" Widetrack, Columbia Tools","Columbia Combo Flusher - 3"" Widetrack","Shop Columbia Combo Flusher - 3"" Widetrack, catalog-normalized for professional drywall finishing workflows.",,"noindex,follow","Columbia Combo Flusher - 3"" Widetrack","Columbia Tools, drywall tools, 3WTCSF",Columbia Tools,3WTCSF,NewCondition,columbia-tools,Columbia Tools,drywall-finishing-tool,standard-catalog,,,0,COL-COMBO-FLUSHER,Size,"3"" Widetrack","3"" Widetrack",,3,1,,,,,,official-brand-catalog-validated,,Columbia Tools,,,,
,variation,3.5CSF,,"Columbia Combo Flusher - 3.5""",0,0,hidden,,<p>Columbia Combo Flusher - 3.5&quot; is a catalog-normalized Columbia Tools product for professional drywall finishing workflows.</p><p><strong>Family:</strong> Columbia Combo Flusher</p><p><strong>Configuration:</strong> 3.5&quot;</p><p><strong>Official SKU / MPN:</strong> 3.5CSF</p><p><em>Source reference: 20</em></p>,,,taxable,,1,,,0,0,,,,,0,,,,,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia_tools_3_5csf_01.webp,,,COL-COMBO-FLUSHER,,,,,,4,Columbia Tools,Size,"3.5""",1,0,,"3.5CSF, Columbia Combo Flusher - 3.5"", Columbia Tools","Columbia Combo Flusher - 3.5""","Shop Columbia Combo Flusher - 3.5"", catalog-normalized for professional drywall finishing workflows.",,"noindex,follow","Columbia Combo Flusher - 3.5""","Columbia Tools, drywall tools, 3.5CSF",Columbia Tools,3.5CSF,NewCondition,columbia-tools,Columbia Tools,drywall-finishing-tool,standard-catalog,,,0,COL-COMBO-FLUSHER,Size,"3.5""","3.5""",,4,0,,,,,,official-brand-catalog-validated,,Columbia Tools,,,,
,variation,2NS,,"Columbia Nail Spotter - 2""",1,0,visible,,<p>Columbia Nail Spotter - 2&quot; is a catalog-normalized Columbia Tools product for professional drywall finishing workflows.</p><p><strong>Family:</strong> Columbia Nail Spotter</p><p><strong>Configuration:</strong> 2&quot;</p><p><strong>Official SKU / MPN:</strong> 2NS</p><p><em>Source reference: 13</em></p>,,,taxable,,1,,,0,0,,,,,0,,,324.00,,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia_tools_2ns_01.webp,,,COL-NAIL-SPOTTER,,,,,,1,Columbia Tools,Size,"2""",1,0,,"2NS, Columbia Nail Spotter - 2"", Columbia Tools","Columbia Nail Spotter - 2""","Shop Columbia Nail Spotter - 2"", catalog-normalized for professional drywall finishing workflows.",,"index,follow","Columbia Nail Spotter - 2""","Columbia Tools, drywall tools, 2NS",Columbia Tools,2NS,NewCondition,columbia-tools,Columbia Tools,drywall-finishing-tool,standard-catalog,,,0,COL-NAIL-SPOTTER,Size,"2""","2""",,1,1,,,,,,official-brand-catalog-shopames-price-validated,,Columbia Tools,,,,
,variation,3NS,,"Columbia Nail Spotter - 3""",1,0,visible,,<p>Columbia Nail Spotter - 3&quot; is a catalog-normalized Columbia Tools product for professional drywall finishing workflows.</p><p><strong>Family:</strong> Columbia Nail Spotter</p><p><strong>Configuration:</strong> 3&quot;</p><p><strong>Official SKU / MPN:</strong> 3NS</p><p><em>Source reference: 13</em></p>,,,taxable,,1,,,0,0,,,,,0,,,324.00,,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia_tools_3ns_01.webp,,,COL-NAIL-SPOTTER,,,,,,2,Columbia Tools,Size,"3""",1,0,,"3NS, Columbia Nail Spotter - 3"", Columbia Tools","Columbia Nail Spotter - 3""","Shop Columbia Nail Spotter - 3"", catalog-normalized for professional drywall finishing workflows.",,"index,follow","Columbia Nail Spotter - 3""","Columbia Tools, drywall tools, 3NS",Columbia Tools,3NS,NewCondition,columbia-tools,Columbia Tools,drywall-finishing-tool,standard-catalog,,,0,COL-NAIL-SPOTTER,Size,"3""","3""",,2,1,,,,,,official-brand-catalog-shopames-price-validated,,Columbia Tools,,,,
,variation,3BH,,Columbia 180° Grip Flat Box Handle - 3',1,0,visible,,<p>Columbia 180° Grip Flat Box Handle - 3&#x27; is a catalog-normalized Columbia Tools product for professional drywall finishing workflows.</p><p><strong>Family:</strong> Columbia 180° Grip Flat Box Handle</p><p><strong>Configuration:</strong> 3&#x27;</p><p><strong>Official SKU / MPN:</strong> 3BH</p><p><em>Source reference: 17</em></p>,,,taxable,,1,,,0,0,,,,,0,,,174.00,,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia_tools_3bh_01.webp,,,COL-180-GRIP-FLAT-BOX-HANDLE,,,,,,1,Columbia Tools,Handle Length,3',1,0,,"3BH, Columbia 180° Grip Flat Box Handle - 3', Columbia Tools",Columbia 180° Grip Flat Box Handle - 3',"Shop Columbia 180° Grip Flat Box Handle - 3', catalog-normalized for professional drywall finishing workflows.",,"index,follow",Columbia 180° Grip Flat Box Handle - 3',"Columbia Tools, drywall tools, 3BH",Columbia Tools,3BH,NewCondition,columbia-tools,Columbia Tools,drywall-finishing-tool,standard-catalog,,,0,COL-180-GRIP-FLAT-BOX-HANDLE,Handle Length,3',3',,1,1,,,,,,official-brand-catalog-shopames-price-validated,,Columbia Tools,,,,
,variation,42BH,,"Columbia 180° Grip Flat Box Handle - 42""",1,0,visible,,<p>Columbia 180° Grip Flat Box Handle - 42&quot; is a catalog-normalized Columbia Tools product for professional drywall finishing workflows.</p><p><strong>Family:</strong> Columbia 180° Grip Flat Box Handle</p><p><strong>Configuration:</strong> 42&quot;</p><p><strong>Official SKU / MPN:</strong> 42BH</p><p><em>Source reference: 17</em></p>,,,taxable,,1,,,0,0,,,,,0,,,175.00,,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia_tools_42bh_01.webp,,,COL-180-GRIP-FLAT-BOX-HANDLE,,,,,,2,Columbia Tools,Handle Length,"42""",1,0,,"42BH, Columbia 180° Grip Flat Box Handle - 42"", Columbia Tools","Columbia 180° Grip Flat Box Handle - 42""","Shop Columbia 180° Grip Flat Box Handle - 42"", catalog-normalized for professional drywall finishing workflows.",,"index,follow","Columbia 180° Grip Flat Box Handle - 42""","Columbia Tools, drywall tools, 42BH",Columbia Tools,42BH,NewCondition,columbia-tools,Columbia Tools,drywall-finishing-tool,standard-catalog,,,0,COL-180-GRIP-FLAT-BOX-HANDLE,Handle Length,"42""","42""",,2,1,,,,,,official-brand-catalog-shopames-price-validated,,Columbia Tools,,,,
,variation,4BH,,Columbia 180° Grip Flat Box Handle - 4',1,0,visible,,<p>Columbia 180° Grip Flat Box Handle - 4&#x27; is a catalog-normalized Columbia Tools product for professional drywall finishing workflows.</p><p><strong>Family:</strong> Columbia 180° Grip Flat Box Handle</p><p><strong>Configuration:</strong> 4&#x27;</p><p><strong>Official SKU / MPN:</strong> 4BH</p><p><em>Source reference: 17</em></p>,,,taxable,,1,,,0,0,,,,,0,,,176.00,,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia_tools_4bh_01.webp,,,COL-180-GRIP-FLAT-BOX-HANDLE,,,,,,3,Columbia Tools,Handle Length,4',1,0,,"4BH, Columbia 180° Grip Flat Box Handle - 4', Columbia Tools",Columbia 180° Grip Flat Box Handle - 4',"Shop Columbia 180° Grip Flat Box Handle - 4', catalog-normalized for professional drywall finishing workflows.",,"index,follow",Columbia 180° Grip Flat Box Handle - 4',"Columbia Tools, drywall tools, 4BH",Columbia Tools,4BH,NewCondition,columbia-tools,Columbia Tools,drywall-finishing-tool,standard-catalog,,,0,COL-180-GRIP-FLAT-BOX-HANDLE,Handle Length,4',4',,3,1,,,,,,official-brand-catalog-shopames-price-validated,,Columbia Tools,,,,
