brand,product_name,part_number,url,image_url,short_description,category,specifications
Lobo Tool Company,"Lobo Tools 22"" Magic Squeegee Trowel",LOBMST22,https://www.tswfast.com/product/LOBMST22-lobo-22-magic-trowel-squeegee?categoryCode=brand_Lobo_Tool_Company,https://s3.amazonaws.com/tswfastcomfiles/product/20396_MD-LOBMST22_M.jpg,,,"{""PART"": ""LOBMST22"", ""full_description"": ""Product Details Resources Discover the precision and durability of the Lobo Tools Magic Squeegee Trowel, the contractor's choice for superior skim coating and smoothing tasks. Available in three sizes (12\"", 18\"", and 22\""), this magic trowel squeegee is designed to efficiently smooth a diverse array of materials, including metallic epoxy and concrete. Its flexible blade is perfect for achieving flawless finishes on floors and walls, ensuring top-tier results with every use. The ergonomic grip and extendable handle option enhance comfort and reach, making it indispensable for professional-grade projects. Maximize your surface preparation and finishing with this versatile trowel. For skim coating, roll the compound onto the wall and use the Magic Trowel to smooth it down effortlessly, instantly rejuvenating old walls. A slight dampening of the blade yields even better results. The Magic Trowel also shines when creating knockdown textures—just a gentle touch with the trowel is all it takes to achieve the desired effect. It’s equally effective for tape joint repairs and finishing; simply apply tape, roll on the compound, and smooth it over with the Magic Blade for a seamless finish. Product Features: Available Sizes: 12\"", 18\"", 22\"" to match project requirements. Optimized for Skim Coating: Engineered for top performance in skim coating and smoothing. Multi-Material Use: Ideal for metallic epoxy, concrete, and drywall. Flexible Blade: Provides excellent control and coverage. Ergonomic Grip: Ensures comfort during extended use. Extendable Handle: Compatible with threaded handles for increased reach. Blade Protector Included: Adds durability and extends the lifespan of the trowel."", ""spec_source"": ""html""}"
Lobo Tool Company,"Lobo Tools 8"" Horse Hair Drywall Texture Stipple Brush",LOBTSB8,https://www.tswfast.com/product/LOBTSB8-lobo-8-horse-hair-texture-stipple-brush?categoryCode=brand_Lobo_Tool_Company,https://s3.amazonaws.com/tswfastcomfiles/product/20395_MD-LOBTSB8_M.jpg,,,"{""PART"": ""LOBTSB8"", ""full_description"": ""Product Details Resources The Lobo Tools 8\"" Drywall Texture Stipple Brush delivers professional-grade starburst-like, rosebud texture impression patterns with its unique horse hair and poly filament blend. The pre-formed, flattened bristles ensure consistent textures, while the durable polypropylene block features 3/4\"" coarse threads for easy pole attachment, making it perfect for high and hard-to-reach areas. Features: Horse hair and poly filament blend for optimal texturing. Pre-formed, flattened bristles for consistent patterns. Durable polypropylene block resist rot. 3/4\"" coarse threads for easy pole attachment. Ideal for rosebud drywall textures. Perfect for texture matching in repairs."", ""Features"": [""Horse hair and poly filament blend for optimal texturing."", ""Pre-formed, flattened bristles for consistent patterns."", ""Durable polypropylene block resist rot."", ""3/4\"" coarse threads for easy pole attachment."", ""Ideal for rosebud drywall textures."", ""Perfect for texture matching in repairs.""], ""spec_source"": ""html""}"
Lobo Tool Company,"Lobo Tools 8.5"" Tampico Shag Style Drywall Texture Stipple Brush",LOBTTSB85,https://www.tswfast.com/product/LOBTTSB85-8.5-shag-style-tampico-stipple-brush-lobo?categoryCode=brand_Lobo_Tool_Company,https://s3.amazonaws.com/tswfastcomfiles/product/20517_MD-LOBTTSB85.jpg,,,"{""PART"": ""LOBTTSB85"", ""full_description"": ""Product Details Resources The Lobo Tools 8-1/2\"" Tampico Stipple Brush is a professional-grade drywall texture stipple brush built for consistent texture impressions. Engineered with a pre-formed, pre-flattened geometric design and crafted from durable Tampico filament, this Tampico texture brush delivers reliable results on ceilings and walls without the need for prep. It's designed specifically for texture impressions—not for applying compound—and is ready to use straight from the package. Before first use, be sure to remove the small staples holding the packaging in place—these are only there to maintain the pre-flattened shape during shipping. Whether you're a contractor tackling ceiling finishes or a remodeler in need of a dependable ceiling texture tool , this stipple brush offers a quick, clean solution. Step-by-step instructions are included to guide your texturing process. Tampico filament is tougher and more rigid than horsehair. Product Features: Pre-Formed, Pre-Flattened Geometric Design ensures consistent stipple patterns Durable Tampico Filament extends the life of the brush Ready to Use — no prep required Impression-Specific Design — not for compound application Instructions Included for easy, professional results Versatile Use — ideal for both contractors and home remodelers Remove Staples Before Use — used only to secure packaging shape Match Existing Textures- Perfect for matching existing textures in repair jobs."", ""spec_source"": ""html""}"
3M,Angled Sanding Sponge - Fine Grit,THR07053,https://www.tswfast.com/product/THR07053?categoryCode=brand_3m,https://s3.amazonaws.com/tswfastcomfiles/product/THR07053_Medium.jpg,,,"{""PART"": ""THR07053"", ""MANUFACTURER"": ""3M"", ""full_description"": ""Product Details Resources 3M Detail Area/Angled Sanding Sponge is ideal for sanding in tight corners or next to textured ceilings. When finished, simply rinse and reuse. Available in fine, medium and coarse grades. Specifications: Grit: Fine Size: 4 7/8\"" x 2 7/8\"""", ""spec_source"": ""html""}"
3M,4 7/8 in x 2 7/8 in x 1 in 3M Detail Area/Angled Sanding Sponge - Medium,THR07054,https://www.tswfast.com/product/THR07054?categoryCode=brand_3m,https://s3-us-west-2.amazonaws.com/gtsinteriorsupplycomfiles/product/MD-3m_cp041_sanding.jpg,,,"{""PART"": ""THR07054"", ""MANUFACTURER"": ""3M"", ""full_description"": ""Product Details Resources 3M™ Detail Area/Angled Sanding Sponge is ideal for either dry or wet sanding of wood, paint, metal, plastic and drywall. Rinse and reuse. Angled edge sands corners without affecting adjacent wall or \""popcorn\"" textured ceilings. Medium grade. Features Single Angle Medium Rinse and reuse Use wet or dry"", ""Features"": [""Single Angle"", ""Medium"", ""Rinse and reuse"", ""Use wet or dry""], ""spec_source"": ""html""}"
3M,"ScotchBlue Original Multi-Use Painter's Tape - 1-1/2"" x 60 yds.",THR209036ACP,https://www.tswfast.com/product/ScotchBlue-Original-Multi-Use-Painters-Tape-1-1-2-inx60yds?categoryCode=brand_3m,https://s3.amazonaws.com/gmscom/master/media-common/product/THR209036ACP_M.jpg,,,"{""PART"": ""THR209036ACP"", ""MANUFACTURER"": ""3M"", ""full_description"": ""Product Details Resources Features: Medium adhesion level Blue painter's tape Use for most painted surfaces such as: painted walls, trim, woodwork, glass & metal Clean removal time is up to 14 days Coating being applied: water or solvent based Not compatible with nitrocellulose-based lacquer coatings or surfaces For interior & exterior use even in sunlight Sold by the roll Contractor pack: 6 rolls/pack"", ""spec_source"": ""html""}"
3M,3M Small Area Sanding Sponge - Fine/Medium Grit,THR50038,https://www.tswfast.com/product/THR50038?categoryCode=brand_3m,https://s3.amazonaws.com/tswfastcomfiles/product/THR50038_M.jpg,,,"{""PART"": ""THR50038"", ""MANUFACTURER"": ""3M"", ""full_description"": ""Product Details Resources 3M Small Area Sanding Sponge is for either dry or wet sanding. Ideal for sanding wood, paint, metal, plastic and drywall. Two sanding grades on one sponge in a combination of fine/medium. Rinse and reuse."", ""spec_source"": ""html""}"
3M,"ScotchBlue Original Multi-Use Painter's Tape - 2"" x 60 yds.",THR209048ACP,https://www.tswfast.com/product/ScotchBlue-Original-Multi-Use-Painters-Tape-2-inx60yds?categoryCode=brand_3m,https://s3.amazonaws.com/tswfastcomfiles/product/THR209048ACP_Medium.jpg,,,"{""PART"": ""THR209048ACP"", ""MANUFACTURER"": ""3M"", ""full_description"": ""Product Details Resources Features: Medium adhesion level Blue painter's tape Use for most painted surfaces such as: painted walls, trim, woodwork, glass & metal Clean removal time is up to 14 days Coating being applied: water or solvent based Not compatible with nitrocellulose-based lacquer coatings or surfaces For interior & exterior use even in sunlight Sold by the roll Contractor pack: 6 rolls/pack"", ""spec_source"": ""html""}"
3M,"Scotch 2020 General Purpose Masking Tape - 1-1/2""",THR22893,https://www.tswfast.com/product/TH22893?categoryCode=brand_3m,https://s3.amazonaws.com/gmscom/master/media-common/product/TH22891medium.jpg,,,"{""PART"": ""THR22893"", ""MANUFACTURER"": ""3M"", ""full_description"": ""Product Details Resources 3M General Purpose Masking Tape is 1-1/2 inch in width and comes on a 60 yard roll. This tape is general purpose masking and has a high adhesion for good holding power. It provides good paint lines. 3M's wide range of masking tapes lets you select the right tape for the right job and get professional results every time. Whether the job calls for a tape with low, medium or high adhesion, the 3M line delivers the performance you can rely on for quality workmanship. Details For non-damageable surfaces such as: vinyl, carpet and wood Adhesion level: high Removal Time: 1 day Coating being applied: water-based, solvent-based Interior or exterior"", ""spec_source"": ""html""}"
3M,3M General Dust & Sanding Respirator 8210+N95 [20],THR46457,https://www.tswfast.com/product/TH46457?categoryCode=brand_3m,https://s3.amazonaws.com/tswfastcomfiles/product/THR46457_Medium.jpg,,,"{""PART"": ""THR46457"", ""MANUFACTURER"": ""3M"", ""full_description"": ""Product Details Resources Whether you're sanding drywall, wood or metal surfaces, reach for the 3M Performance Respirator 8210Plus for Paint Prep. This N95 respirator features Advanced Electrostatic Media that enhances the capture of airborne particles while allowing you to breathe easy. It is designed with welded straps, soft nose foam for comfort, and an adjustable nose clip to help ensure a custom, secure seal. Projects start with safety-so make sure to pick up the 3M 8210Plus Performance Respirator Paint Prep. Features: Niosh-Approved N95 For At Least 95 Percent Filtration Efficiency Against Certain Non-Oil-Based Particles And Aerosols Advanced Filter Media For Easy Breathing Cushioning Nose Foam Rests On Bridge Of Nose For Comfort Adjustable Noseclip Helps Ensure A Custom, Secure Seal Stretchable, Braided Headbands: With Staple-Free Attachment For Comfort Lightweight Design For Comfort Convenient, Disposable Design Compatible With A Variety Of Protective Eyewear And Hearing Protection Recommended For Use When Sanding, Sawing, Grinding, Lawn Mowing, Sweeping, Drywall Sanding, Grinding, Woodworking And Working With Fiberglass Insulating Particles Also Helps Protect Against Particles Such As Mold, Granular Pesticides, Allergens And Dust Contains No Components Made From Natural Rubber Latex"", ""spec_source"": ""html""}"
