ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Brands,Attribute 1 name,Attribute 1 value(s),Attribute 1 default,Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 default,Attribute 2 visible,Attribute 2 global,Meta: search_keywords,Meta: seo_title,Meta: seo_description,Meta: seo_canonical,Meta: seo_robots,Meta: seo_focus_keyword,Meta: seo_secondary_keywords,Meta: schema_brand,Meta: schema_mpn,Meta: schema_condition,Meta: _dtb_brand_key,Meta: _dtb_brand_label,Meta: _dtb_product_kind,Meta: _dtb_commerce_mode,Meta: _dtb_category_key,Meta: _dtb_display_category_key,Meta: _dtb_is_parts,Meta: _dtb_parent_product_sku,Meta: _dtb_variation_axis,Meta: _dtb_variation_value,Meta: _dtb_variation_label,Meta: _dtb_default_variation_sku,Meta: _dtb_variation_sort,Meta: _dtb_inherit_parent_image,Meta: _dtb_schematic_brand,Meta: _dtb_schematic_group,Meta: _dtb_schematic_position,Meta: _dtb_replacement_part_for,Meta: _dtb_compatible_tool_skus,Meta: _dtb_validation_status,Meta: _dtb_validation_errors
,variation,PT35CF,,"Platinum Stainless Steel Corner Flusher - 3.5""",1,0,visible,,,,,taxable,,1,100.0,,0,0,,,,,1,,,80.00,Drywall Finishing Tools > Platinum Drywall Tools > Corner Tools,"3.5 inch flusher, PT-3.5CF, corner flusher, internal corner tool, surgical steel flusher",,"https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/platinum-pt-cf3-5-01.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/platinum-pt-cf3-5-02.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/platinum-pt-cf3-5-03.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/platinum-pt-cf3-5-04.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/platinum-pt-cf3-5-05.webp",,,PTSSCF,,,,,,142,Platinum Drywall Tools,Size,"3.5""",,1,0,,,,,,"Platinum 3.5"" Stainless Steel Corner Flusher (PT",,2026-05-07,v2-production-normalized,"Platinum Stainless Steel Corner Flusher - 3.5""",,,"index,follow","Platinum 3.5"" Stainless Steel Corner Flusher (PT-3.5CF)",,platinum-drywall-tools,Platinum Drywall Tools,variation,purchasable,corner,corner_tools,0,PTSSCF,size,3.5_in,3.5 in,,35,0,,,,,,ready,
,variation,EEX125135,,"TapeTech 135° Outside Corner Edger - 1.25""",1,0,visible,,,,,taxable,,1,,,0,0,0.35,1.25,1.25,6.0,1,,,0.00,Drywall Finishing Tools > TapeTech > Corner Tools,"TapeTech, drywall tools, drywall finishing, corner edger, EIFS, stucco, plaster, stainless steel, corner finishing, smooth corners, 135 degree corner, 45 degree angle, angled corners, outside corner",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-eex125135-01.webp,,,TT135OUTSIDECORNEREDGER,,,,,,90,TapeTech,Size,"1.25""",,1,0,,,,,,"TapeTech 135° Outside Corner Edger – 1.25""",,2026-05-07,v2-production-normalized,"TapeTech 135° Outside Corner Edger - 1.25""",,,"index,follow","TapeTech 135° Outside Corner Edger – 1.25""",,tapetech,TapeTech,variation,purchasable,corner,corner_tools,0,TT135OUTSIDECORNEREDGER,size,1.25_in,1.25 in,,12,0,,,,,,ready,
,variation,EEX200135,,"TapeTech 135° Outside Corner Edger - 2""",1,0,visible,,,,,taxable,,1,,,0,0,0.5,2.0,2.0,6.5,1,,,0.00,Drywall Finishing Tools > TapeTech > Corner Tools,"TapeTech, drywall tools, drywall finishing, corner edger, EIFS, stucco, plaster, stainless steel, corner finishing, smooth corners, 135 degree corner, 45 degree angle, angled corners, outside corner",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-eex200135-01.webp,,,TT135OUTSIDECORNEREDGER,,,,,,91,TapeTech,Size,"2""",,1,0,,,,,,"TapeTech 135° Outside Corner Edger – 2""",,2026-05-07,v2-production-normalized,"TapeTech 135° Outside Corner Edger - 2""",,,"index,follow","TapeTech 135° Outside Corner Edger – 2""",,tapetech,TapeTech,variation,purchasable,corner,corner_tools,0,TT135OUTSIDECORNEREDGER,size,2_in,2 in,,20,0,,,,,,ready,
,variation,EEX275135,,"TapeTech 135° Outside Corner Edger - 2.75""",1,0,visible,,,,,taxable,,1,,,0,0,0.6,2.75,2.75,7.0,1,,,0.00,Drywall Finishing Tools > TapeTech > Corner Tools,"TapeTech, drywall tools, drywall finishing, corner edger, EIFS, stucco, plaster, stainless steel, corner finishing, smooth corners, 135 degree corner, 45 degree angle, angled corners, outside corner",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-eex275135-01.webp,,,TT135OUTSIDECORNEREDGER,,,,,,92,TapeTech,Size,"2.75""",,1,0,,,,,,"TapeTech 135° Outside Corner Edger – 2.75""",,2026-05-07,v2-production-normalized,"TapeTech 135° Outside Corner Edger - 2.75""",,,"index,follow","TapeTech 135° Outside Corner Edger – 2.75""",,tapetech,TapeTech,variation,purchasable,corner,corner_tools,0,TT135OUTSIDECORNEREDGER,size,2.75_in,2.75 in,,27,0,,,,,,ready,
,variation,EEX5090,,"TapeTech 90° Outside Corner Edger - 0.5""",1,0,visible,,,,,taxable,,1,,,0,0,0.3,0.5,0.5,6.0,1,,,0.00,Drywall Finishing Tools > TapeTech > Corner Tools,"TapeTech, drywall tools, drywall finishing, corner edger, EIFS, stucco, plaster, stainless steel, corner finishing, smooth corners, 90 degree corner, outside corner edger, inside corner edger, outside corner",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-eex5090-01.webp,,,TT90OUTSIDECORNEREDGER,,,,,,31,TapeTech,Size,"0.5""",,1,0,,,,,,"TapeTech 90° Outside Corner Edger – 0.5""",,2026-05-07,v2-production-normalized,"TapeTech 90° Outside Corner Edger - 0.5""",,,"index,follow","TapeTech 90° Outside Corner Edger – 0.5""",,tapetech,TapeTech,variation,purchasable,corner,corner_tools,0,TT90OUTSIDECORNEREDGER,size,0.5_in,0.5 in,,5,0,,,,,,ready,
,variation,EEX7590,,"TapeTech 90° Outside Corner Edger - 0.75""",1,0,visible,,,,,taxable,,1,,,0,0,0.3,0.75,0.75,6.0,1,,,0.00,Drywall Finishing Tools > TapeTech > Corner Tools,"TapeTech, drywall tools, drywall finishing, corner edger, EIFS, stucco, plaster, stainless steel, corner finishing, smooth corners, 90 degree corner, outside corner edger, inside corner edger, outside corner",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-eex7590-01.webp,,,TT90OUTSIDECORNEREDGER,,,,,,32,TapeTech,Size,"0.75""",,1,0,,,,,,"TapeTech 90° Outside Corner Edger – 0.75""",,2026-05-07,v2-production-normalized,"TapeTech 90° Outside Corner Edger - 0.75""",,,"index,follow","TapeTech 90° Outside Corner Edger – 0.75""",,tapetech,TapeTech,variation,purchasable,corner,corner_tools,0,TT90OUTSIDECORNEREDGER,size,0.75_in,0.75 in,,7,0,,,,,,ready,
,variation,EEX10090,,"TapeTech 90° Outside Corner Edger - 1""",1,0,visible,,,,,taxable,,1,,,0,0,0.35,1.0,1.0,6.0,1,,,0.00,Drywall Finishing Tools > TapeTech > Corner Tools,"TapeTech, drywall tools, drywall finishing, corner edger, EIFS, stucco, plaster, stainless steel, corner finishing, smooth corners, 90 degree corner, outside corner edger, inside corner edger, outside corner",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-eex10090-01.webp,,,TT90OUTSIDECORNEREDGER,,,,,,28,TapeTech,Size,"1""",,1,0,,,,,,"TapeTech 90° Outside Corner Edger – 1""",,2026-05-07,v2-production-normalized,"TapeTech 90° Outside Corner Edger - 1""",,,"index,follow","TapeTech 90° Outside Corner Edger – 1""",,tapetech,TapeTech,variation,purchasable,corner,corner_tools,0,TT90OUTSIDECORNEREDGER,size,1_in,1 in,,10,0,,,,,,ready,
,variation,EEX15090,,"TapeTech 90° Outside Corner Edger - 1.5""",1,0,visible,,,,,taxable,,1,,,0,0,0.4,1.5,1.5,6.5,1,,,0.00,Drywall Finishing Tools > TapeTech > Corner Tools,"TapeTech, drywall tools, drywall finishing, corner edger, EIFS, stucco, plaster, stainless steel, corner finishing, smooth corners, 90 degree corner, outside corner edger, inside corner edger, outside corner",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-eex15090-01.webp,,,TT90OUTSIDECORNEREDGER,,,,,,29,TapeTech,Size,"1.5""",,1,0,,,,,,"TapeTech 90° Outside Corner Edger – 1.5""",,2026-05-07,v2-production-normalized,"TapeTech 90° Outside Corner Edger - 1.5""",,,"index,follow","TapeTech 90° Outside Corner Edger – 1.5""",,tapetech,TapeTech,variation,purchasable,corner,corner_tools,0,TT90OUTSIDECORNEREDGER,size,1.5_in,1.5 in,,15,0,,,,,,ready,
,variation,EEX20090,,"TapeTech 90° Outside Corner Edger - 2""",1,0,visible,,,,,taxable,,1,,,0,0,0.5,2.0,2.0,7.0,1,,,0.00,Drywall Finishing Tools > TapeTech > Corner Tools,"TapeTech, drywall tools, drywall finishing, corner edger, EIFS, stucco, plaster, stainless steel, corner finishing, smooth corners, 90 degree corner, outside corner edger, inside corner edger, outside corner",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-eex20090-01.webp,,,TT90OUTSIDECORNEREDGER,,,,,,30,TapeTech,Size,"2""",,1,0,,,,,,"TapeTech 90° Outside Corner Edger – 2""",,2026-05-07,v2-production-normalized,"TapeTech 90° Outside Corner Edger - 2""",,,"index,follow","TapeTech 90° Outside Corner Edger – 2""",,tapetech,TapeTech,variation,purchasable,corner,corner_tools,0,TT90OUTSIDECORNEREDGER,size,2_in,2 in,,20,0,,,,,,ready,
,variation,CA07FHTT,,"TapeTech Corner Applicator with FHTT Fiberglass Handle - 7""",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,0.00,Drywall Finishing Tools > TapeTech > Corner Tools,"TapeTech, drywall tools, drywall finishing, corner finishing, internal corners, joint compound, feathering, corner applicator, mud applicator, angle box",,,,,TTANGLEBOXWITHFHTTHANDLE,,,,,,131,TapeTech,Size,"7""",,1,0,,,,,,"TapeTech Corner Applicator with FHTT Fiberglass Handle – 7""",,2026-05-07,v2-production-normalized,"TapeTech Corner Applicator with FHTT Fiberglass Handle - 7""",,,"index,follow","TapeTech Corner Applicator with FHTT Fiberglass Handle – 7""",,tapetech,TapeTech,variation,purchasable,corner,corner_tools,0,TTANGLEBOXWITHFHTTHANDLE,size,7_in,7 in,,70,0,,,,,,ready,
,variation,CA08FHTT,,"TapeTech Corner Applicator with FHTT Fiberglass Handle - 8""",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,0.00,Drywall Finishing Tools > TapeTech > Corner Tools,"TapeTech, drywall tools, drywall finishing, corner finishing, internal corners, joint compound, feathering, corner applicator, mud applicator, angle box",,,,,TTANGLEBOXWITHFHTTHANDLE,,,,,,132,TapeTech,Size,"8""",,1,0,,,,,,"TapeTech Corner Applicator with FHTT Fiberglass Handle – 8""",,2026-05-07,v2-production-normalized,"TapeTech Corner Applicator with FHTT Fiberglass Handle - 8""",,,"index,follow","TapeTech Corner Applicator with FHTT Fiberglass Handle – 8""",,tapetech,TapeTech,variation,purchasable,corner,corner_tools,0,TTANGLEBOXWITHFHTTHANDLE,size,8_in,8 in,,80,0,,,,,,ready,
,variation,TTFULL710,,"TapeTech Basic Full Set with Boxes - 7""",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,0.00,Drywall Finishing Tools > TapeTech > Tool Sets & Kits,"TapeTech, drywall tools, drywall finishing, drywall tool set, complete set, professional drywall, tool kit, drywall finishing set, value set",,,,,TTBASICFULLSETWITHANDBOXES,,,,,,135,TapeTech,Size,"7""",,1,0,,,,,,"TapeTech Basic Full Set with Boxes – 7""",,2026-05-07,v2-production-normalized,"TapeTech Basic Full Set with Boxes - 7""",,,"index,follow","TapeTech Basic Full Set with Boxes – 7""",,tapetech,TapeTech,variation,purchasable,toolsets,tool_sets_and_kits,0,TTBASICFULLSETWITHANDBOXES,size,7_in,7 in,,70,0,,,,,,ready,
,variation,TTFULL1012,,"TapeTech Basic Full Set with Boxes - 10""",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,0.00,Drywall Finishing Tools > TapeTech > Tool Sets & Kits,"TapeTech, drywall tools, drywall finishing, drywall tool set, complete set, professional drywall, tool kit, drywall finishing set, value set",,,,,TTBASICFULLSETWITHANDBOXES,,,,,,134,TapeTech,Size,"10""",,1,0,,,,,,"TapeTech Basic Full Set with Boxes – 10""",,2026-05-07,v2-production-normalized,"TapeTech Basic Full Set with Boxes - 10""",,,"index,follow","TapeTech Basic Full Set with Boxes – 10""",,tapetech,TapeTech,variation,purchasable,toolsets,tool_sets_and_kits,0,TTBASICFULLSETWITHANDBOXES,size,10_in,10 in,,100,0,,,,,,ready,
,variation,CF25COMBO,,"TapeTech Combo Corner Flusher - 2.5""",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,179.00,Drywall Finishing Tools > TapeTech > Corner Tools,"TapeTech, drywall tools, drywall finishing, corner flusher, inside corner, joint compound, corner finishing, combo flusher, direct flusher, indirect flusher",,,,,TTCOMBOFLUSHER,,,,,,51,TapeTech,Size,"2.5""",,1,0,,,,,,"TapeTech Combo Corner Flusher – 2.5""",,2026-05-07,v2-production-normalized,"TapeTech Combo Corner Flusher - 2.5""",,,"index,follow","TapeTech Combo Corner Flusher – 2.5""",,tapetech,TapeTech,variation,purchasable,corner,corner_tools,0,TTCOMBOFLUSHER,size,2.5_in,2.5 in,,25,0,,,,,,ready,
,variation,CF30COMBO,,"TapeTech Combo Corner Flusher - 3""",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,184.00,Drywall Finishing Tools > TapeTech > Corner Tools,"TapeTech, drywall tools, drywall finishing, corner flusher, inside corner, joint compound, corner finishing, combo flusher, direct flusher, indirect flusher",,,,,TTCOMBOFLUSHER,,,,,,52,TapeTech,Size,"3""",,1,0,,,,,,"TapeTech Combo Corner Flusher – 3""",,2026-05-07,v2-production-normalized,"TapeTech Combo Corner Flusher - 3""",,,"index,follow","TapeTech Combo Corner Flusher – 3""",,tapetech,TapeTech,variation,purchasable,corner,corner_tools,0,TTCOMBOFLUSHER,size,3_in,3 in,,30,0,,,,,,ready,
,variation,CF35COMBO,,"TapeTech Combo Corner Flusher - 3.5""",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,189.00,Drywall Finishing Tools > TapeTech > Corner Tools,"TapeTech, drywall tools, drywall finishing, corner flusher, inside corner, joint compound, corner finishing, combo flusher, direct flusher, indirect flusher",,,,,TTCOMBOFLUSHER,,,,,,53,TapeTech,Size,"3.5""",,1,0,,,,,,"TapeTech Combo Corner Flusher – 3.5""",,2026-05-07,v2-production-normalized,"TapeTech Combo Corner Flusher - 3.5""",,,"index,follow","TapeTech Combo Corner Flusher – 3.5""",,tapetech,TapeTech,variation,purchasable,corner,corner_tools,0,TTCOMBOFLUSHER,size,3.5_in,3.5 in,,35,0,,,,,,ready,
,variation,CF40COMBO,,"TapeTech Combo Corner Flusher - 4""",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,194.00,Drywall Finishing Tools > TapeTech > Corner Tools,"TapeTech, drywall tools, drywall finishing, corner flusher, inside corner, joint compound, corner finishing, combo flusher, direct flusher, indirect flusher",,,,,TTCOMBOFLUSHER,,,,,,54,TapeTech,Size,"4""",,1,0,,,,,,"TapeTech Combo Corner Flusher – 4""",,2026-05-07,v2-production-normalized,"TapeTech Combo Corner Flusher - 4""",,,"index,follow","TapeTech Combo Corner Flusher – 4""",,tapetech,TapeTech,variation,purchasable,corner,corner_tools,0,TTCOMBOFLUSHER,size,4_in,4 in,,40,0,,,,,,ready,
,variation,CROLL04CG,,"TapeTech Premium Compound Roller with Frame - 4""",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,0.00,Drywall Finishing Tools > TapeTech > Corner Tools,"TapeTech, drywall tools, drywall finishing, compound roller, joint compound roller, skim coat, large area finishing, drywall roller, butt joint, skimming",,,,,TTCOMPOUNDROLLERWITHFRAME,,,,,,106,TapeTech,Size,"4""",,1,0,,,,,,"TapeTech Premium Compound Roller with Frame – 4""",,2026-05-07,v2-production-normalized,"TapeTech Premium Compound Roller with Frame - 4""",,,"index,follow","TapeTech Premium Compound Roller with Frame – 4""",,tapetech,TapeTech,variation,purchasable,corner,corner_tools,0,TTCOMPOUNDROLLERWITHFRAME,size,4_in,4 in,,40,0,,,,,,ready,
,variation,CROLL09CG,,"TapeTech Premium Compound Roller with Frame - 9""",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,0.00,Drywall Finishing Tools > TapeTech > Corner Tools,"TapeTech, drywall tools, drywall finishing, compound roller, joint compound roller, skim coat, large area finishing, drywall roller, butt joint, skimming",,,,,TTCOMPOUNDROLLERWITHFRAME,,,,,,107,TapeTech,Size,"9""",,1,0,,,,,,"TapeTech Premium Compound Roller with Frame – 9""",,2026-05-07,v2-production-normalized,"TapeTech Premium Compound Roller with Frame - 9""",,,"index,follow","TapeTech Premium Compound Roller with Frame – 9""",,tapetech,TapeTech,variation,purchasable,corner,corner_tools,0,TTCOMPOUNDROLLERWITHFRAME,size,9_in,9 in,,90,0,,,,,,ready,
,variation,CROLL12CG,,"TapeTech Premium Compound Roller with Frame - 12""",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,0.00,Drywall Finishing Tools > TapeTech > Corner Tools,"TapeTech, drywall tools, drywall finishing, compound roller, joint compound roller, skim coat, large area finishing, drywall roller, butt joint, skimming",,,,,TTCOMPOUNDROLLERWITHFRAME,,,,,,108,TapeTech,Size,"12""",,1,0,,,,,,"TapeTech Premium Compound Roller with Frame – 12""",,2026-05-07,v2-production-normalized,"TapeTech Premium Compound Roller with Frame - 12""",,,"index,follow","TapeTech Premium Compound Roller with Frame – 12""",,tapetech,TapeTech,variation,purchasable,corner,corner_tools,0,TTCOMPOUNDROLLERWITHFRAME,size,12_in,12 in,,120,0,,,,,,ready,
,variation,CT24TT,,"TapeTech Compound Tube - 24""",1,0,visible,,,,,taxable,,1,,,0,0,6.5,6.0,48.0,6.0,1,,,0.00,Drywall Finishing Tools > TapeTech > Corner Tools,"TapeTech, drywall tools, drywall finishing, corner flusher, inside corner, joint compound, corner finishing, compound tube, inside corner tube",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-ct24tt-01.webp,,,TTCOMPOUNDTUBE,,,,,,94,TapeTech,Size,"24""",,1,0,,,,,,"TapeTech Compound Tube – 24""",,2026-05-07,v2-production-normalized,"TapeTech Compound Tube - 24""",,,"index,follow","TapeTech Compound Tube – 24""",,tapetech,TapeTech,variation,purchasable,corner,corner_tools,0,TTCOMPOUNDTUBE,size,24_in,24 in,,240,0,,,,,,ready,
,variation,CT36TT,,"TapeTech Compound Tube - 36""",1,0,visible,,,,,taxable,,1,,,0,0,6.5,6.0,48.0,6.0,1,,,0.00,Drywall Finishing Tools > TapeTech > Corner Tools,"TapeTech, drywall tools, drywall finishing, corner flusher, inside corner, joint compound, corner finishing, compound tube, inside corner tube",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-ct36tt-01.webp,,,TTCOMPOUNDTUBE,,,,,,95,TapeTech,Size,"36""",,1,0,,,,,,"TapeTech Compound Tube – 36""",,2026-05-07,v2-production-normalized,"TapeTech Compound Tube - 36""",,,"index,follow","TapeTech Compound Tube – 36""",,tapetech,TapeTech,variation,purchasable,corner,corner_tools,0,TTCOMPOUNDTUBE,size,36_in,36 in,,360,0,,,,,,ready,
,variation,CT42TT,,"TapeTech Compound Tube - 42""",1,0,visible,,,,,taxable,,1,,,0,0,6.5,6.0,48.0,6.0,1,,,0.00,Drywall Finishing Tools > TapeTech > Corner Tools,"TapeTech, drywall tools, drywall finishing, corner flusher, inside corner, joint compound, corner finishing, compound tube, inside corner tube",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-ct42tt-01.webp,,,TTCOMPOUNDTUBE,,,,,,96,TapeTech,Size,"42""",,1,0,,,,,,"TapeTech Compound Tube – 42""",,2026-05-07,v2-production-normalized,"TapeTech Compound Tube - 42""",,,"index,follow","TapeTech Compound Tube – 42""",,tapetech,TapeTech,variation,purchasable,corner,corner_tools,0,TTCOMPOUNDTUBE,size,42_in,42 in,,420,0,,,,,,ready,
,variation,CA07TT,,"TapeTech Corner Applicator - 7""",1,0,visible,,,,,taxable,,1,,,0,0,2.5,10.0,8.0,8.0,1,,,0.00,Drywall Finishing Tools > TapeTech > Corner Tools,"TapeTech, drywall tools, drywall finishing, corner finishing, internal corners, joint compound, feathering, corner applicator, mud applicator, angle box",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-ca07tt-01.webp,,,TTCORNERAPPLICATOR,,,,,,122,TapeTech,Size,"7""",,1,0,,,,,,"TapeTech Corner Applicator – 7""",,2026-05-07,v2-production-normalized,"TapeTech Corner Applicator - 7""",,,"index,follow","TapeTech Corner Applicator – 7""",,tapetech,TapeTech,variation,purchasable,corner,corner_tools,0,TTCORNERAPPLICATOR,size,7_in,7 in,,70,0,,,,,,ready,
,variation,CA08TT,,"TapeTech Corner Applicator - 8""",1,0,visible,,,,,taxable,,1,,,0,0,2.7,10.0,8.0,8.0,1,,,0.00,Drywall Finishing Tools > TapeTech > Corner Tools,"TapeTech, drywall tools, drywall finishing, corner finishing, internal corners, joint compound, feathering, corner applicator, mud applicator, angle box",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-ca08tt-01.webp,,,TTCORNERAPPLICATOR,,,,,,123,TapeTech,Size,"8""",,1,0,,,,,,"TapeTech Corner Applicator – 8""",,2026-05-07,v2-production-normalized,"TapeTech Corner Applicator - 8""",,,"index,follow","TapeTech Corner Applicator – 8""",,tapetech,TapeTech,variation,purchasable,corner,corner_tools,0,TTCORNERAPPLICATOR,size,8_in,8 in,,80,0,,,,,,ready,
,variation,40XTT,,"TapeTech 2"" Corner Finisher",1,0,visible,The TapeTech Corner Finisher is used to perfectly feather both joint compound edges of internal corners in one pass. The Corner Finishers can be used for wall-to-wall internal corners or wall-to-ceiling corners.,"<p>The TapeTech Corner Finisher is used to perfectly feather both joint compound edges of internal corners in one pass. The Corner Finishers can be used for wall-to-wall internal corners or wall-to-ceiling corners. Corner Finishers, also referred to as Angle Finishers, are attached to a corner applicator (CA07TT or CA08TT) or the 14TT MudRunner® to quickly and professionally finish internal drywall corners. The 40XTT 2″ Corner Finisher is often used with the FHTT or XHTT handle as part of the taping process to embed tape into the corners and remove excess joint compound after the 15TTE Corner Roller. Use with the FHTT Fiberglass Handle or the XHTT Extension Handle – not included. Wipes down excess mud in internal corners Embeds inside corner tape on walls and ceilings</p>",,,taxable,,1,,,0,0,0.9,6.0,5.0,5.0,1,,,0.00,Drywall Finishing Tools > TapeTech > Corner Tools,"TapeTech, drywall tools, drywall finishing, corner finishing, internal corners, joint compound, feathering, corner finisher, angle finisher, drywall corners",,"https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-40xtt-01.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-40xtt-02.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-40xtt-03.webp",,,TTCORNERFINISHER,,,,,,155,TapeTech,Size,"2""",,1,0,,,,,,"TapeTech 2"" Corner Finisher",,2026-05-07,v2-production-normalized,"TapeTech 2"" Corner Finisher",The TapeTech Corner Finisher is used to perfectly feather both joint compound edges of internal corners in one pass. The Corner Finishers can be used for w,,"index,follow","TapeTech 2"" Corner Finisher",,tapetech,TapeTech,tool,purchasable,corner,corner_tools,0,TTCORNERFINISHER,size,2_in,2 in,,20,0,,,,,,ready,
