Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Brands,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 used for variations,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 used for variations,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 used for variations,Attribute 3 global,Meta: _mpn
simple,FHTT/CFA,,TapeTech Fiberglass Angle Head Handle (FHTT/CFA),1,0,visible,"Angle head handle that is part of an interchangeable handle system. One support handle can be used with Corner Rollers, Angle Boxes, Angle Heads, and Nail Spotters!","<p>TapeTech FHTT/CFA is an all-new fiberglass angle head handle that is part of an interchangeable handle system. One support handle can be used with Corner Rollers, Angle Boxes, Angle Heads, and Nail Spotters! The base handle FHTT fits the corner roller without adapters, as well as the new design corner applicator and nail spotter without adapters. The new, optimal 1.25"" diameter makes TapeTech handles the most ergonomic in the industry. The FHTT features a D-shaped fitting that securely positions the handle in the Corner Applicator and positively prevents the tool from rotating during use. TapeTech FHTT/CFA Interchangeable Handle Kit Features: Includes the CFA adapter for corner finishers or corner flushers Use a single handle with attachments for a variety of tools. 1.25"" Diameter is comfortable and ergonomic D-Shaped fitting end that eliminates corner box movement Extremely light fiberglass (1.2 lbs) and 43"" overall length Handle Fitments and Adapters: The Corner Applicator adapter (CAA-TT) is included with the new Corner Applicators (CA07TT and CA08TT). Or you can purchase it separately to use the new handle system with your existing Corner Applicators. The Nail Spotter adapter (NSA-TT) is included with the new Nail Spotters (Models NS02TT and NS03TT). Or you can purchase it separately to use the new handle system with your existing Nail Spotters. If you have the current 35TT or 50TT Corner Applicators, you need the FHTT or the XHTT plus the CAA-TT adapter. If you have the current 63TT or 68TT Nail Spotters, you need the FHTT or the XHTT plus the NSA-TT adapter.</p>",,,taxable,,1,,,0,0,,,,,1,,,,Drywall Finishing Tools > TapeTech > Corner Finishers & Rollers,"TapeTech, drywall tools, drywall finishing, corner finishing, internal corners, joint compound, feathering",,,,,,,,,,,215,TapeTech,,,,,,,,,,,,,,,,FHTT/CFA
simple,FHTT/NSA,,TapeTech Fiberglass Nail Spotter Handle (FHTT/NSA),1,0,visible,"Nail spotter handle that is part of an interchangeable handle system. One support handle can be used with Corner Rollers, Angle Boxes, Angle Heads, and Nail Spotters!","<p>TapeTech FHTT/NSA is an all-new fiberglass nail spotter handle that is part of an interchangeable handle system. One support handle can be used with Corner Rollers, Angle Boxes, Angle Heads, and Nail Spotters! The base handle FHTT fits the corner roller without adapters, as well as the new design corner applicator and nail spotter without adapters. The new, optimal 1.25"" diameter makes TapeTech handles the most ergonomic in the industry. The FHTT features a D-shaped fitting that securely positions the handle in the Corner Applicator and positively prevents the tool from rotating during use. TapeTech FHTT/NSA Interchangeable Handle Kit Features: Includes the NSA adapter for nail spotter heads Use a single handle with attachments for a variety of tools. 1.25"" Diameter is comfortable and ergonomic D-Shaped fitting end that eliminates corner box movement Extremely light fiberglass (1.2 lbs) and 43"" overall length Handle Fitments and Adapters: The Corner Applicator adapter (CAA-TT) is included with the new Corner Applicators (CA07TT and CA08TT). Or you can purchase it separately to use the new handle system with your existing Corner Applicators. The Nail Spotter adapter (NSA-TT) is included with the new Nail Spotters (Models NS02TT and NS03TT). Or you can purchase it separately to use the new handle system with your existing Nail Spotters. If you have the current 35TT or 50TT Corner Applicators, you need the FHTT or the XHTT plus the CAA-TT adapter. If you have the current 63TT or 68TT Nail Spotters, you need the FHTT or the XHTT plus the NSA-TT adapter.</p>",,,taxable,,1,,,0,0,,,,,1,,,,Drywall Finishing Tools > TapeTech > Nail Spotters,"TapeTech, drywall tools, drywall finishing, nail spotter, screw spotter, ceiling spotting, drywall ceiling, EasyClean, joint compound, spot finishing",,,,,,,,,,,216,TapeTech,,,,,,,,,,,,,,,,FHTT/NSA
simple,PFKHATT,,TapeTech Finishing Knife Handle Adapter,1,0,visible,"PFKHATT The New Premium Finishing Knife Handle adapter is more robust, provides quick angle adjustment and improved durability. The Handle Adapter quickly and securely attaches to the TapeTech FHTT or XHTT Support handles.","<p>TapeTech Premium Finishing Knife Handle Adapter PFKHATT The New Premium Finishing Knife Handle adapter is more robust, provides quick angle adjustment and improved durability. The Handle Adapter quickly and securely attaches to the TapeTech FHTT or XHTT Support handles. No need to buy another handle for your smoothing knives. The D-Shape fitting prevents twisting. This handle adapter also features a robust wing nut and quick-release cam locks, for easy removal. Features: Specially Designed For Use With TapeTech Smoothing Blades D-Shape Prevents Twisting Quick-Release Cam Locks Attaches To FHTT Or XHTT Handles</p>",,,taxable,,1,,,0,0,,,,,1,,,,Drywall Finishing Tools > TapeTech > Finishing Knives,"TapeTech, drywall tools, drywall finishing, finishing knife, drywall finishing knife, joint compound knife, replaceable blade, ergonomic handle, stainless steel blade, smoothing knife, drywall knife, premium finishing knife",,,,,,,,,,,217,TapeTech,,,,,,,,,,,,,,,,PFKHATT
simple,72053,,TapeTech Finishing Knife Set I,1,0,visible,Features: Introducing an improved range of premium finishing knives for smoothing joint compound. TapeTech premium finishing knives are the most ergonomic smoothing knives available.,"<p>TapeTech Finishing Knife Set I Key Features: Introducing an improved range of premium finishing knives for smoothing joint compound. TapeTech premium finishing knives are the most ergonomic smoothing knives available. Best Quality AND Best Value, these premium finishing knives offer the best value in the industry. Up to 49% less than other brands, TapeTech makes it possible for every finisher to achieve the best results! The Handle Adapter quickly and securely attaches to the TapeTech FHTT or XHTT Support handles. No need to buy another handle for your smoothing knives. The New Premium Finishing Knife Handle adapter is more robust, provides quick angle adjustment and improved durability. This handle adapter also features a robust wing nut and quick-release cam locks, for easy removal. This kit includes: TapeTech 12"" Premium Finishing Knife PFK12TT - PFK12TT TapeTech 14"" Premium Finishing Knife PFK14TT - PFK14TT TapeTech 24"" Premium Finishing Knife PFK24TT - PFK24TT TapeTech Premium Finishing Knife Extendable Handle - XHTT/PFKHATT TapeTech Finishing Knife Handle Adapter PFKHATT - PFKHATT</p>",,,taxable,,1,,,0,0,,,,,1,,,,Drywall Finishing Tools > TapeTech > Tool Sets & Kits,"TapeTech, drywall tools, drywall finishing, drywall tool set, complete set, professional drywall, tool kit, drywall finishing set, value set",,,,,,,,,,,218,TapeTech,,,,,,,,,,,,,,,,72053
simple,72051,,TapeTech Finishing Knife Set II,1,0,visible,An improved range of premium finishing knives for smoothing joint compound. TapeTech premium finishing knives are the most ergonomic smoothing knives available.,"<p>TapeTech Finishing Knife Set II Introducing an improved range of premium finishing knives for smoothing joint compound. TapeTech premium finishing knives are the most ergonomic smoothing knives available. Best Quality AND Best Value, these premium finishing knives offer the best value in the industry. Up to 49% less than other brands, TapeTech makes it possible for every finisher to achieve the best results! The Handle Adapter quickly and securely attaches to the TapeTech FHTT or XHTT Support handles. No need to buy another handle for your smoothing knives. The D-Shape fitting prevents twisting. The New Premium Finishing Knife Handle adapter is more robust, provides quick angle adjustment and improved durability. This handle adapter also features a robust wing nut and quick-release cam locks, for easy removal. This kit includes: TapeTech 12"" Premium Finishing Knife PFK12TT - PFK12TT TapeTech 24"" Premium Finishing Knife PFK24TT - PFK24TT TapeTech 32"" Premium Finishing Knife PFK32TT - PFK32TT TapeTech Premium Finishing Knife Extendable Handle - XHTT/PFKHATT TapeTech Finishing Knife Handle Adapter PFKHATT - TTTPFKHATT</p>",,,taxable,,1,,,0,0,,,,,1,,,,Drywall Finishing Tools > TapeTech > Tool Sets & Kits,"TapeTech, drywall tools, drywall finishing, drywall tool set, complete set, professional drywall, tool kit, drywall finishing set, value set",,,,,,,,,,,219,TapeTech,,,,,,,,,,,,,,,,72051
simple,72032,,TapeTech Finishing Knife Set III,1,0,visible,"Premium finishing knives give you a quality finish without the high mark up, one of the best values in the industry. Featuring a redesigned ergonomic grip profile to reduce fatigue and easily replaceable blades.","<p>TapeTech Finishing Knife Set III TapeTech premium finishing knives give you a quality finish without the high mark up, one of the best values in the industry. Featuring a redesigned ergonomic grip profile to reduce fatigue and easily replaceable blades. The new handle adapter is more robust, providing quick angle adjustment and improved durability. TapeTech makes it possible for every finisher to achieve the best results without breaking the bank! Features: Optimal Comfort, Control And Ergonomics Molded Texture Provides Superior Grip Stainless Steel Blade 33% Lighter Than Competitive Brands Blades Are Now Easily Replaceable 49% Less Than Other Brands Set Includes: 1 - TapeTech 12"" Premium Finishing Knife PFK12TT 1 - TapeTech 14"" Premium Finishing Knife PFK14TT 1 - TapeTech 18"" Premium Finishing Knife PFK18TT 1 - TapeTech 24"" Premium Finishing Knife PFK24TT 1 - TapeTech 32"" Premium Finishing Knife PFK32TT 1 - TapeTech Finishing Knife Handle Adapter PFKHATT 1 - TapeTech Extendable Support Handle XHTT</p>",,,taxable,,1,,,0,0,,,,,1,,,,Drywall Finishing Tools > TapeTech > Tool Sets & Kits,"TapeTech, drywall tools, drywall finishing, drywall tool set, complete set, professional drywall, tool kit, drywall finishing set, value set",,,,,,,,,,,220,TapeTech,,,,,,,,,,,,,,,,72032
simple,10128,,TapeTech Full Set – Configurable,1,0,visible,"Drywall professional or remodeler everything necessary to complete most projects. TapeTech drywall tools for taping and complete finishing of drywall corners, flats and butt joints.","<p>TapeTech Full Set will give the drywall professional or remodeler everything necessary to complete most projects. TapeTech drywall tools for taping and complete finishing of drywall corners, flats and butt joints. TapeTech Taping Tools are known worldwide, and can be considered the most recognized drywall tools for automatic taping and finishing. Tape Tech Taping Tools by Ames offer a 5 year warranty against manufacturer defects. Tape & Finish drywall with maximum speed and flexibility. Box handle controls flat box position for comfortable, efficient sheetrock finishing. Flat Boxes dispense just the right amount of mud compound for excellent sheetrock finishing. Choose Standard, EasyClean® or PowerAssist® Flat boxes Minimize sanding by using precision angle head, also known as corner finisher or glazer.</p>",,,taxable,,1,,,0,0,,,,,1,,,,Drywall Finishing Tools > TapeTech > Tool Sets & Kits,"TapeTech, drywall tools, drywall finishing, drywall tool set, complete set, professional drywall, tool kit, drywall finishing set, value set",,,,,,,,,,,221,TapeTech,,,,,,,,,,,,,,,,10128
simple,TTFULL2SET,,TapeTech Full Set ×2 – Contractor's Pack,1,0,visible,"Drywall professional or remodeler everything necessary to complete most projects. TapeTech drywall tools for taping and complete finishing of drywall corners, flats and butt joints.","<p>TapeTech 2 Full Sets Give the drywall professional or remodeler everything necessary to complete most projects. TapeTech drywall tools for taping and complete finishing of drywall corners, flats and butt joints. TapeTech Taping Tools are known worldwide, and can be considered the most recognized drywall tools for automatic taping and finishing. Tape Tech Taping Tools by Ames offer a 5 year warranty against manufacturer defects. Includes: 2 - TapeTech EZ Clean™ Automatic Taper 07TT 2 - TapeTech Loading Pump 76TT 2 - TapeTech Gooseneck 85TT 2 - TapeTech Filler 90TT 2 - TapeTech Corner Finisher Adapter CFA-TT 2 - TapeTech Corner Roller 15TTE 2 - TapeTech 10"" EZ Clean™ Flat Box w/EZ Roll Wheels EZ10TT 2 - TapeTech 12"" EZ Clean™ Flat Box w/EZ Roll Wheels EZ12TT 2 - TapeTech 3""EZ Roll™ Adjustable Corner Finisher 48TT 2 - TapeTech 8"" Corner Applicator CA08TT 2 - TapeTech 42"" Flat Box Handle 8042TT 6 - TapeTech Interchangeable Fiberglass Support Handles FHTT</p>",,,taxable,,1,,,0,0,,,,,1,,,,Drywall Finishing Tools > TapeTech > Tool Sets & Kits,"TapeTech, drywall tools, drywall finishing, drywall tool set, complete set, professional drywall, tool kit, drywall finishing set, value set",,,,,,,,,,,222,TapeTech,,,,,,,,,,,,,,,,TTFULL2SET
simple,85T,,TapeTech Gooseneck (85T),1,0,visible,"The TapeTech 85T Gooseneck Adapter can be used with the TapeTech 72TT/73TT/76TT loading pumps to fill your automatic taper. It features an integrated foot to improve stability, and has a heavy duty build for years of service.","<p>The TapeTech 85T Gooseneck Adapter can be used with the TapeTech 72TT/73TT/76TT loading pumps to fill your automatic taper. It features an integrated foot to improve stability, and has a heavy duty build for years of service.</p>",,,taxable,,1,,,0,0,,,,,1,,,,Drywall Finishing Tools > TapeTech > Compound Tubes & Loading Accessories,"TapeTech, drywall tools, drywall finishing, drywall accessories, adapter, replacement parts",,,,,,,,,,,223,TapeTech,,,,,,,,,,,,,,,,85T
simple,XHTT,,TapeTech Interchangeable Extendable Support Handle (XHTT),1,0,visible,"An interchangeable, extendable handle system that allows one support handle to be used with Corner Rollers, Angle Boxes, Angle Heads, and Nail Spotters! The base handle XHTT fits the corner roller without adapters, as well as the new design corner applicator and n","<p>TapeTech Interchangeable Extendable Support Handle XHTT An interchangeable, extendable handle system that allows one support handle to be used with Corner Rollers, Angle Boxes, Angle Heads, and Nail Spotters! The base handle XHTT fits the corner roller without adapters, as well as the new design corner applicator and nail spotter without adapters. The new, optimal 1.25"" diameter makes TapeTech XHTT handles the most ergonomic in the industry. The XHTT features a D-shaped fitting that securely positions the handle in the Corner Applicator and positively prevents the tool from rotating during use. Features: Single Handle With Attachments For A Variety Of Tools D-Shaped Fitting Eliminates Corner Box Movement Comfortable and Ergonomic Extendable from 43""-77"" Lightweight Only 2.15lbs 1.25"" Diameter Handle Fitments and Adapters: The Corner Applicator Adapter (CAA-TT) The Nail Spotter Adapter (NSA-TT) Corner Finisher/ Angle Head Adapter (CFA-TT) Corner Applicator/ Angle Box Handle Adapter (CAA-TT) Note: If you use your current Nail Spotters with the new handle system you will need to mount the handle in the back holes of the tabs on the Nail Spotter. If you have the current 63TT or 68TT Nail Spotters, you need the FHTT or the XHTT plus the NSA-TT adapter. If you have the current 35TT or 50TT Corner Applicators, you need the FHTT or the XHTT plus the CAA-TT adapter.</p>",,,taxable,,1,,,0,0,,,,,1,,,,Drywall Finishing Tools > TapeTech > Flat Box Handles,"TapeTech, drywall tools, drywall finishing, flat box handle, finishing box handle, drywall handle, extendable handle",,,,,,,,,,,224,TapeTech,,,,,,,,,,,,,,,,XHTT
simple,FHTT,,TapeTech Interchangeable Fiberglass Support Handle (FHTT),1,0,visible,"An interchangeable handle system that allows one support handle to be used with Corner Rollers, Angle Boxes, Angle Heads, and Nail Spotters! The base handle FHTT fits the corner roller without adapters, as well as the new design corner applicator and nail spotter","<p>TapeTech Interchangeable Fiberglass Support Handle FHTT An interchangeable handle system that allows one support handle to be used with Corner Rollers, Angle Boxes, Angle Heads, and Nail Spotters! The base handle FHTT fits the corner roller without adapters, as well as the new design corner applicator and nail spotter without adapters. The new, optimal 1.25"" diameter makes TapeTech FHTT handles the most ergonomic in the industry. The FHTT features a D-shaped fitting that securely positions the handle in the Corner Applicator and positively prevents the tool from rotating during use. Features: Single Handle With Attachments For A Variety Of Tools D-Shaped Fitting Eliminates Corner Box Movement Comfortable and Ergonomic Lightweight Only 1.15lbs 43"" Overall Length 1.25"" Diameter Handle Fitments and Adapters: The Corner Applicator Adapter (CAA-TT) The Nail Spotter Adapter (NSA-TT) Corner Finisher/ Angle Head Adapter (CFA-TT) Corner Applicator/ Angle Box Handle Adapter (CAA-TT) Note: If you use your current Nail Spotters with the new handle system you will need to mount the handle in the back holes of the tabs on the Nail Spotter. If you have the current 63TT or 68TT Nail Spotters, you need the FHTT or the XHTT plus the NSA-TT adapter. If you have the current 35TT or 50TT Corner Applicators, you need the FHTT or the XHTT plus the CAA-TT adapter.</p>",,,taxable,,1,,,0,0,,,,,1,,,,Drywall Finishing Tools > TapeTech > Flat Box Handles,"TapeTech, drywall tools, drywall finishing, flat box handle, finishing box handle, drywall handle, fiberglass handle",,,,,,,,,,,225,TapeTech,,,,,,,,,,,,,,,,FHTT
simple,10354,,TapeTech JUMBO PRO™ Set – Configurable,1,0,visible,"The drywall professional or remodeler everything necessary to complete most projects. TapeTech drywall tools for taping and complete finishing of drywall corners, flats, butt joints and screw and nail heads.","<p>TapeTech Jumbo Pro Set will give the drywall professional or remodeler everything necessary to complete most projects. TapeTech drywall tools for taping and complete finishing of drywall corners, flats, butt joints and screw and nail heads. TapeTech Taping Tools are known worldwide, and can be considered the most recognized drywall tools for automatic taping and finishing. Tape Tech Taping Tools by Ames offer a 5 year warranty against manufacturer defects. Tape & Finish drywall with maximum speed and flexibility. Multiple box handles help you reach the high spots and comfortably finish walls. Flat Boxes dispense just the right amount of mud compound for excellent sheetrock finishing. Choose Standard, EasyClean® or PowerAssist® Flat boxes 2 pumps allow maximum production. Minimize sanding by using 2 angle heads, also known as corner finishers or glazers. Nail Spotters make quick work of the most tedious of all finishing tasks.</p>",,,taxable,,1,,,0,0,,,,,1,,,,Drywall Finishing Tools > TapeTech > Tool Sets & Kits,"TapeTech, drywall tools, drywall finishing, drywall tool set, complete set, professional drywall, tool kit, drywall finishing set, value set",,,,,,,,,,,226,TapeTech,,,,,,,,,,,,,,,,10354
simple,16TT90,,TapeTech Mud Applicator Head – 90° Inside Corner,1,0,visible,TT16 TapeTech Mud Heads apply a consistent base coat of joint compound for the cleanest and most efficient installation of paper-faced corner bead. The Mud Head applies the correct amount of joint compound to maximize adhesion and reduce clean up.,"<p>TapeTech Mud Applicator Head 90º Inside TT16 TapeTech Mud Heads apply a consistent base coat of joint compound for the cleanest and most efficient installation of paper-faced corner bead. The Mud Head applies the correct amount of joint compound to maximize adhesion and reduce clean up. Attach the 16TT90 Mud Head to a Corner Applicator (35TT or 50TT) or the 14TT MudRunner® to simplify and accelerate installation of paper-faced corner bead for (internal) drywall corners. Features: Attaches via locking clip to all brands of Angle Box, Mudrunner, TapeTech Mud Tubes, and Columbia Mud Tubes Heavy-duty plastic construction reduces friction, and promotes smooth application Works with nearly all shapes of inside paper-faced corner bead</p>",,,taxable,,1,,,0,0,,,,,1,,,,Drywall Finishing Tools > TapeTech > Corner Finishers & Rollers,"TapeTech, drywall tools, drywall finishing, corner finishing, internal corners, joint compound, feathering, corner applicator, mud applicator, angle box",,,,,,,,,,,227,TapeTech,,,,,,,,,,,,,,,,16TT90
simple,MR01TT,,TapeTech MudRunner® Pro,1,0,visible,Second generation MudRunner® Pro tool applies joint compound to inside and outside corners faster and with precision control and minimal effort. The new MudRunner® Pro offers a tremendous update in the efficiency of finishing corners in drywall.,"<p>TapeTech MudRunner® Pro MR01TT The new second generation MudRunner® Pro tool applies joint compound to inside and outside corners faster and with precision control and minimal effort. The new MudRunner® Pro offers a tremendous update in the efficiency of finishing corners in drywall. The tool offers more versatility when needed in adjustment to length, both integrated and with the MRX01TT extension (sold separately). The new MudRunner® Pro also offers a 20% increase in piston strength for greater compound application. Adjustable Length: 52.5"" - 60.5"" Use With Any Inside Or Outside Corner Finisher Thicker Mud Applies Effortlessly Clear Tube For Visible Mud Level Reduces Wear-and-Tear On Your Shoulders Requires A Pump/Filler To Fill Requires An Applicator Head To Apply/Finish</p>",,,taxable,,1,,,0,0,,,,,1,,,,Drywall Finishing Tools > TapeTech > Corner Flushers & Compound Tubes,"TapeTech, drywall tools, drywall finishing, corner flusher, inside corner, joint compound, corner finishing, MudRunner, mud applicator, corner compound",,,,,,,,,,,228,TapeTech,,,,,,,,,,,,,,,,MR01TT
simple,MRX01TT,,TapeTech MudRunner® Pro Extension,1,0,visible,"The new MudRunner® Pro Extension allows the user to add 12"" length to the MR01TT to reach higher spaces. The MRX01TT simply attaches by inserting the extrusion piece into the receiving port on the MR01TT and securing the clamps.","<p>The new MudRunner® Pro Extension allows the user to add 12"" length to the MR01TT to reach higher spaces. The MRX01TT simply attaches by inserting the extrusion piece into the receiving port on the MR01TT and securing the clamps. The MRX01TT also has a receiving port to add multiple extensions. The New MudRunner® Pro Extension adds up to 20% more overall length to the MudRunner® Pro when installed. Due to the installment process, the extension becomes the ""on/off"" twisting lever for the tool.</p>",,,taxable,,1,,,0,0,,,,,1,,,,Drywall Finishing Tools > TapeTech > Corner Flushers & Compound Tubes,"TapeTech, drywall tools, drywall finishing, corner flusher, inside corner, joint compound, corner finishing, MudRunner, mud applicator, corner compound",,,,,,,,,,,229,TapeTech,,,,,,,,,,,,,,,,MRX01TT
simple,NSA-TT,,TapeTech Nail Spotter Handle Adapter (NSA-TT),1,0,visible,"The TapeTech NSA-TT Nail Spotter Adapter adapts older style Nail Spotters (Models 60TT, 63TT, 65TT, 68TT) to the new FHTT & XHTT interchangeable handle system.","<p>The TapeTech NSA-TT Nail Spotter Adapter adapts older style Nail Spotters (Models 60TT, 63TT, 65TT, 68TT) to the new FHTT & XHTT interchangeable handle system.</p>",,,taxable,,1,,,0,0,,,,,1,,,,Drywall Finishing Tools > TapeTech > Nail Spotters,"TapeTech, drywall tools, drywall finishing, nail spotter, screw spotter, ceiling spotting, drywall ceiling, EasyClean, joint compound, spot finishing",,,,,,,,,,,230,TapeTech,,,,,,,,,,,,,,,,NSA-TT
simple,XHTT/PFKHATT,,TapeTech Premium Finishing Knife Extendable Handle + Adapter,1,0,visible,"(XHTT) + Premium Finishing Knife Adapter (PFKHATT) An interchangeable, extendable handle system that allows one support handle to be used with Corner Rollers, Angle Boxes, Angle Heads, Nail Spotters, and Skimming Blades/Finishing Knives! The base handle XHTT fits the c","<p>TapeTech Premium Finishing Knife Extendable Handle (XHTT) + Premium Finishing Knife Adapter (PFKHATT) An interchangeable, extendable handle system that allows one support handle to be used with Corner Rollers, Angle Boxes, Angle Heads, Nail Spotters, and Skimming Blades/Finishing Knives! The base handle XHTT fits the corner roller without adapters, as well as the new design corner applicator and nail spotter without adapters. The new, optimal 1.25"" diameter makes TapeTech XHTT handles the most ergonomic in the industry. The Premium Finishing Knife Handle adapter PFKHATT is more robust, provides quick angle adjustment and improved durability. The Handle Adapter quickly and securely attaches to the TapeTech FHTT or XHTT Support handles. The D-Shape fitting prevents twisting. This handle adapter also features a robust wing nut and quick-release cam locks, for easy removal. XHTT Handle Features: Single Handle With Attachments For A Variety Of Tools D-Shaped Fitting Eliminates Corner Box Movement Comfortable and Ergonomic Extendable from 43""-77"" Lightweight Only 2.15lbs 1.25"" Diameter XHTT Handle Fitments and Adapters: The Corner Applicator Adapter (CAA-TT) The Nail Spotter Adapter (NSA-TT) Corner Finisher/ Angle Head Adapter (CFA-TT) Corner Applicator/ Angle Box Handle Adapter (CAA-TT) PFKHATT Adapter Features: Specially Designed For Use With TapeTech Smoothing Blades D-Shape Prevents Twisting Quick-Release Cam Locks Attaches To FHTT Or XHTT Handles Extendable Support Handle XHTT</p>",,,taxable,,1,,,0,0,,,,,1,,,,Drywall Finishing Tools > TapeTech > Finishing Knives,"TapeTech, drywall tools, drywall finishing, finishing knife, drywall finishing knife, joint compound knife, replaceable blade, ergonomic handle, stainless steel blade, smoothing knife, drywall knife, premium finishing knife",,,,,,,,,,,231,TapeTech,,,,,,,,,,,,,,,,XHTT/PFKHATT
simple,FHTT/PFKHATT,,TapeTech Premium Finishing Knife Fiberglass Handle,1,0,visible,"New Premium Finishing Knife Handle adapter is more robust, provides quick angle adjustment and improved durability. The Handle Adapter quickly and securely attaches to the TapeTech FHTT or XHTT Support handles.","<p>TapeTech Premium Finishing Knife Handle The New Premium Finishing Knife Handle adapter is more robust, provides quick angle adjustment and improved durability. The Handle Adapter quickly and securely attaches to the TapeTech FHTT or XHTT Support handles. No need to buy another handle for your smoothing knives. The D-Shape fitting prevents twisting. This handle adapter also features a robust wing nut and quick-release cam locks, for easy removal. Features: Specially Designed For Use With TapeTech Smoothing Blades D-Shape Prevents Twisting Quick-Release Cam Locks Attaches To FHTT Or XHTT Handles Fiberglass Support Handle FHTT</p>",,,taxable,,1,,,0,0,,,,,1,,,,Drywall Finishing Tools > TapeTech > Finishing Knives,"TapeTech, drywall tools, drywall finishing, finishing knife, drywall finishing knife, joint compound knife, replaceable blade, ergonomic handle, stainless steel blade, smoothing knife, drywall knife, premium finishing knife",,,,,,,,,,,232,TapeTech,,,,,,,,,,,,,,,,FHTT/PFKHATT
simple,72029,,TapeTech Premium Finishing Knife Set I,1,0,visible,"TapeTech premium finishing knives give you a quality finish without the high mark up, one of the best values in the industry. Featuring a redesigned ergonomic grip profile to reduce fatigue and easily replaceable blades.","<p>TapeTech Premium Finishing Knife Set I TapeTech premium finishing knives give you a quality finish without the high mark up, one of the best values in the industry. Featuring a redesigned ergonomic grip profile to reduce fatigue and easily replaceable blades. The new handle adapter is more robust, providing quick angle adjustment and improved durability. TapeTech makes it possible for every finisher to achieve the best results without breaking the bank! Features: Optimal Comfort, Control And Ergonomics Molded Texture Provides Superior Grip Stainless Steel Blade 33% Lighter Than Competitive Brands Blades Are Now Easily Replaceable 49% Less Than Other Brands Set Includes: 1 - TapeTech 7"" Premium Finishing Knife PFK07TT 1 - TapeTech 12"" Premium Finishing Knife PFK12TT 1 - TapeTech 18"" Premium Finishing Knife PFK18TT 1 - TapeTech Finishing Knife Handle Adapter PFKHATT 1 - TapeTech Extendable Support Handle XHTT 1 - TapeTech 7"" Replacement Blade 2pk PFB07 1 - TapeTech 12"" Replacement Blade 2pk PFB12 1 - TapeTech 18"" Replacement Blade 2pk PFB18</p>",,,taxable,,1,,,0,0,,,,,1,,,,Drywall Finishing Tools > TapeTech > Tool Sets & Kits,"TapeTech, drywall tools, drywall finishing, drywall tool set, complete set, professional drywall, tool kit, drywall finishing set, value set",,,,,,,,,,,233,TapeTech,,,,,,,,,,,,,,,,72029
simple,72031,,TapeTech Premium Finishing Knife Set II,1,0,visible,"TapeTech premium finishing knives give you a quality finish without the high mark up, one of the best values in the industry. Featuring a redesigned ergonomic grip profile to reduce fatigue and easily replaceable blades.","<p>TapeTech Premium Finishing Knife Set II TapeTech premium finishing knives give you a quality finish without the high mark up, one of the best values in the industry. Featuring a redesigned ergonomic grip profile to reduce fatigue and easily replaceable blades. The new handle adapter is more robust, providing quick angle adjustment and improved durability. TapeTech makes it possible for every finisher to achieve the best results without breaking the bank! Features: Optimal Comfort, Control And Ergonomics Molded Texture Provides Superior Grip Stainless Steel Blade 33% Lighter Than Competitive Brands Blades Are Now Easily Replaceable 49% Less Than Other Brands Set Includes: 1 - TapeTech 12"" Premium Finishing Knife PFK12TT 1 - TapeTech 24"" Premium Finishing Knife PFK24TT 1 - TapeTech 32"" Premium Finishing Knife PFK32TT 1 - TapeTech Finishing Knife Handle Adapter PFKHATT 1 - TapeTech Extendable Support Handle XHTT 1 - TapeTech 12"" Replacement Blade 2pk PFB12 1 - TapeTech 24"" Replacement Blade 2pk PFB24 1 - TapeTech 32"" Replacement Blade 2pk PFB32</p>",,,taxable,,1,,,0,0,,,,,1,,,,Drywall Finishing Tools > TapeTech > Tool Sets & Kits,"TapeTech, drywall tools, drywall finishing, drywall tool set, complete set, professional drywall, tool kit, drywall finishing set, value set",,,,,,,,,,,234,TapeTech,,,,,,,,,,,,,,,,72031
