ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Brands,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 1 default,Meta: search_keywords,Meta: seo_title,Meta: seo_description,Meta: seo_canonical,Meta: seo_robots,Meta: seo_focus_keyword,Meta: seo_secondary_keywords,Meta: schema_brand,Meta: schema_mpn,Meta: schema_condition,Meta: _dtb_brand_key,Meta: _dtb_brand_label,Meta: _dtb_product_kind,Meta: _dtb_commerce_mode,Meta: _dtb_category_key,Meta: _dtb_display_category_key,Meta: _dtb_is_parts,Meta: _dtb_parent_product_sku,Meta: _dtb_variation_axis,Meta: _dtb_variation_value,Meta: _dtb_variation_label,Meta: _dtb_default_variation_sku,Meta: _dtb_variation_sort,Meta: _dtb_inherit_parent_image,Meta: _dtb_schematic_brand,Meta: _dtb_schematic_group,Meta: _dtb_schematic_position,Meta: _dtb_replacement_part_for,Meta: _dtb_compatible_tool_skus,Meta: _dtb_validation_status,Meta: _dtb_validation_errors,Meta: _dtb_brand,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Meta: _dtb_specs_json,Meta: _includes_0_name,Meta: _includes_0_sku,Meta: _includes_1_name,Meta: _includes_1_sku,Meta: _includes_2_name,Meta: _includes_2_sku,Meta: _includes_3_name,Meta: _includes_3_sku,Meta: _includes_4_name,Meta: _includes_4_sku,Meta: _includes_5_name,Meta: _includes_5_sku,Meta: _includes_6_name,Meta: _includes_6_sku,Meta: _includes_7_name,Meta: _includes_7_sku,Meta: _includes_8_name,Meta: _includes_8_sku,Meta: _includes_9_name,Meta: _includes_9_sku,Meta: _includes_10_name,Meta: _includes_10_sku,Meta: _includes_11_name,Meta: _includes_11_sku,Meta: _includes_12_name,Meta: _includes_12_sku,Meta: _includes_13_name,Meta: _includes_13_sku,Meta: _includes_14_name,Meta: _includes_14_sku
,simple,CFB4-7,,"Door 7""",1,0,visible,"This 7-inch door is a genuine Columbia Tools replacement part engineered for the Corner Flusher Box series. It provides a precise, factory-quality fit to keep your professional drywall finishing equipment operating at peak efficiency.","<p>Door 7"" is a precision-engineered replacement component designed specifically for the Columbia Corner Flusher Box series. This OEM part ensures your drywall finishing equipment maintains factory-standard performance and structural integrity during high-volume professional use. By utilizing genuine components, you avoid the compatibility issues often associated with aftermarket alternatives, ensuring a seamless fit and reliable operation on the job site. <h3>Features:</h3><ul><li><strong>OEM Compatibility:</strong> Specifically manufactured for the Columbia Corner Flusher Box family to guarantee an exact fit.</li><li><strong>Professional Grade:</strong> Constructed to meet the rigorous demands of daily drywall finishing applications.</li><li><strong>Maintenance Essential:</strong> Ideal for restoring worn or damaged equipment to optimal working condition.</li></ul></p>",,,taxable,,1,,,0,0,,,,,1,,,,Drywall Finishing Tools > Columbia Tools > Parts,"Columbia Tools, Corner Flusher Box, Repair Parts, CFB4-7",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia_tools_cfb4_7_01.webp,,,,,,,,,276,Columbia Tools,,,,,,"Columbia Tools, CFB4-7, Corner Flusher Box, drywall repair part, finishing tool door, 7 inch door","Columbia Tools Door 7"" | Genuine Corner Flusher Box Part",Replace your worn equipment with the genuine Columbia Tools 7-inch door for Corner Flusher Boxes. Ensure factory-standard performance on every job.,/product/columbia-tools-door-7-cfb4-7/,"index, follow",Columbia Tools Door 7 inch,"CFB4-7, drywall finishing parts, corner flusher box repair, Columbia Tools replacement",Columbia Tools,CFB4,NewCondition,columbia-tools,Columbia Tools,part,quote_only,parts,parts,1,,,,,,,0,columbia-tools,columbia-corner-flusher-box,,,,ready,,Columbia Tools,,,,,"[{""label"": ""Brand"", ""value"": ""Columbia Tools""}, {""label"": ""Part Number"", ""value"": ""CFB4-7""}, {""label"": ""Model"", ""value"": ""CFB4""}, {""label"": ""Tool Groups"", ""value"": ""Corner Flusher Box""}, {""label"": ""Condition"", ""value"": ""New""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,CFB4-8,,"Door 8""",1,0,visible,"This 8-inch door is a genuine Columbia Tools replacement part engineered for the Corner Flusher Box system. It provides a precise, factory-quality fit to keep your professional drywall finishing equipment operating at peak efficiency.","<p>Door 8"" is a precision-engineered replacement component designed specifically for the Columbia Corner Flusher Box system. This OEM part ensures your drywall finishing equipment maintains factory-standard performance and structural integrity during high-volume professional use. By utilizing genuine components, you ensure seamless compatibility and reliable operation across your finishing tool inventory. <h3>Features:</h3><ul><li><strong>OEM Compatibility:</strong> Specifically manufactured for the Columbia Corner Flusher Box series to ensure a perfect fit.</li><li><strong>Professional Grade:</strong> Built to meet the rigorous demands of daily drywall finishing applications.</li><li><strong>Factory Specifications:</strong> Restores original equipment functionality without the need for modifications or adjustments.</li></ul></p>",,,taxable,,1,,,0,0,,,,,1,,,,Drywall Finishing Tools > Columbia Tools > Parts,"Columbia Tools, Corner Flusher Box, Repair Parts, CFB4-8",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia_tools_cfb4_8_01.webp,,,,,,,,,277,Columbia Tools,,,,,,"Columbia Tools, CFB4-8, Corner Flusher Box, drywall tool parts, 8 inch door, finishing equipment repair","Columbia Tools 8"" Door for Corner Flusher Box | CFB4-8",Replace your worn equipment with the genuine Columbia Tools 8-inch door for Corner Flusher Boxes. OEM-quality part for professional drywall finishing.,/product/columbia-tools-corner-flusher-door-8-cfb4-8/,"index, follow",Columbia Corner Flusher Box 8 inch door,"CFB4-8, Columbia Tools replacement parts, drywall finishing repair, corner flusher door",Columbia Tools,CFB4,NewCondition,columbia-tools,Columbia Tools,part,quote_only,parts,parts,1,,,,,,,0,columbia-tools,columbia-corner-flusher-box,,,,ready,,Columbia Tools,,,,,"[{""label"": ""Brand"", ""value"": ""Columbia Tools""}, {""label"": ""Part Number"", ""value"": ""CFB4-8""}, {""label"": ""Model"", ""value"": ""CFB4""}, {""label"": ""Tool Groups"", ""value"": ""Corner Flusher Box""}, {""label"": ""Condition"", ""value"": ""New""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,CFB5B,,Cone Ball,1,0,visible,The Cone Ball is a genuine Columbia Tools replacement part designed to maintain the performance of your Corner Flusher Box. This OEM component ensures precise operation and long-term reliability for professional drywall finishing.,"<p>Cone Ball is a precision-engineered replacement component designed specifically for the Columbia Tools Corner Flusher Box series. This OEM part ensures your drywall finishing equipment maintains factory-standard performance and reliability during intensive daily use. By utilizing genuine replacement parts, you preserve the operational integrity of your tools and minimize downtime on the job site. <h3>Features:</h3><ul><li><strong>OEM Compatibility:</strong> Specifically manufactured for the Columbia Corner Flusher Box family.</li><li><strong>Factory Specifications:</strong> Built to exact tolerances to ensure seamless integration and consistent finishing results.</li><li><strong>Durable Construction:</strong> Engineered for the rigors of professional drywall finishing environments.</li></ul></p>",,,taxable,,1,,,0,0,,,,,1,,,,Drywall Finishing Tools > Columbia Tools > Parts,"Columbia Tools, Corner Flusher Box, Repair Parts, CFB5B",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia_tools_cfb5b_01.webp,,,,,,,,,278,Columbia Tools,,,,,,"Columbia Tools, CFB5B, Cone Ball, Corner Flusher Box, drywall repair parts, finishing tool component",Columbia Tools Cone Ball CFB5B | OEM Corner Flusher Part,Maintain your Columbia Corner Flusher Box with the genuine CFB5B Cone Ball. High-quality OEM replacement part for professional drywall finishing tools.,/product/columbia-tools-cone-ball-cfb5b/,"index, follow",Columbia CFB5B Cone Ball,"Columbia Tools repair parts, Corner Flusher Box parts, drywall finishing tool maintenance, CFB5B replacement",Columbia Tools,CFB5B,NewCondition,columbia-tools,Columbia Tools,part,quote_only,parts,parts,1,,,,,,,0,columbia-tools,columbia-corner-flusher-box,,,,ready,,Columbia Tools,,,,,"[{""label"": ""Brand"", ""value"": ""Columbia Tools""}, {""label"": ""Part Number"", ""value"": ""CFB5B""}, {""label"": ""Model"", ""value"": ""CFB5B""}, {""label"": ""Tool Groups"", ""value"": ""Corner Flusher Box""}, {""label"": ""Condition"", ""value"": ""New""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,CFB6,,Mud Supply Valve Unit,1,0,visible,The Mud Supply Valve Unit (CFB6) is a genuine Columbia Tools replacement part engineered for the Corner Flusher Box series. This OEM component restores factory-standard mud flow and ensures reliable performance for professional drywall finishing.,"<h3>Mud Supply Valve Unit</h3><p>The Mud Supply Valve Unit (CFB6) is a precision-engineered replacement component designed specifically for the Columbia Corner Flusher Box series. This OEM part ensures your drywall finishing equipment maintains consistent flow and factory-standard performance during demanding site applications.</p><p>Constructed to meet the rigorous requirements of professional drywall contractors, this valve unit restores the operational integrity of your finishing tools. By utilizing genuine replacement parts, you ensure seamless compatibility and reliable mud delivery throughout the life of your equipment.</p><strong>Features:</strong><ul><li><strong>OEM Compatibility:</strong> Designed exclusively for the Columbia Corner Flusher Box family.</li><li><strong>Precision Engineering:</strong> Manufactured to exact factory specifications for a perfect fit.</li><li><strong>Durable Construction:</strong> Built to withstand the high-pressure demands of professional drywall finishing.</li><li><strong>Easy Installation:</strong> Direct replacement part for efficient field repairs and minimal downtime.</li></ul>",,,taxable,,1,,,0,0,,,,,1,,,,Drywall Finishing Tools > Columbia Tools > Parts,"Columbia Tools, Corner Flusher Box, Repair Parts, CFB6",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia_tools_cfb6_01.webp,,,,,,,,,279,Columbia Tools,,,,,,"CFB6, Columbia Tools, Mud Supply Valve, Corner Flusher Box parts, drywall tool repair, finishing box valve",Columbia Mud Supply Valve Unit | CFB6 Replacement Part,Restore your Columbia Corner Flusher Box with the genuine CFB6 Mud Supply Valve Unit. OEM-quality replacement part for professional drywall finishing.,/product/columbia-tools-mud-supply-valve-unit-cfb6/,"index, follow",Columbia CFB6 Mud Supply Valve Unit,"Columbia Tools repair parts, Corner Flusher Box valve, drywall finishing tool parts, CFB6 replacement",Columbia Tools,CFB6,NewCondition,columbia-tools,Columbia Tools,part,quote_only,parts,parts,1,,,,,,,0,columbia-tools,columbia-corner-flusher-box,,,,ready,,Columbia Tools,,,,,"[{""label"": ""Brand"", ""value"": ""Columbia Tools""}, {""label"": ""Part Number"", ""value"": ""CFB6""}, {""label"": ""Model"", ""value"": ""CFB6""}, {""label"": ""Tool Groups"", ""value"": ""Corner Flusher Box""}, {""label"": ""Condition"", ""value"": ""New""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,CFB7-7,,"Door Gasket 7""",1,0,visible,"This genuine Columbia Tools 7-inch door gasket restores the seal integrity of your Corner Flusher Box for reliable, professional-grade drywall finishing. It is an essential OEM replacement part designed for a precise fit and long-lasting performance.","<p>Door Gasket 7"" provides a precise, factory-grade seal for your Columbia Corner Flusher Box, ensuring consistent performance during demanding drywall finishing tasks. This genuine replacement component restores the integrity of your equipment, preventing leaks and maintaining the pressure required for professional-quality corner finishes. <h3>Features:</h3><ul><li><strong>OEM Compatibility:</strong> Engineered specifically for the Columbia Corner Flusher Box series to ensure a perfect fit.</li><li><strong>Durable Construction:</strong> Manufactured to original factory specifications for long-term reliability on the job site.</li><li><strong>Easy Maintenance:</strong> Designed for quick installation, minimizing downtime when servicing your finishing tools.</li></ul></p>",,,taxable,,1,,,0,0,,,,,1,,,,Drywall Finishing Tools > Columbia Tools > Parts,"Columbia Tools, Corner Flusher Box, Repair Parts, CFB7-7",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia_tools_cfb7_7_01.webp,,,,,,,,,280,Columbia Tools,,,,,,"Columbia Tools, CFB7-7, door gasket, corner flusher box, drywall finishing parts, replacement gasket, 7 inch gasket","Columbia Tools 7"" Door Gasket | CFB7-7 Replacement Part",Maintain your Columbia Corner Flusher Box with this genuine 7-inch door gasket. OEM-quality replacement part for professional drywall finishing equipment.,/product/columbia-tools-door-gasket-7-cfb7-7/,"index, follow",Columbia 7 inch door gasket,"CFB7-7, Columbia Corner Flusher Box parts, drywall tool repair, corner flusher gasket",Columbia Tools,CFB7,NewCondition,columbia-tools,Columbia Tools,part,quote_only,parts,parts,1,,,,,,,0,columbia-tools,columbia-corner-flusher-box,,,,ready,,Columbia Tools,,,,,"[{""label"": ""Brand"", ""value"": ""Columbia Tools""}, {""label"": ""Part Number"", ""value"": ""CFB7-7""}, {""label"": ""Model"", ""value"": ""CFB7""}, {""label"": ""Tool Groups"", ""value"": ""Corner Flusher Box""}, {""label"": ""Condition"", ""value"": ""New""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,CFB7-8,,"Door Gasket 8""",1,0,visible,"The Columbia Tools Door Gasket 8"" is a genuine OEM replacement part designed to maintain a perfect seal on your Corner Flusher Box. This durable component ensures consistent performance and prevents material leakage during professional drywall finishing.","<h3>Columbia Tools Door Gasket 8""</h3><p>The Columbia Tools Door Gasket 8"" is a precision-engineered replacement component designed specifically for the Columbia Corner Flusher Box series. This OEM part ensures a factory-tight seal, preventing material leakage and maintaining the consistent pressure required for high-quality drywall finishing results.</p><p>Constructed to meet the rigorous demands of professional job sites, this gasket restores the operational integrity of your finishing equipment. By utilizing genuine replacement parts, you ensure compatibility and longevity for your tools, minimizing downtime during critical finishing phases.</p><h3>Features:</h3><ul><li><strong>OEM Compatibility:</strong> Specifically manufactured for the Columbia Corner Flusher Box family.</li><li><strong>Precision Fit:</strong> Engineered to exact factory specifications for a seamless, leak-free seal.</li><li><strong>Durable Construction:</strong> Built to withstand the wear and tear of daily professional drywall applications.</li><li><strong>Easy Maintenance:</strong> Designed for quick installation to keep your equipment performing at its peak.</li></ul>",,,taxable,,1,,,0,0,,,,,1,,,,Drywall Finishing Tools > Columbia Tools > Parts,"Columbia Tools, Corner Flusher Box, Repair Parts, CFB7-8",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia_tools_cfb7_8_01.webp,,,,,,,,,281,Columbia Tools,,,,,,"Columbia Tools, CFB7-8, corner flusher gasket, drywall tool repair, 8 inch gasket, finishing box parts","Columbia Tools 8"" Door Gasket | OEM Corner Flusher Part",Maintain your Columbia Corner Flusher Box with this genuine 8-inch door gasket. Ensures a factory-tight seal for professional drywall finishing equipment.,/product/columbia-tools-door-gasket-8-cfb7-8/,"index, follow",Columbia Tools 8 inch door gasket,"CFB7-8, drywall finishing parts, corner flusher box gasket, Columbia Tools repair parts",Columbia Tools,CFB7,NewCondition,columbia-tools,Columbia Tools,part,quote_only,parts,parts,1,,,,,,,0,columbia-tools,columbia-corner-flusher-box,,,,ready,,Columbia Tools,,,,,"[{""label"": ""Brand"", ""value"": ""Columbia Tools""}, {""label"": ""Part Number"", ""value"": ""CFB7-8""}, {""label"": ""Model"", ""value"": ""CFB7""}, {""label"": ""Tool Groups"", ""value"": ""Corner Flusher Box""}, {""label"": ""Condition"", ""value"": ""New""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,CFB8,,Box Mount,1,0,visible,The Columbia Tools Box Mount (CFB8) is a genuine OEM replacement part designed for seamless integration with the Corner Flusher Box series. This component restores factory-level performance to your professional drywall finishing equipment.,"<p>Box Mount is a precision-engineered replacement component designed specifically for the Columbia Corner Flusher Box series. This OEM part ensures your drywall finishing equipment maintains factory-standard performance and structural integrity during heavy-duty operation. By utilizing genuine components, you avoid the compatibility issues often associated with aftermarket alternatives, ensuring a seamless fit for your professional finishing tools. <h3>Features:</h3><ul><li><strong>OEM Compatibility:</strong> Specifically manufactured for the Columbia Corner Flusher Box family to ensure exact fitment.</li><li><strong>Professional Grade:</strong> Built to withstand the rigors of daily job site use in demanding drywall finishing environments.</li><li><strong>Factory Specifications:</strong> Restores your equipment to original operating standards for consistent, reliable results.</li></ul></p>",,,taxable,,1,,,0,0,,,,,1,,,,Drywall Finishing Tools > Columbia Tools > Parts,"Columbia Tools, Corner Flusher Box, Repair Parts, CFB8",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia_tools_cfb8_01.webp,,,,,,,,,282,Columbia Tools,,,,,,"Columbia CFB8, Box Mount, Corner Flusher Box part, drywall tool repair, Columbia Tools replacement, CFB8 mount",Columbia Tools Box Mount (CFB8) | OEM Drywall Part,Maintain your Columbia Corner Flusher Box with the genuine CFB8 Box Mount. High-quality OEM replacement part for professional drywall finishing tools.,/product/columbia-tools-box-mount-cfb8/,"index, follow",Columbia CFB8 Box Mount,"drywall finishing repair parts, corner flusher box mount, Columbia Tools replacement, CFB8 part",Columbia Tools,CFB8,NewCondition,columbia-tools,Columbia Tools,part,quote_only,parts,parts,1,,,,,,,0,columbia-tools,columbia-corner-flusher-box,,,,ready,,Columbia Tools,,,,,"[{""label"": ""Brand"", ""value"": ""Columbia Tools""}, {""label"": ""Part Number"", ""value"": ""CFB8""}, {""label"": ""Model"", ""value"": ""CFB8""}, {""label"": ""Tool Groups"", ""value"": ""Corner Flusher Box""}, {""label"": ""Condition"", ""value"": ""New""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,CFB10,,"5/16-18 x 3/4"" Thumb Screw",1,0,visible,"The 5/16-18 x 3/4"" Thumb Screw is a genuine Columbia Tools replacement part designed for secure, reliable performance in Corner Flusher Boxes. Maintain factory-grade precision with this essential OEM repair component.","<p>5/16-18 x 3/4"" Thumb Screw provides a precise, factory-spec fit for Columbia Corner Flusher Boxes. This essential hardware ensures your drywall finishing equipment maintains optimal tension and secure alignment during high-volume professional use. Engineered to meet original equipment standards, this component is the reliable choice for field repairs and routine maintenance. <h3>Features:</h3><ul><li><strong>OEM Precision:</strong> Manufactured specifically for the Columbia Corner Flusher Box series to ensure seamless compatibility.</li><li><strong>Durable Construction:</strong> Built to withstand the rigors of daily job site use and repetitive adjustments.</li><li><strong>Standard Threading:</strong> Features a 5/16-18 thread pitch and 3/4-inch length for exact replacement of worn or lost hardware.</li></ul></p>",,,taxable,,1,,,0,0,,,,,1,,,,Drywall Finishing Tools > Columbia Tools > Parts,"Columbia Tools, Corner Flusher Box, Repair Parts, CFB10",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia_tools_cfb10_01.webp,,,,,,,,,283,Columbia Tools,,,,,,"CFB10, Columbia Tools, thumb screw, corner flusher box part, drywall finishing hardware, 5/16-18 screw","Columbia 5/16-18 x 3/4"" Thumb Screw | CFB10 Replacement",Genuine Columbia Tools CFB10 thumb screw for Corner Flusher Boxes. 5/16-18 x 3/4 inch OEM replacement part for professional drywall finishing tools.,/product/columbia-tools-cfb10-thumb-screw/,"index, follow",Columbia CFB10 thumb screw,"drywall tool repair parts, corner flusher box screw, Columbia Tools hardware, 5/16-18 thumb screw",Columbia Tools,CFB10,NewCondition,columbia-tools,Columbia Tools,part,quote_only,parts,parts,1,,,,,,,0,columbia-tools,columbia-corner-flusher-box,,,,ready,,Columbia Tools,,,,,"[{""label"": ""Brand"", ""value"": ""Columbia Tools""}, {""label"": ""Part Number"", ""value"": ""CFB10""}, {""label"": ""Model"", ""value"": ""CFB10""}, {""label"": ""Tool Groups"", ""value"": ""Corner Flusher Box""}, {""label"": ""Condition"", ""value"": ""New""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,CFB11A,,Door Stop,1,0,visible,The Columbia Tools Door Stop (CFB11A) is a genuine OEM replacement part engineered for the Columbia Corner Flusher Box series. This component restores factory-standard performance to your professional drywall finishing equipment.,"<h3>Columbia Tools Door Stop (CFB11A)</h3><p>The Columbia Tools Door Stop (CFB11A) is a precision-engineered replacement component designed specifically for the Columbia Corner Flusher Box series. This OEM part ensures your drywall finishing equipment maintains factory-standard performance and reliable operation during demanding site conditions.</p><p>Constructed to meet the exact tolerances required for professional-grade finishing tools, this component provides a seamless fit for your existing hardware. Using genuine replacement parts is essential for preserving the longevity and consistency of your Columbia finishing system.</p><h3>Features</h3><ul><li><strong>OEM Compatibility:</strong> Specifically manufactured for the Columbia Corner Flusher Box family.</li><li><strong>Precision Engineering:</strong> Built to original factory specifications for a perfect fit and reliable function.</li><li><strong>Durable Construction:</strong> High-quality materials ensure long-term performance under heavy professional use.</li><li><strong>Easy Installation:</strong> Designed for quick field repairs to minimize equipment downtime.</li></ul>",,,taxable,,1,,,0,0,,,,,1,,,,Drywall Finishing Tools > Columbia Tools > Parts,"Columbia Tools, Corner Flusher Box, Repair Parts, CFB11A",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia_tools_cfb11a_01.webp,,,,,,,,,284,Columbia Tools,,,,,,"Columbia Tools, CFB11A, Door Stop, Corner Flusher Box, drywall tool parts, finishing equipment repair",Columbia Tools Door Stop (CFB11A) | OEM Replacement Part,Maintain your Columbia Corner Flusher Box with the genuine CFB11A Door Stop. High-quality OEM replacement part for professional drywall finishing tools.,/product/columbia-tools-door-stop-cfb11a/,"index, follow",Columbia CFB11A Door Stop,"Columbia Tools repair parts, corner flusher box parts, drywall finishing tool repair, CFB11A replacement",Columbia Tools,CFB11A,NewCondition,columbia-tools,Columbia Tools,part,quote_only,parts,parts,1,,,,,,,0,columbia-tools,columbia-corner-flusher-box,,,,ready,,Columbia Tools,,,,,"[{""label"": ""Brand"", ""value"": ""Columbia Tools""}, {""label"": ""Part Number"", ""value"": ""CFB11A""}, {""label"": ""Model"", ""value"": ""CFB11A""}, {""label"": ""Tool Groups"", ""value"": ""Corner Flusher Box""}, {""label"": ""Condition"", ""value"": ""New""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,CFB15,,Door Hinge,1,0,visible,The Columbia Tools CFB15 Door Hinge is a genuine OEM replacement part designed to restore factory-standard performance to your Corner Flusher Box. This durable component ensures precise operation and reliable results for professional drywall finishing.,"<p>Door Hinge (CFB15) serves as a direct OEM replacement component engineered specifically for the Columbia Corner Flusher Box series. This precision-manufactured part ensures your drywall finishing equipment maintains factory-standard performance and structural integrity during high-volume professional use. By utilizing genuine replacement hardware, you avoid the compatibility issues often associated with aftermarket alternatives, ensuring seamless operation of your corner finishing tools. <h3>Features:</h3><ul><li><strong>OEM Compatibility:</strong> Designed exclusively for the Columbia Corner Flusher Box family to ensure a perfect fit.</li><li><strong>Professional Grade:</strong> Manufactured to meet the rigorous demands of daily drywall finishing applications.</li><li><strong>Factory Specifications:</strong> Restores original equipment functionality and alignment for consistent results.</li><li><strong>Easy Installation:</strong> Engineered for straightforward replacement to minimize downtime on the job site.</li></ul></p>",,,taxable,,1,,,0,0,,,,,1,,,,Drywall Finishing Tools > Columbia Tools > Parts,"Columbia Tools, Corner Flusher Box, Repair Parts, CFB15",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia_tools_cfb15_01.webp,,,,,,,,,285,Columbia Tools,,,,,,"Columbia Tools, CFB15, Corner Flusher Box, drywall tool parts, hinge replacement, finishing tool repair",Columbia Tools CFB15 Door Hinge | OEM Corner Flusher Part,Restore your Columbia Corner Flusher Box with the genuine CFB15 Door Hinge. High-quality OEM replacement part for professional drywall finishing tools.,/product/columbia-tools-cfb15-door-hinge/,"index, follow",Columbia CFB15 Door Hinge,"Columbia Tools repair parts, corner flusher box hinge, drywall tool replacement, CFB15 hinge",Columbia Tools,CFB15,NewCondition,columbia-tools,Columbia Tools,part,quote_only,parts,parts,1,,,,,,,0,columbia-tools,columbia-corner-flusher-box,,,,ready,,Columbia Tools,,,,,"[{""label"": ""Brand"", ""value"": ""Columbia Tools""}, {""label"": ""Part Number"", ""value"": ""CFB15""}, {""label"": ""Model"", ""value"": ""CFB15""}, {""label"": ""Tool Groups"", ""value"": ""Corner Flusher Box""}, {""label"": ""Condition"", ""value"": ""New""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,CFB15A,,Hinge Bushing (Plastic Washer),1,0,visible,This genuine Columbia Tools hinge bushing (CFB15A) is a critical replacement component for maintaining the operational efficiency of your Corner Flusher Box. It ensures precise alignment and smooth movement for professional-grade drywall finishing results.,"<p>Hinge Bushing (Plastic Washer) provides a precise fit for your Columbia Corner Flusher Box, ensuring smooth operation and consistent performance during drywall finishing tasks. This genuine OEM component is engineered to meet original factory standards, maintaining the integrity of your professional equipment. <h3>Features:</h3><ul><li><strong>OEM Compatibility:</strong> Specifically designed for the Columbia Corner Flusher Box series to ensure seamless integration.</li><li><strong>Durable Construction:</strong> Manufactured from high-grade plastic to withstand the rigors of daily job site use.</li><li><strong>Precision Fit:</strong> Restores factory-level movement and alignment to your finishing tools, preventing unnecessary wear on hinge assemblies.</li></ul></p>",,,taxable,,1,,,0,0,,,,,1,,,,Drywall Finishing Tools > Columbia Tools > Parts,"Columbia Tools, Corner Flusher Box, Repair Parts, CFB15A",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia_tools_cfb15a_01.webp,,,,,,,,,286,Columbia Tools,,,,,,"Columbia Tools, CFB15A, hinge bushing, plastic washer, corner flusher box parts, drywall finishing repair",Columbia Tools Hinge Bushing CFB15A | OEM Replacement Part,Maintain your Columbia Corner Flusher Box with the genuine CFB15A hinge bushing. High-quality plastic washer for precise drywall tool repair.,/product/columbia-tools-hinge-bushing-cfb15a/,"index, follow",Columbia CFB15A hinge bushing,"Columbia Tools repair parts, corner flusher box bushing, drywall tool washer, CFB15A replacement",Columbia Tools,CFB15A,NewCondition,columbia-tools,Columbia Tools,part,quote_only,parts,parts,1,,,,,,,0,columbia-tools,columbia-corner-flusher-box,,,,ready,,Columbia Tools,,,,,"[{""label"": ""Brand"", ""value"": ""Columbia Tools""}, {""label"": ""Part Number"", ""value"": ""CFB15A""}, {""label"": ""Model"", ""value"": ""CFB15A""}, {""label"": ""Tool Groups"", ""value"": ""Corner Flusher Box""}, {""label"": ""Condition"", ""value"": ""New""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
